time,gFx,gFy,gFz,TgF
4.68803E-4,-0.1636,0.9930,-0.0054,1.006
0.001504688,-0.1709,0.9920,-0.0039,1.007
0.003663334,-0.1765,0.9920,0.0000,1.008
0.00631573,-0.1809,0.9896,0.0012,1.006
0.008520834,-0.1824,0.9889,0.0024,1.006
0.01059474,-0.1812,0.9886,0.0024,1.005
0.013448907,-0.1787,0.9906,0.0007,1.007
0.01567823,-0.1775,0.9891,0.0015,1.005
0.017837917,-0.1765,0.9884,-0.0012,1.004
0.020265625,-0.1765,0.9879,-0.0027,1.004
0.023811511,-0.1770,0.9876,-0.0024,1.003
0.024969584,-0.1795,0.9876,-0.0027,1.004
0.027147032,-0.1797,0.9901,-0.0027,1.006
0.030724532,-0.1802,0.9923,0.0007,1.009
0.031952448,-0.1802,0.9930,0.0029,1.009
0.034554584,-0.1773,0.9950,0.0056,1.011
0.0368725,-0.1719,0.9967,0.0068,1.011
0.039241303,-0.1675,0.9989,0.0024,1.013
0.041427188,-0.1636,1.0011,-0.0024,1.014
0.044129636,-0.1611,1.0016,-0.0068,1.014
0.046889167,-0.1587,1.0013,-0.0105,1.014
0.048709115,-0.1577,0.9996,-0.0125,1.012
0.051199948,-0.1621,0.9984,-0.0120,1.012
0.053335573,-0.1643,0.9967,-0.0103,1.010
0.055749063,-0.1633,0.9960,-0.0076,1.009
0.058489167,-0.1607,0.9967,-0.0051,1.010
0.060464844,-0.1577,0.9960,-0.0068,1.008
0.064451615,-0.1587,0.9950,-0.0093,1.008
0.06553224,-0.1592,0.9960,-0.0122,1.009
0.067760105,-0.1604,0.9957,-0.0139,1.009
0.069895938,-0.1624,0.9950,-0.0129,1.008
0.072474063,-0.1629,0.9955,-0.0137,1.009
0.07461349,-0.1631,0.9933,-0.0132,1.007
0.07721099,-0.1621,0.9896,-0.0103,1.003
0.080520834,-0.1614,0.9891,-0.0090,1.002
0.082006146,-0.1653,0.9879,-0.0085,1.002
0.084316355,-0.1695,0.9898,-0.0068,1.004
0.086615834,-0.1714,0.9920,-0.0071,1.007
0.088916667,-0.1721,0.9930,-0.0063,1.008
0.092022396,-0.1709,0.9913,-0.0068,1.006
0.093783282,-0.1699,0.9938,-0.0068,1.008
0.096912969,-0.1685,0.9947,-0.0093,1.009
0.098318855,-0.1655,0.9942,-0.0103,1.008
0.100963073,-0.1619,0.9974,-0.0107,1.011
0.10396198,-0.1590,1.0001,-0.0122,1.013
0.105676927,-0.1560,0.9989,-0.0146,1.011
0.107871459,-0.1570,0.9979,-0.0156,1.010
0.110385157,-0.1572,0.9977,-0.0146,1.010
0.113086875,-0.1594,0.9979,-0.0149,1.011
0.115491771,-0.1590,0.9981,-0.0137,1.011
0.117510105,-0.1570,0.9986,-0.0134,1.011
0.120018542,-0.1570,0.9979,-0.0125,1.010
0.123227709,-0.1582,0.9972,-0.0110,1.010
0.124572865,-0.1582,0.9960,-0.0103,1.008
0.126797344,-0.1592,0.9952,-0.0093,1.008
0.129489532,-0.1592,0.9928,-0.0100,1.006
0.13171948,-0.1604,0.9901,-0.0085,1.003
0.13419849,-0.1604,0.9891,-0.0061,1.002
0.136429948,-0.1614,0.9916,-0.0054,1.005
0.138725365,-0.1643,0.9898,-0.0063,1.003
0.141136771,-0.1675,0.9906,-0.0068,1.005
0.143857709,-0.1677,0.9889,-0.0066,1.003
0.146166719,-0.1658,0.9869,-0.0081,1.001
0.148660886,-0.1655,0.9852,-0.0076,0.999
0.150912761,-0.1655,0.9847,-0.0061,0.999
0.153555365,-0.1633,0.9823,-0.0051,0.996
0.155229896,-0.1626,0.9825,-0.0037,0.996
0.157609271,-0.1643,0.9813,-0.0017,0.995
0.160078386,-0.1658,0.9808,0.0000,0.995
0.164353073,-0.1651,0.9820,0.0015,0.996
0.164902136,-0.1648,0.9825,0.0020,0.996
0.167217709,-0.1653,0.9828,0.0022,0.997
0.169722709,-0.1682,0.9847,0.0022,0.999
0.171869063,-0.1670,0.9852,0.0022,0.999
0.174238646,-0.1648,0.9869,0.0020,1.001
0.176701459,-0.1651,0.9842,0.0020,0.998
0.179500261,-0.1655,0.9876,-0.0002,1.001
0.181576198,-0.1646,0.9884,-0.0017,1.002
0.183806875,-0.1633,0.9908,-0.0027,1.004
0.186496823,-0.1631,0.9925,-0.0042,1.006
0.188487917,-0.1641,0.9938,-0.0044,1.007
0.190848907,-0.1633,0.9945,-0.0056,1.008
0.193439115,-0.1629,0.9950,-0.0037,1.008
0.196561355,-0.1633,0.9920,-0.0027,1.005
0.198432865,-0.1624,0.9911,-0.0022,1.004
0.200725209,-0.1607,0.9901,-0.0027,1.003
0.203883021,-0.1609,0.9881,-0.0024,1.001
0.205006355,-0.1614,0.9872,-0.0012,1.000
0.207401563,-0.1636,0.9874,0.0017,1.001
0.209949011,-0.1668,0.9859,0.0010,1.000
0.212335625,-0.1697,0.9874,0.0017,1.002
0.214673646,-0.1738,0.9869,0.0007,1.002
0.217463386,-0.1778,0.9857,0.0024,1.002
0.21941375,-0.1804,0.9850,0.0017,1.001
0.221614375,-0.1814,0.9842,0.0027,1.001
0.22436323,-0.1807,0.9828,0.0049,0.999
0.22653823,-0.1787,0.9803,0.0061,0.997
0.229584584,-0.1782,0.9776,0.0037,0.994
0.234162813,-0.1790,0.9747,0.0012,0.991
0.234749219,-0.1765,0.9708,0.0022,0.987
0.235987657,-0.1704,0.9684,0.0049,0.983
0.238474636,-0.1663,0.9649,0.0061,0.979
0.241023802,-0.1629,0.9615,0.0044,0.975
0.244165052,-0.1602,0.9591,0.0002,0.972
0.245288177,-0.1602,0.9581,-0.0017,0.971
0.247651927,-0.1582,0.9540,0.0024,0.967
0.250071198,-0.1563,0.9532,0.0107,0.966
0.25308323,-0.1524,0.9532,0.0166,0.965
0.255327448,-0.1558,0.9532,0.0154,0.966
0.257449271,-0.1609,0.9535,0.0110,0.967
0.259760365,-0.1660,0.9596,0.0061,0.974
0.264768855,-0.1680,0.9620,0.0071,0.977
0.265046927,-0.1673,0.9637,0.0100,0.978
0.266727917,-0.1643,0.9669,0.0090,0.981
0.269431875,-0.1629,0.9715,0.0068,0.985
0.271457917,-0.1597,0.9740,0.0017,0.987
0.273866459,-0.1587,0.9793,-0.0039,0.992
0.276186771,-0.1568,0.9847,-0.0071,0.997
0.278579115,-0.1533,0.9886,-0.0083,1.000
0.281018282,-0.1489,0.9950,-0.0110,1.006
0.283813282,-0.1450,0.9994,-0.0146,1.010
0.285846511,-0.1399,1.0055,-0.0183,1.015
0.288017657,-0.1336,1.0094,-0.0200,1.018
0.290695782,-0.1265,1.0099,-0.0227,1.018
0.292817657,-0.1211,1.0104,-0.0276,1.018
0.29540099,-0.1177,1.0104,-0.0330,1.018
0.297711771,-0.1152,1.0091,-0.0361,1.016
0.300266407,-0.1135,1.0086,-0.0403,1.016
0.303694896,-0.1121,1.0067,-0.0439,1.014
0.305054219,-0.1104,1.0040,-0.0466,1.011
0.306966459,-0.1121,1.0001,-0.0486,1.008
0.309556094,-0.1148,0.9984,-0.0469,1.006
0.311774115,-0.1167,0.9945,-0.0435,1.002
0.314381927,-0.1160,0.9901,-0.0369,0.998
0.316621302,-0.1150,0.9867,-0.0310,0.994
0.319163282,-0.1133,0.9872,-0.0264,0.994
0.321284532,-0.1094,0.9906,-0.0237,0.997
0.323820886,-0.1062,0.9962,-0.0186,1.002
0.325985625,-0.1038,0.9977,-0.0112,1.003
0.328517084,-0.1016,0.9974,-0.0049,1.003
0.330893907,-0.0996,0.9952,0.0010,1.000
0.333404427,-0.0982,0.9916,0.0063,0.996
0.335594792,-0.0986,0.9884,0.0071,0.993
0.338204584,-0.1016,0.9881,0.0010,0.993
0.340304532,-0.1025,0.9876,0.0042,0.993
0.343720469,-0.1023,0.9903,0.0071,0.996
0.344977865,-0.0996,0.9906,0.0110,0.996
0.347608386,-0.0974,0.9896,0.0088,0.994
0.349970521,-0.0935,0.9923,-0.0051,0.997
0.352378959,-0.0935,0.9986,-0.0120,1.003
0.354356198,-0.0901,1.0045,-0.0210,1.009
0.356785157,-0.0864,1.0130,-0.0269,1.017
0.359116511,-0.0803,1.0196,-0.0276,1.023
0.361748125,-0.0703,1.0255,-0.0383,1.029
0.364394219,-0.0623,1.0294,-0.0544,1.033
0.366574167,-0.0503,1.0338,-0.0798,1.038
0.368912396,-0.0410,1.0362,-0.0996,1.042
0.371408698,-0.0347,1.0387,-0.1118,1.045
0.373357969,-0.0293,1.0443,-0.1172,1.051
0.375751615,-0.0303,1.0470,-0.1099,1.053
0.37838599,-0.0405,1.0465,-0.1072,1.053
0.380633021,-0.0486,1.0411,-0.1065,1.048
0.384342865,-0.0596,1.0299,-0.1030,1.037
0.385994792,-0.0723,1.0174,-0.1030,1.025
0.387653698,-0.0828,1.0062,-0.1160,1.016
0.389964011,-0.0945,0.9967,-0.1209,1.008
0.392338698,-0.1109,0.9913,-0.1150,1.004
0.395234427,-0.1279,0.9886,-0.1016,1.002
0.397472604,-0.1550,0.9830,-0.0796,0.998
0.400364375,-0.1829,0.9789,-0.0564,0.997
0.401900834,-0.2105,0.9764,-0.0354,0.999
0.404447761,-0.2339,0.9715,-0.0181,0.999
0.406536511,-0.2549,0.9671,-0.0107,1.000
0.408999948,-0.2713,0.9684,-0.0012,1.006
0.411362188,-0.2886,0.9708,0.0146,1.013
0.413921667,-0.3055,0.9698,0.0332,1.017
0.416393125,-0.3172,0.9720,0.0449,1.023
0.419027917,-0.3211,0.9725,0.0461,1.025
0.42073375,-0.3228,0.9774,0.0432,1.030
0.423975365,-0.3184,0.9815,0.0405,1.033
0.426229063,-0.3106,0.9881,0.0422,1.037
0.42801,-0.3028,0.9903,0.0400,1.036
0.430522448,-0.2974,0.9918,0.0361,1.036
0.433336198,-0.2947,0.9930,0.0308,1.036
0.435185677,-0.2918,0.9974,0.0281,1.040
0.437405886,-0.2871,0.9996,0.0234,1.040
0.439754896,-0.2847,1.0006,0.0222,1.041
0.443430104,-0.2805,0.9986,0.0232,1.038
0.444653959,-0.2747,0.9981,0.0222,1.035
0.447091459,-0.2700,0.9964,0.0210,1.033
0.449736563,-0.2637,0.9935,0.0198,1.028
0.451629792,-0.2564,0.9920,0.0168,1.025
0.453982552,-0.2495,0.9911,0.0127,1.022
0.456694532,-0.2447,0.9894,0.0051,1.019
0.458761407,-0.2405,0.9920,-0.0017,1.021
0.461190782,-0.2349,0.9903,-0.0061,1.018
0.463902761,-0.2359,0.9918,-0.0107,1.020
0.466133698,-0.2385,0.9911,-0.0156,1.019
0.468451042,-0.2393,0.9925,-0.0183,1.021
0.470514375,-0.2407,0.9913,-0.0200,1.020
0.472895573,-0.2427,0.9947,-0.0193,1.024
0.475327969,-0.2442,0.9989,-0.0176,1.028
0.478175417,-0.2451,1.0033,-0.0173,1.033
0.480810417,-0.2417,1.0052,-0.0176,1.034
0.483801875,-0.2368,1.0069,-0.0181,1.035
0.484944063,-0.2305,1.0094,-0.0181,1.036
0.487084427,-0.2237,1.0099,-0.0178,1.034
0.489574271,-0.2141,1.0099,-0.0193,1.033
0.49191125,-0.2017,1.0065,-0.0217,1.027
0.494448802,-0.1904,0.9999,-0.0212,1.018
0.496931823,-0.1795,1.0006,-0.0217,1.017
0.499772813,-0.1682,0.9986,-0.0239,1.013
0.501581927,-0.1572,0.9972,-0.0269,1.010
0.504101615,-0.1465,0.9989,-0.0271,1.010
0.506684063,-0.1328,1.0011,-0.0276,1.010
0.508826771,-0.1214,1.0016,-0.0339,1.009
0.510882292,-0.1162,1.0060,-0.0391,1.013
0.513627761,-0.1099,1.0094,-0.0435,1.016
0.516045729,-0.1035,1.0106,-0.0503,1.017
0.518051406,-0.0969,1.0113,-0.0554,1.017
0.520406615,-0.0918,1.0133,-0.0613,1.019
0.524046719,-0.0877,1.0099,-0.0674,1.016
0.525089323,-0.0852,1.0084,-0.0703,1.014
0.527661927,-0.0855,1.0084,-0.0732,1.015
0.530175417,-0.0874,1.0079,-0.0740,1.014
0.532746198,-0.0911,1.0091,-0.0750,1.016
0.534623125,-0.0940,1.0128,-0.0781,1.020
0.537490573,-0.0974,1.0130,-0.0811,1.021
0.53934599,-0.1006,1.0118,-0.0847,1.020
0.541865573,-0.1008,1.0101,-0.0850,1.019
0.544130261,-0.0996,1.0104,-0.0855,1.019
0.547049427,-0.0964,1.0089,-0.0889,1.017
0.549191094,-0.0950,1.0101,-0.0930,1.019
0.551358021,-0.0967,1.0177,-0.0962,1.027
0.553596302,-0.0962,1.0267,-0.0982,1.036
0.556146198,-0.0930,1.0336,-0.0955,1.042
0.558270156,-0.0886,1.0343,-0.0896,1.042
0.560655781,-0.0857,1.0299,-0.0830,1.037
0.563834271,-0.0776,1.0250,-0.0779,1.031
0.565526615,-0.0662,1.0174,-0.0750,1.022
0.56800224,-0.0520,1.0077,-0.0681,1.011
0.570328594,-0.0359,1.0035,-0.0635,1.006
0.572928802,-0.0171,1.0067,-0.0586,1.009
0.575278594,0.0044,1.0140,-0.0515,1.015
0.577513698,0.0295,1.0216,-0.0454,1.023
0.581610469,0.0520,1.0304,-0.0413,1.033
0.583320625,0.0693,1.0375,-0.0408,1.041
0.584708646,0.0781,1.0379,-0.0457,1.042
0.586778125,0.0789,1.0348,-0.0498,1.039
0.589247031,0.0789,1.0233,-0.0542,1.028
0.591399584,0.0779,1.0135,-0.0608,1.018
0.594465834,0.0816,1.0011,-0.0654,1.007
0.597514792,0.0881,0.9903,-0.0679,0.997
0.598801875,0.1018,0.9918,-0.0723,1.000
0.601439375,0.1226,1.0038,-0.0652,1.013
0.604225365,0.1431,1.0204,-0.0469,1.031
0.605835209,0.1487,1.0448,-0.0298,1.056
0.609557292,0.1394,1.0643,-0.0295,1.074
0.610694271,0.1272,1.0751,-0.0335,1.083
0.614029844,0.1260,1.0760,-0.0335,1.084
0.6153325,0.1362,1.0653,-0.0337,1.074
0.618492448,0.1521,1.0467,-0.0374,1.058
0.620246042,0.1748,1.0235,-0.0464,1.039
0.624196459,0.1941,1.0060,-0.0535,1.026
0.624947188,0.2180,1.0033,-0.0527,1.028
0.627941511,0.2434,1.0128,-0.0427,1.043
0.630597031,0.2652,1.0265,-0.0320,1.061
0.632649948,0.2742,1.0428,-0.0242,1.079
0.634620677,0.2676,1.0555,-0.0239,1.089
0.636652813,0.2564,1.0643,-0.0276,1.095
0.639068438,0.2505,1.0646,-0.0371,1.094
0.642570469,0.2461,1.0587,-0.0562,1.088
0.644050104,0.2495,1.0514,-0.0762,1.083
0.646814011,0.2578,1.0465,-0.0884,1.081
0.64861599,0.2683,1.0482,-0.0955,1.086
0.651440261,0.2764,1.0575,-0.0935,1.097
0.653740677,0.2742,1.0685,-0.0840,1.106
0.655806354,0.2600,1.0819,-0.0835,1.116
0.658261042,0.2456,1.0973,-0.1030,1.129
0.66119849,0.2366,1.1144,-0.1231,1.146
0.66593224,0.2373,1.1324,-0.1270,1.164
0.666291511,0.2478,1.1444,-0.1245,1.178
0.667528229,0.2554,1.1464,-0.1270,1.181
0.669907917,0.2561,1.1422,-0.1467,1.180
0.672334948,0.2520,1.1373,-0.1673,1.177
0.674863386,0.2415,1.1363,-0.1853,1.176
0.677007813,0.2261,1.1400,-0.1924,1.178
0.679728542,0.2056,1.1466,-0.2039,1.183
0.681653177,0.1721,1.1622,-0.2200,1.195
0.684972969,0.1267,1.1876,-0.2305,1.216
0.686692084,0.0706,1.2201,-0.2515,1.248
0.688870938,0.0105,1.2660,-0.2898,1.299
0.691259948,-0.0501,1.3302,-0.2993,1.364
0.693956719,-0.1135,1.4027,-0.2532,1.430
0.695932865,-0.1858,1.4767,-0.2141,1.504
0.698422031,-0.2552,1.5536,-0.1878,1.586
0.700999427,-0.3040,1.6171,-0.1460,1.652
0.704271459,-0.3494,1.6652,-0.1143,1.705
0.705795573,-0.3997,1.7094,-0.1162,1.759
0.708047917,-0.4248,1.7617,-0.1001,1.815
0.710256042,-0.4344,1.8110,-0.1287,1.867
0.712544844,-0.4583,1.8784,-0.2974,1.956
0.714923334,-0.4646,1.9814,-0.3794,2.070
0.717824792,-0.3943,2.0664,-0.2969,2.125
0.719912552,-0.2764,2.0893,-0.1858,2.116
0.722887813,-0.1690,2.0503,-0.1736,2.065
0.724466406,-0.1043,1.9856,-0.2708,2.007
0.726908906,-0.0764,1.9365,-0.4217,1.983
0.730152708,-0.0732,1.9216,-0.5630,2.004
0.732046042,-0.0789,1.9335,-0.6251,2.034
0.734125208,-0.0881,1.9655,-0.6155,2.062
0.736559636,-0.1072,1.9931,-0.5628,2.074
0.739321615,-0.1358,2.0019,-0.5250,2.074
0.741253021,-0.1697,1.9870,-0.5276,2.063
0.744106511,-0.1904,1.9482,-0.5435,2.032
0.746266615,-0.1926,1.8923,-0.5706,1.986
0.748903646,-0.1731,1.8268,-0.6048,1.932
0.751369636,-0.1326,1.7634,-0.6444,1.882
0.753026979,-0.0757,1.7011,-0.6646,1.828
0.755280104,-0.0134,1.6408,-0.6553,1.767
0.757626146,0.0454,1.5807,-0.6739,1.719
0.76035599,0.0864,1.5309,-0.7413,1.703
0.763492083,0.1221,1.4899,-0.8082,1.699
0.765354219,0.1531,1.4572,-0.8390,1.688
0.767077448,0.1729,1.4333,-0.8343,1.667
0.769596615,0.1719,1.4110,-0.7965,1.629
0.772212031,0.1514,1.3915,-0.7454,1.586
0.774644219,0.1174,1.3781,-0.6968,1.549
0.776588854,0.0811,1.3651,-0.6441,1.512
0.779176354,0.0508,1.3429,-0.5860,1.466
0.782891094,0.0217,1.3151,-0.5337,1.419
0.785323333,-0.0166,1.2858,-0.4795,1.372
0.786164063,-0.0669,1.2553,-0.4244,1.327
0.789889115,-0.1289,1.2260,-0.3609,1.284
0.790777136,-0.2080,1.2037,-0.2779,1.253
0.793473021,-0.2981,1.1859,-0.1780,1.236
0.795530573,-0.3829,1.1742,-0.0818,1.238
0.797787083,-0.4466,1.1708,-0.0222,1.253
0.800315938,-0.4705,1.1769,-0.0149,1.268
0.804219271,-0.4463,1.1952,-0.0527,1.277
0.804991927,-0.3792,1.2211,-0.0842,1.281
0.807899531,-0.2740,1.2435,-0.0823,1.276
0.809756406,-0.1453,1.2474,-0.0508,1.257
0.812313021,-0.0232,1.2228,-0.0120,1.223
0.814525261,0.0894,1.1678,0.0063,1.171
0.817163177,0.1946,1.0909,-0.0044,1.108
0.819317865,0.2928,1.0072,-0.0369,1.050
0.821829427,0.3846,0.9259,-0.0776,1.006
0.824157917,0.4664,0.8617,-0.1189,0.987
0.826458958,0.5311,0.8209,-0.1467,0.989
0.828860521,0.5689,0.7977,-0.1594,0.993
0.831553229,0.5733,0.7948,-0.1707,0.995
0.833468854,0.5406,0.8070,-0.1778,0.987
0.836029219,0.4820,0.8324,-0.1797,0.978
0.83844974,0.4085,0.8651,-0.1697,0.972
0.841061458,0.3355,0.8968,-0.1502,0.969
0.84494,0.2617,0.9293,-0.1331,0.975
0.845751979,0.1939,0.9569,-0.1218,0.984
0.847750365,0.1365,0.9828,-0.1128,0.999
0.850807396,0.0982,1.0021,-0.1023,1.012
0.853386563,0.0759,1.0165,-0.0886,1.023
0.855426406,0.0706,1.0265,-0.0732,1.031
0.857483281,0.0747,1.0323,-0.0564,1.037
0.860162604,0.0840,1.0355,-0.0400,1.040
0.862420469,0.0957,1.0392,-0.0288,1.044
0.864953906,0.1052,1.0443,-0.0193,1.050
0.866728854,0.1165,1.0533,-0.0076,1.060
0.8697725,0.1306,1.0704,0.0042,1.078
0.871681354,0.1438,1.0892,0.0132,1.099
0.873941146,0.1558,1.1063,0.0266,1.118
0.876242396,0.1629,1.1268,0.0415,1.139
0.879345886,0.1624,1.1481,0.0613,1.161
0.881153698,0.1550,1.1698,0.0840,1.183
0.884358177,0.1455,1.1906,0.1101,1.204
0.885628333,0.1362,1.2137,0.1338,1.229
0.888205156,0.1270,1.2350,0.1541,1.251
0.890738698,0.1189,1.2545,0.1716,1.272
0.893310521,0.1113,1.2733,0.1904,1.292
0.895307917,0.0984,1.2904,0.2090,1.311
0.89805125,0.0820,1.2999,0.2283,1.322
0.899982448,0.0598,1.3085,0.2490,1.333
0.903571719,0.0374,1.3112,0.2718,1.340
0.904627969,0.0195,1.3109,0.2940,1.344
0.907364636,0.0051,1.3075,0.3123,1.344
0.910253906,-0.0039,1.3029,0.3228,1.342
0.912468594,-0.0095,1.2970,0.3291,1.338
0.914748177,-0.0164,1.2909,0.3304,1.333
0.916501406,-0.0232,1.2858,0.3289,1.327
0.919537083,-0.0313,1.2811,0.3240,1.322
0.921524583,-0.0461,1.2745,0.3196,1.315
0.923941406,-0.0669,1.2682,0.3140,1.308
0.926556146,-0.0950,1.2621,0.3089,1.303
0.928745104,-0.1272,1.2523,0.3033,1.295
0.931722031,-0.1575,1.2455,0.2962,1.290
0.93345875,-0.1861,1.2430,0.2896,1.290
0.936432344,-0.2129,1.2379,0.2815,1.287
0.938118021,-0.2317,1.2360,0.2720,1.287
0.940601563,-0.2476,1.2345,0.2622,1.286
0.944412969,-0.2703,1.2347,0.2476,1.288
0.944761771,-0.2962,1.2372,0.2320,1.293
0.947433802,-0.3311,1.2382,0.2180,1.300
0.94992526,-0.3655,1.2406,0.2063,1.310
0.952148438,-0.3951,1.2433,0.1944,1.319
0.954225469,-0.4202,1.2494,0.1834,1.331
0.956622552,-0.4385,1.2501,0.1716,1.336
0.959016667,-0.4544,1.2501,0.1558,1.339
0.961345208,-0.4776,1.2482,0.1328,1.343
0.964650677,-0.5159,1.2474,0.1084,1.354
0.966371875,-0.5650,1.2477,0.0889,1.373
0.968675677,-0.6168,1.2518,0.0764,1.398
0.971606146,-0.6658,1.2577,0.0713,1.425
0.973479219,-0.7025,1.2631,0.0647,1.447
0.975715052,-0.7247,1.2665,0.0598,1.460
0.978956563,-0.7320,1.2650,0.0549,1.463
0.983439323,-0.7237,1.2589,0.0454,1.453
0.984974219,-0.7044,1.2482,0.0344,1.434
0.985343698,-0.6759,1.2325,0.0227,1.406
0.988494896,-0.6392,1.2167,0.0127,1.374
0.989994427,-0.5977,1.2008,0.0029,1.341
0.992987135,-0.5606,1.1820,-0.0105,1.308
0.994881823,-0.5296,1.1627,-0.0239,1.278
0.997773854,-0.5057,1.1420,-0.0305,1.249
0.999239635,-0.4842,1.1180,-0.0332,1.219
1.001687969,-0.4749,1.0904,-0.0322,1.190
1.004633125,-0.4815,1.0594,-0.0322,1.164
1.007679635,-0.5074,1.0233,-0.0322,1.143
1.009553958,-0.5572,0.9833,-0.0335,1.131
1.01219,-0.6299,0.9388,-0.0332,1.131
1.014934792,-0.7171,0.8917,-0.0261,1.145
1.015982813,-0.8162,0.8433,-0.0122,1.174
1.01863651,-0.9215,0.7950,0.0081,1.217
1.020847344,-1.0226,0.7428,0.0303,1.264
1.024515365,-1.1163,0.6895,0.0523,1.313
1.025814948,-1.1932,0.6326,0.0649,1.352
1.027802708,-1.2577,0.5772,0.0791,1.386
1.030713229,-1.3107,0.5208,0.0938,1.413
1.033238125,-1.3549,0.4681,0.1023,1.437
1.035711042,-1.3954,0.4168,0.1084,1.460
1.037701979,-1.4306,0.3684,0.1087,1.481
1.040279896,-1.4643,0.3284,0.1079,1.505
1.043245052,-1.5033,0.2932,0.1077,1.535
1.044923125,-1.5492,0.2605,0.1030,1.574
1.04749974,-1.6054,0.2254,0.0974,1.624
1.050857604,-1.6681,0.1912,0.0833,1.681
1.051902344,-1.7304,0.1499,0.0686,1.738
1.05468875,-1.7868,0.1035,0.0606,1.791
1.057308229,-1.8332,0.0540,0.0628,1.835
1.059366354,-1.8803,0.0024,0.0691,1.882
1.061737292,-1.9209,-0.0471,0.0740,1.923
1.066445208,-1.9550,-0.0879,0.0803,1.959
1.066779688,-1.9865,-0.1138,0.0916,1.992
1.068450521,-2.0180,-0.1218,0.0962,2.024
1.071582604,-2.0522,-0.1109,0.0930,2.057
1.073917396,-2.0842,-0.0864,0.0886,2.088
1.075585625,-2.1074,-0.0559,0.0906,2.110
1.077726667,-2.1281,-0.0281,0.1113,2.131
1.080751563,-2.1523,-0.0129,0.1380,2.157
1.083933594,-2.1892,-0.0110,0.1680,2.196
1.085241615,-2.2361,-0.0203,0.1975,2.245
1.087083021,-2.2878,-0.0342,0.2241,2.299
1.089808802,-2.3413,-0.0513,0.2447,2.355
1.092292708,-2.3892,-0.0640,0.2595,2.404
1.094202031,-2.4258,-0.0701,0.2737,2.442
1.096902552,-2.4461,-0.0664,0.2862,2.464
1.098879271,-2.4482,-0.0535,0.3023,2.467
1.102361563,-2.4377,-0.0371,0.3157,2.458
1.10409401,-2.4165,-0.0212,0.3194,2.438
1.106661406,-2.3867,-0.0071,0.3174,2.408
1.108444688,-2.3528,0.0032,0.3074,2.373
1.110631302,-2.3140,0.0051,0.2979,2.333
1.113030781,-2.2715,-0.0005,0.2935,2.290
1.116446198,-2.2314,-0.0159,0.2991,2.251
1.118075365,-2.1985,-0.0374,0.3081,2.220
1.120311094,-2.1655,-0.0679,0.3240,2.191
1.123778281,-2.1374,-0.1072,0.3489,2.168
1.125782188,-2.1194,-0.1480,0.3899,2.160
1.127432865,-2.0966,-0.0977,0.2962,2.120
1.130463802,-1.8718,0.2779,-0.1951,1.902
1.132318542,-1.2350,1.0211,-0.7520,1.770
1.13466526,-0.2786,2.2695,-1.5114,2.741
1.137028125,0.9134,4.2209,-1.8984,4.717
1.139399219,2.2627,6.5451,-1.8749,7.175
1.141730677,3.5218,7.6329,-1.9475,8.629
1.144670833,4.6435,7.9071,-2.0307,9.392
1.146588125,5.3655,7.8763,-1.9299,9.724
1.148857396,5.1944,6.5734,-1.4923,8.510
1.151378802,4.0988,4.4553,-0.8834,6.118
1.154152187,2.3791,2.3584,-0.4517,3.380
1.156043125,0.5572,0.4903,-0.3931,0.840
1.158394271,-0.6177,-0.9686,-0.3934,1.214
1.161498542,-1.1935,-1.9775,-0.1741,2.316
1.16542625,-1.5221,-2.5383,0.2124,2.967
1.165817865,-1.8183,-2.6514,0.5975,3.270
1.167710052,-2.1311,-2.2466,0.7899,3.196
1.170244427,-2.3408,-1.4438,0.7269,2.845
1.173351771,-2.3071,-0.4815,0.5757,2.426
1.174757865,-1.9760,0.4273,0.4744,2.077
1.177971927,-1.4103,1.1566,0.3765,1.862
1.17948526,-0.7108,1.6642,0.2075,1.822
1.181911771,0.0225,1.9213,-0.0960,1.924
1.184243542,0.6395,2.0105,-0.5159,2.172
1.186986042,1.0672,1.8659,-0.9559,2.353
1.189224323,1.2667,1.5346,-1.3226,2.389
1.191947083,1.2741,1.1153,-1.5338,2.285
1.193865573,1.1376,0.6837,-1.6095,2.086
1.196690937,0.8748,0.3177,-1.5160,1.779
1.19853849,0.5364,0.0652,-1.3681,1.471
1.202024896,0.2000,-0.0520,-1.1915,1.209
1.20412875,-0.0864,-0.0374,-0.9376,0.942
1.206071719,-0.3169,0.0960,-0.5860,0.673
1.208363594,-0.5406,0.3150,-0.2146,0.661
1.21094026,-0.8202,0.6346,0.1101,1.043
1.212939687,-1.1842,1.0211,0.4290,1.621
1.215075521,-1.6300,1.3512,0.7113,2.234
1.21794724,-2.0959,1.5192,0.9068,2.743
1.220811354,-2.4412,1.4889,0.9923,3.027
1.224228177,-2.5474,1.2655,0.9940,3.013
1.224716198,-2.4131,0.9818,0.9059,2.758
1.227011458,-2.0605,0.7633,0.6900,2.303
1.229689427,-1.5085,0.6092,0.3697,1.668
1.232406667,-0.8958,0.5252,-0.0027,1.038
1.234846302,-0.3741,0.5147,-0.3562,0.729
1.23656599,-0.0261,0.5323,-0.5657,0.777
1.238993229,0.1072,0.5438,-0.5648,0.791
1.241674948,0.0251,0.5552,-0.4305,0.703
1.244380885,-0.1875,0.5919,-0.2749,0.679
1.246243177,-0.4214,0.6334,-0.1406,0.774
1.248557604,-0.6202,0.6529,-0.0503,0.902
