time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001160,-0.3074,0.4861,-0.5361,0.786
0.002603,-0.0274,0.3351,-0.2103,0.397
0.006460,0.2193,0.2186,0.0202,0.310
0.011787,0.3433,0.1173,0.1277,0.385
0.015759,0.3791,0.0854,0.1441,0.415
0.020900,0.3515,0.0846,0.0963,0.374
0.025829,0.2964,0.0764,0.0606,0.312
0.030884,0.2426,0.1038,0.0464,0.268
0.035196,0.2089,0.1190,0.0299,0.242
0.040180,0.2021,0.0865,0.0397,0.223
0.045004,0.2170,0.0661,0.0351,0.230
0.048700,0.2393,0.0528,0.0306,0.247
0.053955,0.2663,-0.0078,0.0073,0.267
0.059006,0.2673,-0.0325,-0.0014,0.269
0.065679,0.2613,-0.0737,-0.0077,0.272
0.068268,0.2345,-0.0933,-0.0042,0.252
0.072442,0.1843,-0.0678,-0.0030,0.196
0.078347,0.1538,-0.0450,0.0031,0.160
0.083092,0.1450,-0.0652,0.0094,0.159
0.087029,0.1412,-0.0189,-0.0126,0.143
0.091844,0.1160,-0.0229,-0.0272,0.121
0.097618,0.1029,-0.0529,-0.0512,0.127
0.102792,0.0779,-0.0567,-0.0440,0.106
0.106023,0.0197,-0.0841,-0.0462,0.098
0.111516,0.0067,-0.0946,-0.0673,0.116
0.114989,-0.0111,-0.1027,-0.0738,0.127
0.120308,-0.0172,-0.0870,-0.0753,0.116
0.125312,-0.0234,-0.1023,-0.0767,0.130
0.130265,-0.0180,-0.0890,-0.0826,0.123
0.134407,0.0013,-0.0758,-0.0980,0.124
0.138849,0.0321,-0.0840,-0.1037,0.137
0.144586,0.0221,-0.0826,-0.0807,0.118
0.149479,0.0287,-0.0955,-0.0436,0.109
0.152979,0.0207,-0.0964,-0.0211,0.101
0.157909,0.0222,-0.0949,-0.0033,0.098
0.170971,0.0095,-0.1386,0.0002,0.139
0.171529,-0.0127,-0.1559,0.0181,0.157
0.172755,-0.0038,-0.1494,0.0359,0.154
0.176714,-0.0068,-0.1643,0.0466,0.171
0.183288,0.0021,-0.1887,0.0646,0.199
0.186264,0.0111,-0.1987,0.0423,0.203
0.191110,0.0367,-0.1850,0.0559,0.197
0.197293,0.0431,-0.1786,0.0575,0.193
0.201709,0.0259,-0.1960,0.0570,0.206
0.205281,0.0492,-0.2110,0.0590,0.225
0.209877,0.0653,-0.2022,0.0563,0.220
0.215261,0.0908,-0.2054,0.0324,0.227
0.219966,0.1067,-0.2157,0.0205,0.241
0.224549,0.1202,-0.2235,-0.0079,0.254
0.230268,0.1385,-0.2075,-0.0124,0.250
0.234314,0.1475,-0.2273,0.0091,0.271
0.238404,0.1496,-0.2233,0.0256,0.270
0.243232,0.1473,-0.2407,0.0445,0.286
0.248217,0.1691,-0.2652,0.0633,0.321
0.252789,0.1507,-0.2540,0.0702,0.304
0.257519,0.1329,-0.2597,0.0511,0.296
0.262669,0.1012,-0.2251,0.0275,0.248
0.271714,0.0700,-0.2027,-0.0123,0.215
0.271974,0.0772,-0.1664,-0.0563,0.192
0.277267,0.0916,-0.0996,-0.0762,0.155
0.283485,0.0940,-0.0927,-0.0910,0.160
0.285844,0.0774,-0.0693,-0.1128,0.153
0.290679,0.0966,-0.0556,-0.1154,0.160
0.295312,0.0848,-0.0562,-0.1156,0.154
0.300243,0.1111,-0.0829,-0.1041,0.173
0.304946,0.1183,-0.1188,-0.0689,0.181
0.309511,0.1349,-0.1212,-0.0221,0.183
0.314394,0.1538,-0.1236,0.0148,0.198
0.319086,0.1490,-0.1023,0.0443,0.186
0.324288,0.2084,-0.0670,0.0688,0.229
0.328715,0.2341,-0.0437,0.0788,0.251
0.333305,0.2763,-0.0183,0.0791,0.288
0.338413,0.2993,0.0046,0.0697,0.307
0.343054,0.3460,-0.0225,0.0721,0.354
0.348107,0.4020,-0.0446,0.0719,0.411
0.352299,0.4436,-0.0664,0.0666,0.453
0.357276,0.4851,-0.0048,0.0871,0.493
0.362522,0.5194,-0.0126,0.0929,0.528
0.371212,0.5513,-0.0178,0.0984,0.560
0.372141,0.6117,0.0126,0.1178,0.623
0.375971,0.6695,0.0641,0.1132,0.682
0.382118,0.7224,0.0986,0.1109,0.738
0.385476,0.7634,0.1660,0.1013,0.788
0.390681,0.8019,0.1854,0.0845,0.827
0.395307,0.7953,0.1999,0.0487,0.822
0.399725,0.8270,0.1597,0.0107,0.842
0.404686,0.8444,0.0938,0.0083,0.850
0.409111,0.8713,0.0262,0.0153,0.872
0.414304,0.8837,-0.0765,0.0459,0.888
0.418964,0.9246,-0.1594,0.0739,0.941
0.423983,0.9486,-0.2012,0.0970,0.975
0.428197,1.0199,-0.2239,0.1011,1.049
0.432971,1.0502,-0.2795,0.0982,1.091
0.437972,1.1111,-0.2920,0.0880,1.152
0.442274,1.1527,-0.3565,0.1112,1.212
0.448062,1.1562,-0.4087,0.0985,1.230
0.452196,1.1550,-0.4557,0.1167,1.247
0.456731,1.1561,-0.4762,0.1015,1.254
0.464359,1.2068,-0.4751,0.1126,1.302
0.465992,1.2496,-0.4218,0.0974,1.322
0.470878,1.3082,-0.3877,0.0822,1.367
0.475692,1.3895,-0.3206,0.0480,1.427
0.482629,1.4672,-0.2918,0.0115,1.496
0.484901,1.5344,-0.2939,-0.0249,1.563
0.489815,1.6054,-0.3077,-0.0802,1.637
0.495307,1.6921,-0.3521,-0.1259,1.733
0.499555,1.7849,-0.3959,-0.1763,1.837
0.504323,1.8319,-0.4701,-0.1982,1.902
0.508677,1.8810,-0.5293,-0.2583,1.971
0.513948,1.9201,-0.6116,-0.3017,2.038
0.518057,1.9376,-0.6741,-0.3356,2.079
0.524170,1.9452,-0.7074,-0.3696,2.103
0.528688,1.9406,-0.7332,-0.4107,2.115
0.533160,1.9356,-0.6992,-0.4732,2.112
0.537083,1.9562,-0.6179,-0.5710,2.129
0.542696,1.9738,-0.5512,-0.6970,2.165
0.546915,1.9786,-0.5346,-0.8223,2.208
0.551426,1.9947,-0.5344,-0.9257,2.263
0.557254,2.0243,-0.5767,-1.0145,2.337
0.562872,2.0460,-0.6564,-1.1124,2.420
0.566587,2.0432,-0.7398,-1.1980,2.481
0.571098,1.9876,-0.8129,-1.2642,2.492
0.575555,1.9348,-0.8646,-1.3481,2.512
0.580455,1.8433,-0.9113,-1.4104,2.493
0.584817,1.7559,-0.9291,-1.4509,2.460
0.589766,1.6246,-0.9133,-1.4624,2.369
0.594930,1.4969,-0.8426,-1.4662,2.258
0.598913,1.3632,-0.7455,-1.4980,2.158
0.603760,1.2328,-0.6534,-1.5100,2.056
0.608504,1.0936,-0.5444,-1.5476,1.972
0.613156,0.9669,-0.4546,-1.5415,1.876
0.617951,0.8525,-0.3837,-1.5635,1.822
0.622983,0.7575,-0.3485,-1.5537,1.763
0.627742,0.6890,-0.3226,-1.5625,1.738
0.632362,0.6492,-0.3442,-1.5705,1.734
0.637797,0.6262,-0.3630,-1.5968,1.753
0.642654,0.6153,-0.4101,-1.6272,1.787
0.646533,0.6357,-0.4735,-1.6974,1.873
0.651483,0.6183,-0.5198,-1.6879,1.871
0.657036,0.6182,-0.5419,-1.6775,1.868
0.660621,0.5662,-0.5399,-1.6805,1.854
0.670079,0.4791,-0.4804,-1.6824,1.814
0.671005,0.3903,-0.4495,-1.6808,1.783
0.674773,0.3359,-0.3945,-1.7162,1.793
0.679918,0.2943,-0.3132,-1.7290,1.782
0.684899,0.2917,-0.2151,-1.7430,1.780
0.688937,0.2734,-0.1098,-1.7464,1.771
0.693663,0.2631,0.0267,-1.7298,1.750
0.698478,0.2369,0.1657,-1.7003,1.725
0.703449,0.1995,0.3813,-1.6651,1.720
0.708454,0.1340,0.5589,-1.6673,1.764
0.712788,0.0954,0.7511,-1.6782,1.841
0.717687,0.0667,0.9030,-1.6741,1.903
0.722702,0.0648,1.0626,-1.6669,1.978
0.726977,0.0967,1.1534,-1.6591,2.023
0.732013,0.1386,1.2640,-1.6219,2.061
0.736828,0.1930,1.2916,-1.5649,2.038
0.742569,0.2719,1.2675,-1.5336,2.008
0.746123,0.3325,1.1868,-1.4324,1.890
0.750954,0.3556,1.1335,-1.3137,1.771
0.755552,0.3842,0.9997,-1.1606,1.579
0.760742,0.3802,0.8287,-1.0372,1.381
0.770392,0.3314,0.6541,-0.9699,1.216
0.771515,0.2976,0.4832,-0.9516,1.108
0.774535,0.2188,0.3353,-1.0133,1.089
0.779285,0.2334,0.1915,-1.0884,1.129
0.785132,0.3173,-0.0268,-1.1268,1.171
0.788667,0.4083,-0.3075,-1.1308,1.241
0.793277,0.5635,-0.6026,-1.1555,1.420
0.797818,0.7303,-0.8786,-1.2248,1.675
0.802624,0.9493,-1.1424,-1.2861,1.965
0.807344,1.1582,-1.3771,-1.3346,2.240
0.812003,1.3519,-1.6138,-1.4398,2.551
0.816766,1.5783,-1.8447,-1.6259,2.922
0.822664,1.8156,-2.0339,-1.9194,3.334
0.826276,2.1163,-2.1524,-2.1725,3.719
0.831702,2.4589,-2.1451,-2.4263,4.066
0.836110,2.9003,-2.0907,-2.6354,4.442
0.841815,3.3403,-1.9126,-2.8216,4.773
0.845257,3.8027,-1.6373,-3.0280,5.129
0.850019,4.2565,-1.3074,-3.2620,5.520
0.854659,4.6590,-0.9063,-3.5191,5.909
0.859512,5.1684,-0.5106,-3.7278,6.393
0.865964,5.6536,-0.1678,-3.9390,6.892
0.869191,6.1441,0.0907,-4.1120,7.394
0.874573,6.5956,0.2048,-4.2164,7.831
0.878454,6.8849,0.2770,-4.3483,8.148
0.883654,7.0683,0.2876,-4.4507,8.358
0.888545,7.1084,0.3389,-4.5550,8.449
0.892690,7.0583,0.4902,-4.5798,8.428
0.897937,6.8921,0.7600,-4.6393,8.343
0.902869,6.7768,1.1052,-4.6899,8.315
0.907159,6.6360,1.5372,-4.7644,8.313
0.911692,6.5054,2.0868,-4.9074,8.412
0.916522,6.4420,2.7085,-5.0753,8.637
0.922404,6.5079,3.3539,-5.2242,8.994
0.926218,6.6530,3.9438,-5.3728,9.417
0.931856,6.8271,4.4632,-5.4990,9.837
0.936286,7.0831,4.9044,-5.5878,10.269
0.940111,7.3163,5.3668,-5.6603,10.694
0.945262,7.5390,5.8281,-5.6731,11.090
0.951688,7.6534,6.3471,-5.6689,11.445
0.955313,7.7844,6.8275,-5.6357,11.789
0.959243,8.0901,7.1148,-5.5299,12.110
0.964867,8.5210,7.1146,-5.1410,12.233
0.968514,8.9560,6.9325,-4.6866,12.257
0.973350,9.5707,6.6793,-4.3746,12.464
0.978629,10.2893,6.5490,-3.9407,12.817
0.983715,10.7135,6.5857,-3.5176,13.058
0.987914,11.2815,6.7697,-3.5505,13.627
0.993356,11.4419,7.0607,-3.9505,14.014
0.997259,11.0474,7.2811,-4.4216,13.950
1.002435,10.4090,7.3207,-5.0566,13.693
1.006570,9.3758,7.1175,-5.6707,13.066
1.012020,8.0184,6.6790,-5.8820,11.979
1.016154,6.4091,6.0486,-5.5868,10.434
1.023121,4.8046,5.3097,-5.0085,8.739
1.025606,3.2298,4.4298,-4.1877,6.899
1.030407,1.5819,3.3854,-3.2286,4.938
1.035259,-0.0647,2.1932,-2.1619,3.080
1.041109,-1.7115,0.9772,-1.1921,2.303
1.045526,-3.4385,-0.0741,-0.5980,3.491
1.049329,-5.3044,-0.9368,-0.4774,5.408
1.054986,-7.0759,-1.5939,-0.7508,7.292
1.059712,-8.6997,-2.0072,-1.1635,9.004
1.063682,-10.1034,-2.1961,-1.5787,10.459
1.068567,-11.2216,-2.2120,-1.8850,11.592
1.073333,-12.0490,-2.1451,-1.9526,12.393
1.078284,-12.7477,-1.9802,-1.9113,13.041
1.082546,-13.3684,-1.6969,-1.9482,13.616
1.087408,-14.1083,-1.2310,-2.1234,14.320
1.092383,-14.7371,-0.7520,-2.3691,14.945
1.096834,-15.2693,-0.4571,-2.6728,15.508
1.102804,-15.5160,-0.4690,-3.0499,15.820
1.106110,-15.3887,-0.8485,-3.5163,15.808
1.110806,-15.0329,-1.4861,-4.0579,15.642
1.115581,-14.6559,-2.2704,-4.5820,15.522
1.120387,-14.3048,-2.9870,-5.0828,15.472
1.125680,-14.0526,-3.6873,-5.5043,15.536
1.130756,-13.8764,-4.2938,-5.8721,15.668
1.134725,-13.7266,-4.8371,-5.9558,15.725
1.140064,-13.4043,-5.3704,-5.4603,15.438
1.145063,-12.8536,-5.8805,-4.6755,14.888
1.151910,-12.1451,-6.1463,-4.0254,14.194
1.154630,-11.3376,-6.0482,-3.8580,13.417
1.158215,-10.4621,-5.5519,-3.8621,12.458
1.163010,-9.5172,-4.8077,-3.4606,11.210
1.167746,-8.3919,-4.0618,-2.4554,9.641
1.172563,-7.0353,-3.1211,-1.2070,7.791
1.177308,-5.4557,-2.0746,-0.0547,5.837
1.183811,-3.6287,-0.9345,0.6352,3.801
1.187141,-1.5433,0.2186,0.7987,1.751
1.191796,0.6571,1.3883,0.3328,1.572
1.196204,2.6738,2.5783,-0.1220,3.716
1.202087,4.3107,3.8752,-0.1465,5.798
1.205733,5.6746,5.1257,0.3953,7.657
1.210441,6.4412,6.2121,1.4690,9.068
1.215213,6.5940,7.1233,2.8788,10.125
1.221011,6.1503,7.6740,4.2692,10.721
1.226163,5.2341,7.7057,5.6074,10.873
1.230236,4.2702,7.2296,6.7837,10.795
1.234265,3.3844,6.2074,7.6641,10.427
1.239025,2.8187,4.8685,8.1758,9.924
1.243807,2.8376,3.5127,8.1636,9.329
1.248757,3.4254,2.4327,7.7052,8.776
1.254156,4.4393,1.8568,7.0784,8.559
1.258766,5.7226,1.8262,6.4025,8.779
1.262867,7.1106,2.1261,5.7566,9.393
1.268245,8.3967,2.5868,5.1991,10.209
1.272270,9.3133,3.0598,4.7935,10.912
1.276878,9.6121,3.5472,4.6661,11.258
1.283533,9.3172,4.0745,4.7308,11.216
1.286404,8.7081,4.4471,5.0189,10.991
1.291032,7.8567,4.6500,5.1486,10.481
1.296242,6.9662,4.6847,5.2405,9.896
1.302047,6.2756,4.6480,5.4009,9.495
1.305565,5.7561,4.6154,5.4661,9.182
1.310198,5.4917,4.7629,5.2434,8.963
1.314927,5.5814,4.9270,4.6552,8.781
1.320339,6.0842,4.8613,3.7096,8.626
1.325383,6.9025,4.3868,2.5941,8.580
1.328875,7.7954,3.6212,1.3641,8.703
1.334245,8.6443,2.6769,0.3261,9.055
1.338474,9.1703,1.6133,-0.6293,9.332
1.346046,9.5133,0.5804,-1.5853,9.662
1.348499,9.5943,-0.3678,-2.2352,9.858
1.355072,9.6344,-1.1999,-2.5542,10.039
1.358054,9.5959,-2.0275,-2.6538,10.160
1.363485,9.5079,-2.9023,-2.7913,10.325
1.368792,9.3948,-3.7583,-3.0471,10.567
1.372453,9.1976,-4.5504,-3.5594,10.861
1.376569,8.8502,-5.1324,-4.2756,11.088
1.384127,8.3959,-5.5398,-5.0213,11.243
1.386033,8.0019,-5.8365,-5.6441,11.400
1.390746,7.5596,-6.0267,-6.0752,11.418
1.395658,7.0891,-6.1049,-6.3942,11.332
1.400449,6.6532,-6.0920,-6.6158,11.187
1.405026,6.2835,-6.0279,-6.7598,11.023
1.409887,6.0114,-5.9620,-6.8100,10.865
1.414691,5.8066,-5.9291,-6.8843,10.783
1.419231,5.6535,-5.8901,-7.0290,10.773
1.424178,5.5278,-5.9253,-7.1512,10.808
1.429356,5.4533,-6.0124,-7.2037,10.853
1.433429,5.3818,-6.1342,-7.2082,10.888
1.437973,5.2365,-6.2665,-7.1531,10.856
1.444277,5.0669,-6.3707,-7.0626,10.777
1.448486,4.8511,-6.4944,-6.9681,10.689
1.453828,4.6405,-6.6515,-6.7982,10.583
1.457050,4.3934,-6.8009,-6.6591,10.483
1.463895,4.0635,-6.8798,-6.6520,10.397
1.468114,3.7956,-6.8923,-6.7733,10.382
1.472183,3.5745,-6.8426,-6.9574,10.392
1.477513,3.4421,-6.7661,-7.0479,10.359
1.483807,3.3327,-6.7174,-6.8931,10.186
1.485486,3.1534,-6.6077,-6.3684,9.704
1.490340,2.8280,-6.3411,-5.8343,9.069
1.495706,2.2566,-5.8932,-5.3838,8.295
1.503501,1.4972,-5.2116,-4.7648,7.218
1.505591,0.7636,-4.4467,-3.9951,6.026
1.509244,0.1984,-3.6895,-3.0029,4.761
1.514126,-0.0790,-2.9282,-1.9667,3.528
1.518767,-0.2193,-1.9907,-0.8638,2.181
1.523919,-0.3716,-0.4159,0.2643,0.617
1.528139,-0.6952,2.3760,1.4816,2.885
1.532945,-1.2638,6.8109,2.8129,7.477
1.537611,-1.8324,13.0112,3.9771,13.728
1.542417,-1.3800,19.5607,4.7025,20.165
1.547755,1.4065,23.8127,4.5187,24.278
1.552069,6.4025,24.0673,3.7264,25.182
1.556609,11.3417,21.1722,3.0198,24.208
1.562778,14.0977,17.7339,2.9196,22.842
1.566816,14.3074,15.5354,4.0531,21.505
1.570870,12.4100,14.3421,5.6709,19.796
1.575483,9.8073,13.4942,6.3503,17.850
1.580585,7.4748,12.8913,5.9258,16.037
1.585476,6.0336,12.3966,5.2976,14.770
1.589998,5.9136,11.8612,4.9444,14.146
1.594760,7.1073,11.3336,4.9647,14.269
1.600142,9.0110,10.8593,4.9737,14.962
1.608042,10.9078,10.6055,4.7777,15.946
1.609101,12.4667,10.6001,4.5293,16.979
1.613331,13.6439,10.8109,4.2683,17.923
1.619326,14.4931,11.0788,4.0061,18.677
1.624342,14.9408,11.2616,3.6831,19.069
1.627749,14.8692,11.1862,3.3439,18.905
1.632787,14.3295,10.9186,3.0510,18.272
1.637424,13.2883,10.6641,2.8177,17.270
1.642303,11.9027,10.4674,2.6936,16.078
1.646647,10.4979,10.4257,2.7573,15.050
1.652583,9.4111,10.4467,3.0888,14.396
1.656267,8.8399,10.5998,3.3805,14.210
1.664421,8.8464,11.0136,3.3293,14.514
1.669749,9.3829,11.5078,2.3001,15.025
1.675350,10.1605,11.9941,-0.1423,15.720
1.676135,10.1628,12.1531,-2.9905,16.122
1.680029,8.4662,11.4250,-4.8966,15.039
1.684571,5.4878,9.4699,-5.2929,12.158
1.689159,1.9194,6.4489,-4.7298,8.225
1.694005,-2.1889,2.9090,-4.1744,5.539
