time,wx (rad/s),wy (rad/s),wz (rad/s)
5.719806,-0.01,-0.22,9.39
5.722694,-0.04,-0.39,9.33
5.724607,-0.06,-0.54,9.22
5.727385,-0.07,-0.65,9.08
5.730344,-0.07,-0.75,8.89
5.731758,-0.07,-0.83,8.66
5.734083,-0.08,-0.89,8.39
5.736369,-0.09,-0.95,8.08
5.744049,-0.13,-1.06,7.73
5.744746,-0.18,-1.22,7.36
5.745181,-0.24,-1.46,6.97
5.746784,-0.32,-1.77,6.57
5.749869,-0.39,-2.13,6.17
5.750753,-0.46,-2.56,5.75
5.753456,-0.52,-2.97,5.31
5.783880,-0.55,-3.28,4.85
5.784548,-0.55,-3.49,4.35
5.784835,-0.53,-3.54,3.81
5.785165,-0.50,-3.50,3.24
5.785424,-0.46,-3.35,2.66
5.786027,-0.42,-3.12,2.10
5.786534,-0.37,-2.83,1.57
5.787027,-0.33,-2.48,1.07
5.787296,-0.30,-2.10,0.59
5.787562,-0.28,-1.73,0.14
5.787833,-0.27,-1.39,-0.27
5.788092,-0.27,-1.10,-0.64
5.788363,-0.28,-0.86,-0.99
5.788626,-0.29,-0.66,-1.33
5.790341,-0.31,-0.50,-1.66
5.791302,-0.32,-0.39,-1.99
5.793087,-0.33,-0.30,-2.31
5.795447,-0.33,-0.22,-2.62
5.797825,-0.31,-0.12,-2.91
5.800023,-0.28,0.00,-3.18
5.802414,-0.23,0.15,-3.43
5.804965,-0.18,0.31,-3.65
5.807217,-0.14,0.47,-3.83
5.809741,-0.12,0.62,-3.98
5.811902,-0.11,0.76,-4.10
5.814244,-0.12,0.88,-4.18
5.816699,-0.13,0.99,-4.23
5.818985,-0.05,1.06,-4.26
5.821548,0.15,1.25,-4.33
5.824104,0.42,1.62,-4.44
5.826356,0.66,1.85,-4.59
5.830314,0.79,2.07,-4.78
5.830954,0.70,2.49,-4.98
5.833592,0.42,2.94,-5.06
5.835860,0.12,3.31,-4.81
5.838268,-0.25,3.14,-4.00
5.840717,-1.14,1.65,-2.75
5.843211,-1.68,-1.16,-1.80
5.845938,-1.14,-4.10,-1.81
5.847574,-0.57,-6.57,-2.65
5.850085,-0.41,-7.61,-4.30
5.852318,-0.74,-6.50,-6.65
5.858837,-0.28,-4.14,-9.12
5.859392,1.07,-1.82,-10.94
5.859842,2.08,-0.10,-11.77
5.861962,2.32,0.99,-11.68
5.864337,2.06,1.75,-10.98
5.866572,1.44,2.36,-9.95
5.871287,0.73,2.56,-8.70
5.871574,0.02,2.35,-7.25
5.878965,-0.11,2.09,-5.53
5.879311,0.43,2.04,-3.86
5.879436,1.09,2.19,-2.66
5.881567,1.33,2.22,-2.39
5.883571,0.99,1.79,-3.07
5.885981,0.44,0.91,-4.25
5.887748,0.15,0.00,-5.42
5.890219,0.06,-0.59,-6.15
5.892571,-0.02,-0.87,-6.37
5.894863,-0.09,-0.99,-6.27
5.897231,-0.08,-0.98,-5.98
5.899653,-0.06,-0.99,-5.66
5.902134,-0.03,-1.10,-5.45
5.904330,0.01,-1.29,-5.29
5.906692,0.12,-1.48,-5.17
5.909832,0.31,-1.59,-5.02
5.911514,0.51,-1.70,-4.77
5.913835,0.59,-1.88,-4.51
5.916152,0.51,-2.08,-4.32
5.918650,0.36,-2.18,-4.20
5.921030,0.27,-2.05,-4.15
5.923421,0.22,-1.78,-4.07
5.925984,0.19,-1.53,-3.96
5.929742,0.11,-1.43,-3.84
5.930543,-0.02,-1.48,-3.71
5.932816,-0.15,-1.61,-3.60
5.935524,-0.23,-1.77,-3.51
5.937965,-0.25,-1.87,-3.40
5.940619,-0.21,-1.90,-3.30
5.942431,-0.16,-1.85,-3.20
5.944891,-0.12,-1.78,-3.10
5.947083,-0.14,-1.72,-3.06
5.949860,-0.21,-1.69,-3.03
5.952206,-0.29,-1.66,-2.90
5.957396,-0.39,-1.65,-2.75
5.958024,-0.49,-1.65,-2.66
5.959157,-0.56,-1.62,-2.65
5.961367,-0.59,-1.57,-2.68
5.963727,-0.60,-1.50,-2.68
5.966190,-0.59,-1.44,-2.64
5.970478,-0.59,-1.42,-2.57
5.971334,-0.57,-1.45,-2.42
5.973865,-0.54,-1.55,-2.21
5.975664,-0.52,-1.68,-1.99
5.978191,-0.48,-1.73,-1.78
5.980437,-0.43,-1.60,-1.58
5.982699,-0.39,-1.18,-1.37
5.985142,-0.43,-0.51,-1.17
5.987678,-0.56,0.36,-0.93
5.989988,-0.76,1.19,-0.66
5.992198,-0.88,1.75,-0.39
5.994583,-0.84,2.04,-0.13
5.996982,-0.71,2.08,0.09
5.999236,-0.59,1.90,0.23
6.001854,-0.49,1.57,0.25
6.004409,-0.47,1.10,0.10
6.006489,-0.54,0.46,-0.19
6.009921,-0.68,-0.38,-0.60
6.011833,-0.83,-1.28,-1.06
6.014198,-0.99,-2.00,-1.45
6.017092,-1.14,-2.36,-1.62
6.018372,-1.27,-2.35,-1.50
6.020979,-1.35,-2.18,-1.13
6.023541,-1.36,-2.10,-0.66
6.025971,-1.26,-2.13,-0.21
6.028798,-1.15,-2.23,0.12
6.030315,-1.02,-2.34,0.27
6.032826,-0.90,-2.40,0.25
6.035556,-0.78,-2.42,0.12
6.037456,-0.70,-2.41,-0.04
6.039808,-0.59,-2.39,-0.13
6.041963,-0.42,-2.40,-0.16
6.044353,-0.32,-2.41,-0.18
6.046690,-0.24,-2.40,-0.26
6.049783,-0.23,-2.42,-0.44
6.051422,-0.24,-2.41,-0.72
6.054111,-0.32,-2.23,-1.06
6.056158,-0.27,-1.89,-1.43
6.058835,-0.32,-1.46,-1.81
6.061165,-0.44,-1.13,-2.26
6.063537,-0.50,-0.88,-2.78
6.066001,-0.37,-0.69,-3.34
6.069441,-0.26,-0.41,-3.94
6.070274,-0.20,-0.06,-4.48
6.072885,-0.15,0.30,-4.95
6.075203,-0.11,0.64,-5.33
6.078914,-0.06,0.95,-5.64
6.079844,0.01,1.27,-5.86
6.082245,0.17,1.62,-6.00
6.084585,0.38,1.98,-6.16
6.086884,0.59,2.30,-6.35
6.089799,0.77,2.57,-6.57
6.091778,0.90,2.78,-6.80
6.094046,0.95,2.94,-6.98
6.096377,0.98,3.05,-7.07
6.098669,1.00,3.08,-7.07
6.101144,1.02,3.01,-7.00
6.103377,1.09,2.86,-6.90
6.105818,1.21,2.65,-6.81
6.109362,1.33,2.40,-6.75
6.110667,1.41,2.12,-6.74
6.112900,1.45,1.79,-6.77
6.115461,1.43,1.36,-6.83
6.117825,1.38,0.85,-6.88
6.120142,1.31,0.29,-6.93
6.122571,1.25,-0.27,-6.94
6.124895,1.21,-0.77,-6.93
6.127121,1.18,-1.20,-6.91
6.130135,1.15,-1.54,-6.87
6.132114,1.12,-1.81,-6.83
6.134356,1.09,-2.02,-6.78
6.136674,1.06,-2.17,-6.73
6.139083,1.02,-2.27,-6.68
6.141633,0.98,-2.34,-6.63
6.143879,0.93,-2.40,-6.59
6.146212,0.87,-2.43,-6.55
6.150035,0.82,-2.46,-6.50
6.150902,0.75,-2.49,-6.44
6.153323,0.68,-2.52,-6.36
6.155839,0.61,-2.54,-6.27
6.158327,0.56,-2.56,-6.17
6.160529,0.50,-2.58,-6.06
6.162947,0.44,-2.61,-5.95
6.165319,0.38,-2.63,-5.83
6.167703,0.34,-2.64,-5.70
6.170158,0.28,-2.62,-5.56
6.172357,0.22,-2.59,-5.41
6.174678,0.17,-2.53,-5.25
6.177140,0.12,-2.43,-5.09
6.179352,0.05,-2.30,-4.92
6.181905,-0.01,-2.13,-4.75
6.184211,-0.07,-1.91,-4.58
6.186897,-0.13,-1.66,-4.41
6.190009,-0.18,-1.40,-4.23
6.191458,-0.24,-1.15,-4.05
6.193923,-0.33,-0.93,-3.85
6.196407,-0.43,-0.72,-3.64
6.198697,-0.54,-0.51,-3.43
6.200979,-0.64,-0.32,-3.21
6.203173,-0.75,-0.13,-2.99
6.205719,-0.86,0.08,-2.75
6.209208,-0.96,0.29,-2.50
6.210370,-1.04,0.54,-2.24
6.213630,-1.11,0.80,-1.96
6.215148,-1.17,1.08,-1.64
6.218916,-1.24,1.37,-1.30
6.221465,-1.30,1.66,-0.96
6.224695,-1.36,1.94,-0.62
6.225206,-1.42,2.22,-0.28
6.227006,-1.49,2.47,0.06
6.229847,-1.57,2.68,0.41
6.232162,-1.66,2.83,0.76
6.234032,-1.75,2.90,1.09
6.237717,-1.85,2.88,1.40
6.239539,-1.96,2.76,1.71
6.241171,-2.07,2.60,2.02
6.243662,-2.16,2.42,2.35
6.246630,-2.23,2.27,2.71
6.249867,-2.26,2.15,3.11
6.252068,-2.29,2.07,3.54
6.254562,-2.31,2.05,3.99
6.258341,-2.33,2.06,4.42
6.258843,-2.34,2.08,4.83
6.260919,-2.35,2.11,5.20
6.264813,-2.37,2.14,5.56
6.265076,-2.38,2.17,5.88
6.267462,-2.39,2.20,6.19
6.270351,-2.39,2.23,6.50
6.273050,-2.39,2.26,6.81
6.274321,-2.38,2.27,7.13
6.276707,-2.36,2.25,7.46
6.279270,-2.34,2.21,7.79
6.281570,-2.32,2.15,8.11
6.283717,-2.29,2.08,8.41
6.286141,-2.27,2.01,8.69
6.289955,-2.24,1.94,8.92
6.292901,-2.22,1.87,9.12
6.293286,-2.20,1.79,9.29
6.295573,-2.17,1.70,9.44
6.298223,-2.14,1.63,9.57
6.300353,-2.09,1.57,9.69
6.303047,-2.04,1.51,9.80
6.305505,-1.98,1.46,9.90
6.307790,-1.91,1.41,9.98
6.310391,-1.83,1.35,10.05
6.312224,-1.75,1.30,10.11
6.314676,-1.66,1.25,10.16
6.316963,-1.58,1.19,10.21
6.319678,-1.49,1.12,10.25
6.321702,-1.39,1.04,10.29
6.325972,-1.28,0.93,10.34
6.326399,-1.18,0.82,10.41
6.331111,-1.08,0.68,10.49
6.331390,-0.98,0.53,10.58
6.334744,-0.89,0.36,10.68
6.337150,-0.80,0.20,10.80
6.338790,-0.71,0.10,10.92
6.340818,-0.59,0.06,11.03
6.343060,-0.44,0.06,11.13
6.346116,-0.30,0.07,11.21
6.348003,-0.18,0.06,11.27
6.350976,-0.08,0.02,11.31
6.352751,0.01,-0.05,11.33
6.355949,0.11,-0.17,11.34
6.357453,0.19,-0.31,11.35
6.359707,0.27,-0.48,11.33
6.362135,0.31,-0.65,11.30
6.364360,0.36,-0.82,11.24
6.368203,0.40,-0.93,11.17
6.371791,0.46,-0.99,11.09
6.372222,0.53,-1.02,11.00
6.379502,0.60,-1.02,10.91
6.380003,0.67,-0.97,10.83
6.380209,0.74,-0.89,10.76
6.382376,0.82,-0.77,10.69
6.384102,0.91,-0.61,10.63
6.386059,1.00,-0.41,10.57
6.389361,1.09,-0.17,10.50
6.390498,1.17,0.09,10.43
6.392926,1.23,0.34,10.36
6.395646,1.27,0.59,10.30
6.397740,1.30,0.81,10.25
6.400295,1.30,1.00,10.19
6.402281,1.29,1.14,10.14
6.404761,1.27,1.24,10.09
6.407094,1.22,1.31,10.04
6.409975,1.15,1.35,9.98
6.411860,1.06,1.36,9.90
6.414247,0.95,1.31,9.79
6.416466,0.85,1.23,9.66
6.418896,0.75,1.11,9.51
6.421320,0.64,0.93,9.33
6.423702,0.54,0.71,9.12
6.426017,0.43,0.44,8.90
6.429923,0.32,0.10,8.65
6.430856,0.18,-0.34,8.37
6.433267,0.04,-0.86,8.05
6.435592,-0.11,-1.40,7.68
6.438063,-0.27,-1.95,7.26
6.441789,-0.42,-2.42,6.77
6.443414,-0.54,-2.73,6.23
6.445998,-0.61,-2.91,5.63
6.447345,-0.64,-2.92,5.00
6.449954,-0.63,-2.78,4.38
6.452146,-0.58,-2.51,3.79
6.454610,-0.53,-2.15,3.23
6.459651,-0.48,-1.72,2.71
6.466029,-0.45,-1.24,2.21
6.466244,-0.45,-0.72,1.74
6.466414,-0.47,-0.21,1.28
6.466590,-0.49,0.23,0.83
6.470414,-0.52,0.54,0.42
6.471352,-0.56,0.73,0.05
6.473545,-0.58,0.82,-0.28
6.475892,-0.60,0.82,-0.59
6.478270,-0.63,0.75,-0.88
6.480662,-0.65,0.62,-1.18
6.483498,-0.66,0.45,-1.48
6.485305,-0.65,0.29,-1.78
6.488052,-0.62,0.16,-2.10
6.490439,-0.57,0.10,-2.44
6.492664,-0.49,0.12,-2.77
6.494945,-0.41,0.21,-3.10
6.497126,-0.32,0.37,-3.40
6.499516,-0.24,0.57,-3.68
6.502094,-0.16,0.79,-3.93
6.504415,-0.09,1.03,-4.15
6.506740,-0.03,1.25,-4.35
6.510381,0.03,1.46,-4.51
6.511381,0.08,1.63,-4.65
6.513893,0.11,1.78,-4.76
6.516083,0.12,1.88,-4.85
6.518529,0.13,1.96,-4.90
6.521883,0.12,2.00,-4.93
6.523922,0.10,2.01,-4.92
6.525928,0.09,1.98,-4.89
6.529282,0.22,1.99,-4.87
6.530348,0.53,2.40,-4.92
6.533479,0.78,3.21,-5.04
6.536113,0.76,4.13,-5.16
6.538819,0.59,5.19,-5.18
6.540505,0.70,5.93,-4.85
6.542225,0.90,5.21,-3.69
6.544492,0.11,1.50,-1.58
6.546978,-1.52,-4.15,0.44
6.549810,-1.67,-8.78,1.49
6.551867,-1.30,-11.78,1.63
6.554239,-1.19,-13.11,1.03
6.557110,-0.92,-12.93,-0.56
6.560035,-0.87,-11.19,-3.40
6.562225,-1.33,-7.46,-7.06
6.563643,-0.74,-3.55,-10.25
6.566018,0.69,-0.84,-12.44
6.569783,2.06,0.97,-13.97
6.570729,2.81,2.55,-14.99
6.575388,2.21,4.13,-15.29
6.575901,0.91,5.53,-14.71
6.581713,-0.09,6.43,-13.34
6.582120,-0.44,6.64,-11.31
6.582661,-0.11,6.40,-9.00
6.585108,0.68,5.97,-6.71
6.587496,1.38,5.26,-4.76
6.590483,1.58,4.02,-3.47
6.592164,1.34,2.22,-2.99
6.594408,1.03,0.43,-3.17
6.596811,0.94,-0.84,-3.96
6.599165,0.88,-1.53,-4.93
6.601421,0.76,-1.96,-5.73
6.604023,0.61,-2.41,-6.10
6.606311,0.45,-2.72,-6.02
6.610085,0.33,-2.66,-5.69
6.611084,0.29,-2.27,-5.20
6.613855,0.35,-1.74,-4.64
6.615665,0.48,-1.29,-4.22
6.618110,0.62,-1.02,-3.98
6.620627,0.73,-0.93,-3.94
6.622954,0.81,-0.96,-4.04
6.625279,0.83,-1.05,-4.14
6.627762,0.77,-1.25,-4.21
6.630046,0.66,-1.56,-4.24
6.632284,0.57,-1.87,-4.21
6.634649,0.53,-2.07,-4.22
6.637070,0.52,-2.18,-4.23
6.639786,0.46,-2.14,-4.20
6.642199,0.34,-1.91,-4.17
6.645580,0.22,-1.55,-4.09
6.647835,0.15,-1.18,-3.99
6.649887,0.10,-0.92,-3.89
6.651294,0.04,-0.80,-3.75
6.653697,-0.05,-0.75,-3.58
6.659075,-0.14,-0.74,-3.41
6.659497,-0.21,-0.74,-3.25
6.661362,-0.23,-0.76,-3.16
6.663380,-0.20,-0.78,-3.09
6.665469,-0.13,-0.81,-3.00
6.667974,-0.10,-0.88,-2.89
6.670697,-0.16,-1.01,-2.77
6.675201,-0.26,-1.20,-2.67
6.675633,-0.35,-1.41,-2.58
6.677499,-0.37,-1.59,-2.51
6.679777,-0.32,-1.75,-2.45
6.682811,-0.24,-1.88,-2.33
6.684403,-0.18,-2.00,-2.13
6.687023,-0.16,-2.10,-1.87
6.690078,-0.15,-2.10,-1.58
6.691804,-0.17,-1.93,-1.27
6.694223,-0.25,-1.50,-0.98
6.696300,-0.44,-0.78,-0.69
6.698882,-0.65,0.13,-0.42
6.700956,-0.79,0.88,-0.19
6.703540,-0.77,1.27,0.01
6.706913,-0.64,1.42,0.20
6.710408,-0.49,1.43,0.39
6.710688,-0.38,1.23,0.52
6.713463,-0.37,0.76,0.55
6.715207,-0.46,-0.06,0.45
6.717865,-0.57,-1.16,0.21
6.720259,-0.69,-2.22,-0.10
6.722910,-0.81,-3.00,-0.49
6.725737,-0.88,-3.43,-0.84
6.728104,-0.92,-3.56,-1.03
6.729855,-0.93,-3.45,-0.94
6.732325,-0.95,-3.23,-0.61
6.734275,-0.91,-3.01,-0.15
6.736930,-0.81,-2.90,0.34
6.740192,-0.65,-2.91,0.73
6.742458,-0.52,-3.02,0.95
6.743707,-0.44,-3.13,0.99
6.746483,-0.32,-3.18,0.85
6.750617,-0.26,-3.13,0.58
6.751084,-0.19,-3.04,0.28
6.753434,-0.17,-2.94,-0.01
6.756245,-0.20,-2.82,-0.28
6.759321,-0.21,-2.65,-0.55
6.760419,-0.21,-2.39,-0.85
6.762790,-0.13,-2.11,-1.20
6.765137,-0.17,-1.76,-1.61
6.767375,-0.23,-1.45,-2.03
6.770201,-0.24,-1.24,-2.46
6.772757,-0.15,-1.01,-2.90
6.777481,-0.09,-0.72,-3.33
6.777988,-0.09,-0.37,-3.73
6.781699,-0.11,-0.07,-4.10
6.781995,-0.15,0.15,-4.45
6.784275,-0.18,0.29,-4.77
6.786676,-0.18,0.40,-5.07
6.790686,-0.18,0.52,-5.30
6.791122,-0.14,0.67,-5.49
6.793622,-0.03,0.89,-5.65
6.795987,0.08,1.09,-5.84
6.798341,0.20,1.26,-6.04
6.801130,0.29,1.40,-6.27
6.803415,0.31,1.53,-6.47
6.805604,0.29,1.65,-6.61
6.807974,0.27,1.70,-6.67
6.810270,0.29,1.66,-6.67
6.812749,0.33,1.51,-6.63
6.816130,0.41,1.29,-6.58
6.817247,0.49,1.02,-6.53
6.819577,0.56,0.74,-6.48
6.822224,0.59,0.45,-6.44
6.824328,0.60,0.16,-6.45
6.826643,0.59,-0.15,-6.47
6.829877,0.57,-0.47,-6.49
6.831477,0.54,-0.80,-6.52
6.833817,0.51,-1.13,-6.53
6.836344,0.47,-1.44,-6.54
6.838972,0.43,-1.73,-6.54
6.841125,0.38,-1.97,-6.55
6.843388,0.33,-2.18,-6.54
6.845945,0.27,-2.35,-6.54
6.849168,0.21,-2.49,-6.55
6.850436,0.15,-2.59,-6.54
6.855285,0.11,-2.68,-6.53
6.855554,0.08,-2.74,-6.52
6.857595,0.07,-2.80,-6.50
6.859904,0.05,-2.83,-6.48
6.862210,0.03,-2.84,-6.47
6.864629,0.03,-2.81,-6.46
6.866926,0.03,-2.75,-6.46
6.870191,0.01,-2.68,-6.47
6.875418,-0.01,-2.60,-6.48
6.875828,-0.03,-2.50,-6.48
6.880752,-0.03,-2.38,-6.45
6.880998,-0.04,-2.26,-6.39
6.881195,-0.04,-2.13,-6.30
6.883857,-0.02,-2.00,-6.20
6.886085,0.01,-1.86,-6.11
6.889715,0.05,-1.72,-6.02
6.890677,0.08,-1.60,-5.92
6.893027,0.10,-1.49,-5.83
6.895475,0.12,-1.40,-5.73
6.898035,0.13,-1.33,-5.63
6.900179,0.12,-1.30,-5.52
6.902625,0.11,-1.29,-5.40
6.905085,0.08,-1.30,-5.26
6.907421,0.04,-1.32,-5.11
6.909963,-0.01,-1.33,-4.94
6.912052,-0.09,-1.32,-4.76
6.914402,-0.16,-1.25,-4.57
6.916914,-0.21,-1.12,-4.37
6.919199,-0.25,-0.94,-4.19
6.921661,-0.30,-0.72,-4.00
6.923941,-0.38,-0.48,-3.82
6.926377,-0.50,-0.24,-3.63
6.930039,-0.61,0.01,-3.43
6.931013,-0.72,0.28,-3.21
6.933296,-0.81,0.57,-2.97
6.935728,-0.89,0.89,-2.72
6.938609,-0.96,1.23,-2.45
6.940511,-1.03,1.58,-2.17
6.942878,-1.08,1.93,-1.88
6.945941,-1.11,2.27,-1.57
6.948099,-1.12,2.60,-1.25
6.950204,-1.12,2.92,-0.92
6.952364,-1.11,3.23,-0.59
6.955517,-1.10,3.51,-0.26
6.964189,-1.12,3.75,0.06
6.964934,-1.16,3.92,0.36
6.965389,-1.25,4.04,0.63
6.966061,-1.36,4.12,0.91
6.966864,-1.45,4.20,1.22
6.970493,-1.53,4.29,1.59
6.971416,-1.59,4.39,2.02
6.990318,-1.64,4.47,2.50
6.990834,-1.68,4.53,2.98
6.991095,-1.71,4.56,3.40
6.991342,-1.74,4.55,3.77
6.991586,-1.78,4.51,4.05
6.991824,-1.82,4.44,4.29
6.992056,-1.87,4.35,4.52
6.992262,-1.93,4.22,4.74
6.992742,-1.99,4.05,4.98
6.995006,-2.06,3.85,5.26
6.997727,-2.13,3.61,5.58
6.999943,-2.21,3.34,5.94
7.002332,-2.27,3.04,6.34
7.004464,-2.33,2.72,6.75
7.007077,-2.38,2.39,7.16
7.011232,-2.42,2.07,7.55
7.012004,-2.43,1.76,7.91
7.014318,-2.44,1.47,8.23
7.016976,-2.43,1.22,8.51
7.019487,-2.42,0.98,8.75
7.023366,-2.40,0.76,8.96
7.023733,-2.37,0.57,9.14
7.026190,-2.33,0.39,9.30
7.029846,-2.29,0.22,9.43
7.030724,-2.23,0.08,9.55
7.033780,-2.17,-0.05,9.64
7.035475,-2.10,-0.16,9.72
7.037776,-2.02,-0.24,9.78
7.040139,-1.93,-0.30,9.83
7.042480,-1.85,-0.35,9.88
7.044822,-1.76,-0.40,9.92
7.047128,-1.66,-0.44,9.95
7.050288,-1.56,-0.50,9.99
7.052043,-1.45,-0.56,10.02
7.054442,-1.34,-0.62,10.05
7.062175,-1.23,-0.67,10.08
7.062837,-1.11,-0.70,10.12
7.063233,-1.00,-0.73,10.18
7.064002,-0.88,-0.77,10.24
7.066281,-0.78,-0.80,10.32
7.070254,-0.68,-0.83,10.40
7.071018,-0.60,-0.85,10.49
7.099376,-0.51,-0.84,10.59
7.099986,-0.39,-0.78,10.68
7.100314,-0.25,-0.69,10.76
7.100624,-0.12,-0.59,10.82
7.100943,-0.00,-0.51,10.85
7.101441,0.09,-0.46,10.87
7.101899,0.18,-0.42,10.88
7.102301,0.25,-0.42,10.87
7.102597,0.31,-0.44,10.84
7.102992,0.35,-0.44,10.81
7.103386,0.40,-0.41,10.76
7.103699,0.47,-0.34,10.69
7.104121,0.54,-0.21,10.62
7.104596,0.60,-0.06,10.55
7.106486,0.65,0.11,10.47
7.111121,0.69,0.29,10.39
7.111440,0.74,0.48,10.31
7.114917,0.79,0.69,10.22
7.116759,0.84,0.89,10.15
7.118280,0.89,1.11,10.07
7.120716,0.93,1.35,9.98
7.123498,0.98,1.59,9.88
7.125930,1.03,1.84,9.79
7.128279,1.06,2.06,9.69
7.130381,1.08,2.26,9.61
7.132967,1.08,2.43,9.53
7.135562,1.07,2.57,9.45
7.137783,1.03,2.67,9.39
7.139659,0.97,2.72,9.32
7.142482,0.88,2.73,9.26
7.144916,0.77,2.69,9.19
7.147205,0.64,2.60,9.12
7.149800,0.50,2.46,9.04
7.151303,0.36,2.27,8.95
7.154045,0.23,2.04,8.82
7.158922,0.08,1.73,8.66
7.159367,-0.06,1.32,8.47
7.161253,-0.20,0.80,8.25
7.163405,-0.34,0.20,8.00
7.166278,-0.49,-0.46,7.76
7.169646,-0.65,-1.24,7.50
7.170904,-0.81,-2.08,7.23
7.173825,-0.98,-2.88,6.91
7.175280,-1.13,-3.59,6.50
7.177726,-1.23,-4.12,6.00
7.180009,-1.26,-4.43,5.41
7.182412,-1.23,-4.53,4.78
7.185013,-1.15,-4.47,4.15
7.187032,-1.03,-4.24,3.54
7.189792,-0.91,-3.82,2.99
7.192576,-0.78,-3.24,2.48
7.194164,-0.69,-2.58,2.02
7.196539,-0.62,-1.88,1.60
7.198997,-0.58,-1.21,1.19
7.201249,-0.55,-0.59,0.80
7.203904,-0.52,-0.08,0.44
7.206172,-0.49,0.30,0.10
7.210626,-0.46,0.55,-0.23
7.210927,-0.45,0.69,-0.55
7.214249,-0.44,0.75,-0.87
7.217242,-0.44,0.73,-1.19
7.217989,-0.44,0.67,-1.50
7.220656,-0.42,0.57,-1.80
7.223565,-0.37,0.48,-2.10
7.226022,-0.30,0.41,-2.40
7.228526,-0.21,0.38,-2.69
7.230234,-0.12,0.39,-2.97
7.232127,-0.03,0.44,-3.24
7.234622,0.04,0.50,-3.49
7.236906,0.10,0.58,-3.71
7.240211,0.15,0.65,-3.91
7.241776,0.18,0.72,-4.07
7.243994,0.23,0.77,-4.21
7.246312,0.34,0.78,-4.34
7.250721,0.49,1.00,-4.47
7.251007,0.54,1.32,-4.59
7.253951,0.45,1.59,-4.71
7.256543,0.17,2.21,-4.82
7.258704,-0.31,3.24,-4.82
7.260726,-0.78,4.48,-4.45
7.263367,-1.05,4.88,-3.35
7.265359,-1.27,2.55,-1.73
7.268831,-1.38,-2.01,-0.52
7.270261,-1.12,-6.60,-0.03
7.275597,-0.69,-10.02,-0.16
7.276009,-0.80,-11.70,-1.08
7.277222,-1.14,-11.66,-3.02
7.281729,-1.51,-9.80,-6.01
7.282187,-1.44,-6.45,-9.32
7.284405,-0.25,-3.16,-11.88
7.286866,1.43,-0.93,-13.41
7.290944,2.57,0.67,-14.07
7.291647,2.73,2.19,-13.91
7.294134,2.03,3.61,-13.00
7.296229,0.74,4.83,-11.60
7.298576,0.34,5.43,-10.09
7.300804,0.05,5.42,-8.48
7.303153,0.31,5.05,-6.72
7.306109,0.86,4.40,-4.98
7.309984,1.26,3.44,-3.65
7.310669,1.30,2.42,-2.94
7.313093,1.09,1.63,-2.98
7.315255,0.75,1.15,-3.69
7.317378,0.45,0.78,-4.79
7.320357,0.29,0.29,-5.82
7.322420,0.18,-0.35,-6.36
7.324717,0.07,-1.14,-6.42
7.327528,0.01,-1.78,-6.17
7.330003,0.07,-2.03,-5.69
7.331748,0.23,-1.95,-5.13
7.334023,0.34,-1.69,-4.63
7.336679,0.29,-1.39,-4.24
7.338707,0.15,-1.17,-4.05
7.341811,0.07,-1.10,-3.97
7.344225,0.03,-1.17,-3.93
7.346678,-0.02,-1.36,-3.87
7.349884,-0.05,-1.65,-3.75
7.350703,0.01,-1.90,-3.64
7.353016,0.15,-2.01,-3.56
7.356275,0.29,-2.04,-3.50
7.360188,0.33,-1.98,-3.47
7.360628,0.25,-1.84,-3.42
7.365678,0.11,-1.64,-3.35
7.365942,-0.03,-1.47,-3.33
7.367274,-0.15,-1.36,-3.33
7.370349,-0.28,-1.29,-3.32
7.372192,-0.42,-1.24,-3.28
7.374404,-0.50,-1.16,-3.18
7.376820,-0.51,-1.09,-3.05
7.379067,-0.45,-1.04,-2.91
7.381769,-0.38,-1.06,-2.79
7.383781,-0.34,-1.09,-2.70
7.386249,-0.37,-1.13,-2.62
7.390037,-0.47,-1.17,-2.55
7.391073,-0.60,-1.23,-2.50
7.393356,-0.72,-1.29,-2.46
7.395871,-0.77,-1.35,-2.40
7.398254,-0.76,-1.41,-2.34
7.401109,-0.74,-1.48,-2.29
7.402785,-0.72,-1.52,-2.23
7.405185,-0.70,-1.55,-2.15
7.407633,-0.69,-1.56,-2.04
7.410230,-0.69,-1.58,-1.94
7.412375,-0.69,-1.64,-1.83
7.414720,-0.69,-1.68,-1.71
7.417026,-0.67,-1.67,-1.56
7.419456,-0.63,-1.58,-1.34
7.421762,-0.61,-1.31,-1.06
7.424555,-0.65,-0.85,-0.73
7.426459,-0.76,-0.19,-0.35
7.429946,-0.93,0.48,0.05
7.432538,-1.03,1.01,0.43
7.434809,-0.97,1.36,0.78
7.436000,-0.83,1.48,1.06
7.438412,-0.69,1.34,1.22
7.441665,-0.61,0.98,1.22
7.444476,-0.58,0.42,1.05
7.446487,-0.62,-0.47,0.72
7.447916,-0.73,-1.66,0.28
7.450347,-0.82,-2.84,-0.23
7.452536,-0.88,-3.70,-0.70
7.454863,-0.96,-4.08,-0.97
7.457361,-1.05,-4.08,-0.94
7.459650,-1.09,-3.91,-0.65
7.462095,-1.06,-3.78,-0.22
7.464364,-0.97,-3.72,0.23
7.466807,-0.85,-3.76,0.59
7.470276,-0.69,-3.89,0.79
7.471889,-0.62,-4.10,0.83
7.475215,-0.53,-4.26,0.72
7.476572,-0.47,-4.35,0.55
