time,wx (rad/s),wy (rad/s),wz (rad/s)
0.001329,0.01,0.01,-0.04
0.001585,0.01,0.00,-0.03
0.002619,0.01,0.00,-0.03
0.004653,0.01,0.00,-0.03
0.007064,0.01,-0.00,-0.03
0.009400,0.01,-0.00,-0.03
0.012020,0.01,-0.00,-0.03
0.014262,0.01,-0.00,-0.03
0.016689,0.00,0.00,-0.03
0.019297,0.01,0.00,-0.03
0.021475,0.01,0.00,-0.02
0.023702,0.00,-0.00,-0.02
0.026003,0.00,-0.00,-0.02
0.028814,0.00,-0.00,-0.02
0.031772,0.00,-0.00,-0.02
0.033239,0.00,-0.00,-0.02
0.035562,0.00,-0.00,-0.02
0.037920,0.00,-0.00,-0.02
0.040350,0.00,-0.00,-0.02
0.042676,0.00,-0.00,-0.01
0.045039,-0.00,-0.00,-0.01
0.047402,-0.00,-0.00,-0.02
0.050823,-0.00,-0.00,-0.01
0.052070,-0.00,-0.00,-0.01
0.054460,-0.00,-0.00,-0.01
0.056824,-0.00,-0.00,-0.01
0.059326,-0.00,-0.00,-0.01
0.061654,-0.00,-0.00,-0.01
0.063937,-0.00,-0.00,-0.01
0.066271,-0.00,-0.00,-0.01
0.069802,-0.01,0.00,-0.01
0.072083,-0.00,0.00,-0.01
0.073424,-0.01,0.00,-0.01
0.076900,-0.01,0.00,-0.01
0.078393,-0.01,0.00,-0.01
0.081750,-0.01,0.00,-0.01
0.083556,-0.01,0.00,-0.01
0.085350,-0.01,0.00,-0.01
0.088274,-0.01,0.00,-0.01
0.089982,-0.01,0.00,-0.01
0.092330,-0.01,0.00,-0.01
0.095384,-0.01,0.00,-0.01
0.097167,-0.01,0.00,-0.01
0.099588,-0.01,-0.00,-0.01
0.101867,-0.01,-0.00,-0.01
0.104160,-0.01,-0.00,-0.01
0.107013,-0.01,-0.00,-0.01
0.109214,-0.01,-0.00,-0.01
0.112541,-0.01,-0.00,-0.01
0.114822,-0.01,-0.01,-0.01
0.116932,-0.01,-0.01,-0.01
0.118484,-0.01,-0.01,-0.01
0.120883,-0.01,-0.01,-0.01
0.123388,-0.01,-0.01,-0.01
0.126082,-0.01,-0.01,-0.01
0.128743,-0.01,-0.01,-0.01
0.131490,-0.01,-0.00,-0.01
0.133333,-0.01,-0.00,-0.02
0.135236,-0.01,-0.00,-0.02
0.137763,-0.01,-0.00,-0.02
0.139897,-0.00,-0.00,-0.02
0.142631,-0.00,-0.00,-0.02
0.145814,-0.00,0.00,-0.02
0.148022,-0.00,-0.00,-0.02
0.149947,-0.00,-0.00,-0.02
0.151724,-0.00,0.00,-0.02
0.154149,-0.00,0.00,-0.02
0.156396,-0.00,0.00,-0.02
0.158836,-0.00,0.00,-0.02
0.161171,-0.00,0.00,-0.02
0.164140,-0.00,0.01,-0.03
0.166853,-0.00,0.01,-0.03
0.169403,-0.00,0.01,-0.03
0.170812,-0.00,0.01,-0.03
0.173518,-0.00,0.01,-0.03
0.175870,-0.00,0.01,-0.03
0.178650,-0.00,0.01,-0.03
0.180700,-0.00,0.01,-0.03
0.183636,-0.00,0.01,-0.03
0.184906,-0.00,0.01,-0.03
0.187284,-0.00,0.01,-0.03
0.189731,-0.00,0.01,-0.03
0.192075,-0.00,0.01,-0.04
0.195648,-0.00,0.01,-0.04
0.196735,-0.00,0.01,-0.04
0.199154,-0.00,0.01,-0.04
0.201523,-0.00,0.02,-0.04
0.203836,0.00,0.02,-0.04
0.207278,-0.00,0.02,-0.04
0.208548,0.00,0.02,-0.04
0.211397,0.00,0.02,-0.04
0.214266,0.00,0.02,-0.04
0.216299,0.00,0.02,-0.04
0.218402,-0.00,0.03,-0.04
0.220622,0.00,0.03,-0.04
0.223302,0.00,0.03,-0.04
0.225127,0.00,0.03,-0.05
0.228138,0.00,0.03,-0.04
0.231058,0.00,0.03,-0.05
0.232842,0.00,0.03,-0.05
0.234710,0.00,0.03,-0.05
0.237559,0.00,0.03,-0.05
0.239937,0.01,0.04,-0.05
0.243124,0.00,0.04,-0.05
0.244643,0.00,0.04,-0.05
0.246959,0.00,0.04,-0.05
0.250399,0.00,0.04,-0.05
0.251268,0.00,0.04,-0.05
0.253596,0.01,0.04,-0.05
0.255862,0.01,0.04,-0.05
0.258855,0.01,0.04,-0.05
0.261847,0.01,0.05,-0.05
0.263260,0.01,0.05,-0.05
0.265520,0.01,0.05,-0.05
0.267881,0.01,0.05,-0.05
0.270106,0.01,0.05,-0.06
0.273451,0.01,0.06,-0.06
0.275785,0.01,0.06,-0.06
0.279496,0.01,0.06,-0.06
0.279674,0.01,0.07,-0.06
0.282128,0.01,0.07,-0.06
0.284452,0.01,0.07,-0.07
0.286907,0.01,0.07,-0.07
0.289082,0.01,0.07,-0.07
0.291478,0.01,0.07,-0.07
0.293844,0.01,0.07,-0.07
0.296924,0.02,0.07,-0.07
0.299287,0.01,0.07,-0.07
0.301184,0.02,0.07,-0.08
0.303842,0.02,0.07,-0.08
0.305840,0.02,0.07,-0.08
0.308076,0.02,0.07,-0.08
0.311477,0.02,0.07,-0.08
0.313209,0.02,0.07,-0.09
0.315884,0.03,0.08,-0.09
0.317559,0.03,0.08,-0.09
0.319935,0.03,0.08,-0.10
0.322352,0.03,0.08,-0.10
0.325684,0.03,0.08,-0.10
0.327029,0.03,0.09,-0.11
0.330051,0.03,0.09,-0.11
0.331964,0.03,0.09,-0.11
0.335076,0.03,0.09,-0.12
0.336580,0.04,0.09,-0.12
0.338951,0.04,0.10,-0.13
0.341498,0.04,0.10,-0.13
0.343814,0.04,0.10,-0.13
0.346584,0.04,0.10,-0.14
0.348843,0.04,0.11,-0.14
0.351233,0.04,0.12,-0.14
0.353260,0.04,0.12,-0.15
0.355550,0.04,0.13,-0.15
0.357958,0.04,0.14,-0.16
0.360282,0.05,0.14,-0.17
0.363687,0.05,0.15,-0.17
0.365562,0.05,0.16,-0.18
0.367932,0.05,0.16,-0.19
0.369725,0.05,0.17,-0.20
0.372108,0.05,0.18,-0.20
0.374447,0.05,0.18,-0.21
0.376818,0.06,0.19,-0.22
0.380028,0.06,0.19,-0.23
0.382625,0.06,0.20,-0.24
0.384962,0.06,0.20,-0.24
0.386364,0.07,0.21,-0.25
0.388768,0.07,0.21,-0.26
0.391100,0.08,0.21,-0.27
0.393436,0.08,0.21,-0.28
0.395884,0.08,0.21,-0.29
0.398734,0.09,0.21,-0.30
0.401022,0.09,0.21,-0.31
0.402917,0.10,0.20,-0.32
0.405294,0.10,0.20,-0.33
0.408049,0.10,0.19,-0.35
0.411147,0.11,0.19,-0.36
0.412407,0.11,0.18,-0.37
0.414891,0.12,0.18,-0.39
0.417204,0.12,0.17,-0.40
0.419798,0.13,0.16,-0.42
0.421849,0.13,0.16,-0.43
0.424243,0.14,0.15,-0.45
0.427714,0.14,0.14,-0.47
0.429573,0.15,0.13,-0.48
0.432416,0.15,0.12,-0.50
0.434409,0.16,0.11,-0.52
0.436269,0.16,0.10,-0.53
0.438673,0.17,0.09,-0.55
0.440962,0.17,0.08,-0.57
0.443704,0.18,0.07,-0.58
0.445795,0.18,0.06,-0.60
0.448795,0.18,0.05,-0.62
0.451071,0.19,0.04,-0.64
0.452870,0.19,0.03,-0.66
0.455253,0.19,0.02,-0.68
0.458028,0.19,0.01,-0.69
0.460255,0.19,0.01,-0.71
0.463336,0.20,0.00,-0.73
0.465057,0.20,0.00,-0.74
0.467218,0.21,0.00,-0.76
0.469890,0.22,0.00,-0.77
0.471821,0.23,0.00,-0.78
0.474447,0.24,0.00,-0.79
0.477734,0.26,0.00,-0.80
0.479599,0.27,0.00,-0.81
0.482356,0.29,0.01,-0.82
0.483575,0.30,0.01,-0.83
0.486269,0.32,0.02,-0.83
0.488320,0.33,0.03,-0.84
0.491044,0.35,0.03,-0.85
0.493255,0.36,0.04,-0.86
0.496924,0.37,0.05,-0.87
0.498384,0.38,0.05,-0.87
0.500330,0.40,0.05,-0.88
0.502777,0.42,0.05,-0.90
0.504988,0.44,0.06,-0.91
0.508392,0.47,0.05,-0.94
0.509622,0.51,0.04,-0.97
0.512160,0.54,0.03,-0.99
0.514611,0.58,0.00,-1.00
0.516791,0.61,-0.04,-0.99
0.519188,0.63,-0.09,-0.96
0.521490,0.66,-0.15,-0.92
0.524438,0.68,-0.23,-0.88
0.526840,0.72,-0.31,-0.83
0.529938,0.76,-0.38,-0.78
0.531661,0.80,-0.44,-0.73
0.535044,0.84,-0.50,-0.68
0.536275,0.88,-0.54,-0.63
0.538403,0.90,-0.56,-0.59
0.540927,0.93,-0.58,-0.56
0.543512,0.95,-0.60,-0.52
0.546517,0.96,-0.60,-0.50
0.548043,0.98,-0.61,-0.48
0.551007,1.00,-0.62,-0.45
0.552856,1.02,-0.63,-0.42
0.554975,1.04,-0.63,-0.38
0.557221,1.06,-0.65,-0.34
0.559601,1.07,-0.67,-0.30
0.562713,1.07,-0.70,-0.26
0.564306,1.07,-0.74,-0.21
0.566745,1.05,-0.78,-0.16
0.569016,1.04,-0.82,-0.11
0.571402,1.02,-0.87,-0.06
0.573704,1.01,-0.92,-0.01
0.575992,1.00,-0.96,0.04
0.578929,0.99,-0.99,0.10
0.581155,0.98,-1.02,0.15
0.583245,0.97,-1.05,0.20
0.585669,0.96,-1.07,0.25
0.587976,0.95,-1.09,0.29
0.590309,0.94,-1.10,0.34
0.592607,0.93,-1.11,0.38
0.598855,0.92,-1.12,0.42
0.599314,0.90,-1.12,0.45
0.599901,0.89,-1.14,0.49
0.602308,0.87,-1.15,0.52
0.604686,0.85,-1.17,0.56
0.607272,0.84,-1.19,0.60
0.609284,0.82,-1.21,0.64
0.612163,0.81,-1.23,0.68
0.614058,0.79,-1.25,0.72
0.616357,0.78,-1.27,0.76
0.619110,0.76,-1.29,0.80
0.621293,0.75,-1.31,0.84
0.623470,0.73,-1.33,0.88
0.625908,0.72,-1.34,0.93
0.629516,0.70,-1.36,0.97
0.631111,0.69,-1.37,1.01
0.633273,0.67,-1.38,1.05
0.635548,0.66,-1.39,1.09
0.638828,0.64,-1.40,1.13
0.640212,0.63,-1.40,1.17
0.642913,0.61,-1.40,1.20
0.645181,0.60,-1.40,1.24
0.647625,0.59,-1.40,1.27
0.649844,0.57,-1.39,1.31
0.652318,0.56,-1.38,1.34
0.654993,0.54,-1.36,1.37
0.657042,0.53,-1.34,1.40
0.659256,0.52,-1.31,1.43
0.663014,0.50,-1.28,1.46
0.664296,0.49,-1.25,1.48
0.666876,0.48,-1.21,1.51
0.668840,0.47,-1.17,1.53
0.671659,0.45,-1.13,1.55
0.673286,0.44,-1.08,1.57
0.676088,0.43,-1.03,1.58
0.679612,0.41,-0.98,1.60
0.680963,0.40,-0.94,1.62
0.683435,0.39,-0.88,1.63
0.685484,0.38,-0.83,1.64
0.687737,0.37,-0.78,1.65
0.690219,0.35,-0.73,1.66
0.692599,0.34,-0.68,1.68
0.695157,0.33,-0.63,1.68
0.702356,0.32,-0.57,1.69
0.703554,0.31,-0.52,1.70
0.704130,0.30,-0.47,1.71
0.704561,0.29,-0.43,1.71
0.706909,0.28,-0.38,1.72
0.709140,0.27,-0.33,1.72
0.714006,0.26,-0.29,1.73
0.714803,0.25,-0.25,1.73
0.717782,0.25,-0.21,1.74
0.718434,0.24,-0.18,1.74
0.721198,0.23,-0.14,1.74
0.723206,0.22,-0.11,1.74
0.725443,0.22,-0.08,1.74
0.727868,0.22,-0.06,1.74
0.730268,0.21,-0.04,1.73
0.732866,0.21,-0.02,1.73
0.735581,0.21,-0.01,1.73
0.737496,0.21,0.00,1.72
0.739925,0.21,0.01,1.72
0.742624,0.21,0.02,1.71
0.744624,0.21,0.02,1.70
0.747272,0.20,0.01,1.70
0.749930,0.20,0.01,1.69
0.751960,0.20,-0.00,1.68
0.754241,0.20,-0.01,1.67
0.756600,0.20,-0.02,1.66
0.759618,0.20,-0.04,1.65
0.761358,0.21,-0.06,1.64
0.763880,0.21,-0.08,1.63
0.766114,0.21,-0.10,1.62
0.768536,0.22,-0.13,1.61
0.770975,0.22,-0.16,1.59
0.773151,0.23,-0.19,1.57
0.775541,0.23,-0.22,1.56
0.777957,0.24,-0.24,1.54
0.785570,0.25,-0.27,1.52
0.786321,0.25,-0.30,1.50
0.787412,0.26,-0.34,1.47
0.787893,0.26,-0.37,1.45
0.789822,0.27,-0.40,1.43
0.792206,0.27,-0.44,1.41
0.794718,0.28,-0.48,1.38
0.800962,0.28,-0.52,1.36
0.801453,0.29,-0.56,1.34
0.803796,0.30,-0.59,1.31
0.804044,0.30,-0.63,1.29
0.806016,0.31,-0.66,1.26
0.808493,0.31,-0.69,1.23
0.811371,0.32,-0.71,1.21
0.813518,0.32,-0.74,1.18
0.815793,0.33,-0.76,1.15
0.818310,0.33,-0.77,1.12
0.820548,0.34,-0.79,1.09
0.823091,0.34,-0.80,1.06
0.825597,0.34,-0.81,1.03
0.827604,0.35,-0.82,1.00
0.830079,0.35,-0.83,0.97
0.832478,0.35,-0.83,0.93
0.835084,0.36,-0.83,0.90
0.837126,0.36,-0.83,0.86
0.839330,0.36,-0.83,0.83
0.841715,0.36,-0.83,0.79
0.844237,0.37,-0.82,0.76
0.847158,0.37,-0.81,0.72
0.849075,0.37,-0.81,0.69
0.851699,0.38,-0.80,0.65
0.853774,0.38,-0.79,0.62
0.856344,0.39,-0.78,0.58
0.858785,0.39,-0.77,0.54
0.861100,0.40,-0.76,0.50
0.863490,0.40,-0.75,0.46
0.866656,0.40,-0.75,0.42
0.867995,0.41,-0.74,0.38
0.870351,0.41,-0.73,0.33
0.872708,0.41,-0.72,0.29
0.876022,0.41,-0.71,0.24
0.877618,0.42,-0.70,0.19
0.880052,0.42,-0.69,0.14
0.882311,0.42,-0.67,0.08
0.884651,0.43,-0.64,0.02
0.887035,0.43,-0.61,-0.04
0.889315,0.43,-0.58,-0.11
0.891830,0.43,-0.54,-0.18
0.895344,0.42,-0.50,-0.25
0.902813,0.42,-0.45,-0.32
0.903523,0.42,-0.39,-0.40
0.903927,0.41,-0.33,-0.47
0.904562,0.40,-0.27,-0.53
0.905956,0.39,-0.19,-0.57
0.908232,0.39,-0.12,-0.62
0.910933,0.40,-0.06,-0.70
0.915452,0.40,-0.01,-0.80
0.915864,0.40,0.06,-0.91
0.917521,0.38,0.15,-1.02
0.919836,0.37,0.26,-1.14
0.922916,0.34,0.38,-1.25
0.924916,0.31,0.51,-1.35
0.927116,0.30,0.61,-1.45
0.929482,0.29,0.69,-1.55
0.932892,0.30,0.73,-1.66
0.934138,0.29,0.77,-1.78
0.936446,0.27,0.86,-1.90
0.939208,0.21,0.98,-1.99
0.941518,0.12,1.10,-2.05
0.943609,0.03,1.18,-2.09
0.946313,-0.03,1.21,-2.09
0.948620,-0.07,1.21,-2.07
0.951168,-0.09,1.20,-2.04
0.953422,-0.09,1.20,-1.99
0.955608,-0.07,1.19,-1.93
0.958231,-0.03,1.17,-1.88
0.960532,0.00,1.14,-1.85
0.963035,0.03,1.10,-1.84
0.965191,0.05,1.06,-1.85
0.967471,0.06,1.04,-1.88
0.969906,0.08,1.04,-1.94
0.972217,0.09,1.06,-2.00
0.974997,0.11,1.10,-2.05
0.976925,0.12,1.14,-2.11
0.980300,0.13,1.19,-2.16
0.982655,0.14,1.21,-2.21
0.984374,0.13,1.23,-2.24
0.986781,0.10,1.26,-2.26
0.989103,0.07,1.31,-2.28
0.991286,0.04,1.40,-2.29
0.993591,0.03,1.52,-2.28
1.002106,0.04,1.63,-2.25
1.003535,0.07,1.73,-2.20
1.004064,0.11,1.81,-2.12
1.004408,0.15,1.86,-2.02
1.005451,0.18,1.87,-1.91
1.007825,0.20,1.84,-1.81
1.010224,0.21,1.77,-1.71
1.020796,0.21,1.68,-1.63
1.021288,0.21,1.56,-1.58
1.021561,0.22,1.44,-1.54
1.021817,0.22,1.32,-1.51
1.022174,0.23,1.20,-1.48
1.024247,0.24,1.08,-1.45
1.026707,0.25,0.94,-1.42
1.029569,0.26,0.77,-1.38
1.031378,0.27,0.59,-1.36
1.033730,0.28,0.40,-1.34
1.036140,0.30,0.21,-1.32
1.039086,0.33,0.03,-1.29
1.040847,0.35,-0.14,-1.25
1.043196,0.38,-0.29,-1.21
1.046910,0.40,-0.44,-1.16
1.048066,0.43,-0.57,-1.11
1.050856,0.45,-0.69,-1.06
1.052830,0.47,-0.77,-1.01
1.055426,0.49,-0.84,-0.97
1.057665,0.51,-0.89,-0.94
1.059903,0.52,-0.91,-0.91
1.067322,0.53,-0.92,-0.90
1.067789,0.53,-0.91,-0.88
1.068037,0.52,-0.88,-0.88
1.069346,0.51,-0.85,-0.87
1.071659,0.51,-0.82,-0.86
1.074255,0.51,-0.78,-0.85
1.076285,0.51,-0.73,-0.84
1.079739,0.50,-0.69,-0.81
1.081149,0.50,-0.65,-0.78
1.083624,0.51,-0.61,-0.75
1.085873,0.51,-0.57,-0.73
1.088294,0.51,-0.54,-0.70
1.090645,0.51,-0.49,-0.68
1.093140,0.52,-0.45,-0.66
1.100713,0.51,-0.41,-0.64
1.101388,0.51,-0.37,-0.63
1.101736,0.51,-0.35,-0.62
1.102839,0.51,-0.32,-0.62
1.105143,0.51,-0.31,-0.61
1.107417,0.50,-0.31,-0.60
1.109732,0.50,-0.30,-0.59
1.112353,0.50,-0.30,-0.59
1.119065,0.50,-0.31,-0.58
1.119627,0.50,-0.32,-0.57
1.119882,0.50,-0.34,-0.56
1.121608,0.49,-0.35,-0.55
1.123740,0.49,-0.37,-0.54
1.126134,0.48,-0.39,-0.53
1.128629,0.47,-0.41,-0.52
1.131109,0.47,-0.43,-0.51
1.133356,0.45,-0.45,-0.49
1.135693,0.44,-0.46,-0.48
1.138019,0.43,-0.47,-0.46
1.140620,0.41,-0.48,-0.45
1.142908,0.40,-0.49,-0.44
1.145159,0.38,-0.50,-0.43
1.147483,0.36,-0.51,-0.42
1.150086,0.35,-0.51,-0.41
1.152497,0.33,-0.52,-0.40
1.154750,0.31,-0.52,-0.38
1.157075,0.29,-0.52,-0.37
1.159428,0.28,-0.52,-0.37
1.161832,0.26,-0.52,-0.36
1.164428,0.24,-0.51,-0.35
1.167281,0.22,-0.50,-0.34
1.169273,0.20,-0.49,-0.33
1.171829,0.18,-0.47,-0.32
1.173789,0.16,-0.45,-0.32
1.176171,0.15,-0.43,-0.30
1.179001,0.13,-0.41,-0.30
1.183877,0.12,-0.39,-0.29
1.184635,0.10,-0.36,-0.28
1.185451,0.09,-0.33,-0.27
1.187856,0.07,-0.30,-0.26
1.190158,0.05,-0.28,-0.26
1.192495,0.04,-0.25,-0.25
1.195038,0.02,-0.22,-0.24
1.197413,0.01,-0.20,-0.24
1.200384,-0.01,-0.17,-0.24
1.207411,-0.02,-0.15,-0.23
1.207621,-0.03,-0.13,-0.22
1.207778,-0.04,-0.12,-0.22
1.209033,-0.04,-0.11,-0.21
1.212076,-0.05,-0.11,-0.20
1.213862,-0.05,-0.12,-0.19
1.216423,-0.06,-0.12,-0.19
1.218628,-0.06,-0.12,-0.18
1.221154,-0.06,-0.13,-0.17
1.223580,-0.06,-0.14,-0.17
1.226498,-0.06,-0.15,-0.16
1.228177,-0.06,-0.15,-0.16
1.230493,-0.06,-0.17,-0.15
1.233156,-0.05,-0.18,-0.15
1.235365,-0.05,-0.20,-0.14
1.237553,-0.05,-0.22,-0.13
1.240004,-0.04,-0.23,-0.13
1.242269,-0.03,-0.26,-0.12
1.244954,-0.02,-0.28,-0.11
1.247269,-0.01,-0.30,-0.11
1.250088,-0.00,-0.32,-0.10
1.251987,0.01,-0.33,-0.09
1.254434,0.01,-0.34,-0.09
1.257100,0.02,-0.36,-0.09
1.259542,0.03,-0.37,-0.09
1.261870,0.03,-0.38,-0.09
1.264672,0.04,-0.39,-0.09
1.266688,0.05,-0.40,-0.09
1.269528,0.05,-0.41,-0.09
1.271374,0.06,-0.41,-0.09
1.274014,0.07,-0.42,-0.09
1.275400,0.07,-0.42,-0.09
1.277859,0.08,-0.42,-0.09
1.280145,0.08,-0.42,-0.09
1.282644,0.09,-0.42,-0.10
1.284942,0.09,-0.41,-0.10
1.287342,0.10,-0.41,-0.11
1.290159,0.10,-0.41,-0.12
1.292409,0.11,-0.41,-0.12
1.294887,0.11,-0.41,-0.13
1.302317,0.11,-0.42,-0.13
1.303098,0.12,-0.43,-0.15
1.303507,0.12,-0.43,-0.16
1.304355,0.13,-0.42,-0.18
1.306951,0.13,-0.43,-0.19
1.309129,0.13,-0.43,-0.20
1.311551,0.14,-0.44,-0.20
1.317201,0.14,-0.44,-0.21
1.317872,0.15,-0.44,-0.22
1.318467,0.15,-0.43,-0.23
1.320907,0.16,-0.43,-0.23
1.323147,0.16,-0.44,-0.24
1.325344,0.16,-0.44,-0.25
1.327845,0.17,-0.43,-0.27
1.330977,0.16,-0.43,-0.28
1.332405,0.17,-0.41,-0.30
1.334862,0.17,-0.40,-0.32
1.337116,0.17,-0.38,-0.33
1.341250,0.16,-0.36,-0.35
1.341826,0.16,-0.35,-0.36
1.344198,0.16,-0.33,-0.38
1.346789,0.16,-0.31,-0.39
1.349292,0.16,-0.30,-0.40
1.351394,0.16,-0.28,-0.42
1.353785,0.16,-0.26,-0.44
1.356074,0.16,-0.25,-0.46
1.358847,0.16,-0.24,-0.47
1.360889,0.15,-0.24,-0.49
1.364341,0.15,-0.23,-0.51
1.365900,0.14,-0.23,-0.53
1.368169,0.14,-0.23,-0.55
1.370453,0.14,-0.23,-0.56
1.374171,0.14,-0.23,-0.58
1.375280,0.14,-0.23,-0.60
1.377796,0.14,-0.24,-0.61
1.380922,0.14,-0.26,-0.62
1.382719,0.13,-0.28,-0.63
1.384880,0.14,-0.30,-0.64
1.387423,0.14,-0.32,-0.65
1.389638,0.14,-0.34,-0.66
1.392323,0.15,-0.37,-0.68
1.394243,0.15,-0.39,-0.69
1.402962,0.15,-0.41,-0.70
1.403789,0.15,-0.43,-0.72
1.404189,0.15,-0.44,-0.74
1.404560,0.14,-0.45,-0.75
1.406323,0.14,-0.46,-0.77
1.408538,0.14,-0.47,-0.78
1.411388,0.13,-0.48,-0.79
1.419198,0.13,-0.49,-0.81
1.419693,0.13,-0.51,-0.82
1.419962,0.13,-0.53,-0.83
1.420696,0.13,-0.55,-0.84
1.422688,0.13,-0.57,-0.85
1.425072,0.13,-0.60,-0.86
1.427354,0.13,-0.63,-0.87
1.430157,0.13,-0.66,-0.88
1.432062,0.13,-0.68,-0.89
1.434906,0.13,-0.71,-0.90
1.436825,0.13,-0.73,-0.91
1.439202,0.13,-0.75,-0.93
1.441516,0.13,-0.76,-0.94
1.444096,0.13,-0.77,-0.96
1.447079,0.13,-0.78,-0.98
1.448758,0.13,-0.79,-1.00
1.451532,0.13,-0.79,-1.03
1.453636,0.13,-0.78,-1.06
1.455927,0.13,-0.77,-1.09
1.458804,0.12,-0.76,-1.12
1.461021,0.12,-0.74,-1.16
1.464507,0.12,-0.73,-1.20
1.465658,0.11,-0.72,-1.24
1.467911,0.11,-0.70,-1.29
1.470069,0.10,-0.69,-1.34
1.472578,0.10,-0.67,-1.38
1.474883,0.10,-0.66,-1.43
1.477159,0.10,-0.65,-1.47
1.480353,0.11,-0.64,-1.51
1.481928,0.11,-0.65,-1.55
1.484127,0.11,-0.66,-1.59
1.486740,0.11,-0.67,-1.64
1.488978,0.11,-0.68,-1.68
1.491293,0.11,-0.69,-1.72
1.493654,0.10,-0.70,-1.76
1.500123,0.09,-0.72,-1.79
1.500601,0.08,-0.73,-1.83
1.501079,0.07,-0.74,-1.87
1.503500,0.06,-0.73,-1.91
1.505587,0.05,-0.72,-1.95
1.507924,0.04,-0.71,-1.99
1.510369,0.03,-0.71,-2.03
1.513804,0.02,-0.71,-2.07
1.515173,0.02,-0.72,-2.11
1.517433,0.03,-0.73,-2.16
1.519838,0.03,-0.72,-2.21
1.522129,0.02,-0.70,-2.26
1.524483,0.03,-0.67,-2.31
1.526920,0.03,-0.66,-2.35
1.530154,0.05,-0.65,-2.40
1.531714,0.06,-0.65,-2.45
1.533967,0.08,-0.65,-2.50
1.536335,0.09,-0.64,-2.54
1.539046,0.11,-0.64,-2.58
1.541516,0.12,-0.65,-2.62
1.543416,0.12,-0.64,-2.65
1.545763,0.13,-0.63,-2.68
1.548234,0.13,-0.62,-2.71
1.550501,0.14,-0.61,-2.75
1.552890,0.14,-0.59,-2.79
1.555385,0.12,-0.54,-2.84
1.557915,0.12,-0.48,-2.88
1.560048,0.11,-0.41,-2.92
1.562367,0.11,-0.36,-2.96
1.564724,0.11,-0.32,-3.01
1.567173,0.13,-0.28,-3.06
1.569396,0.15,-0.24,-3.10
1.571858,0.17,-0.20,-3.15
1.574194,0.20,-0.15,-3.19
1.576718,0.23,-0.11,-3.23
1.579329,0.27,-0.08,-3.26
1.585476,0.30,-0.06,-3.29
1.586064,0.33,-0.04,-3.31
1.586460,0.36,-0.04,-3.32
1.588517,0.40,-0.05,-3.33
1.590984,0.44,-0.08,-3.34
1.593342,0.47,-0.11,-3.34
1.595603,0.50,-0.14,-3.33
1.597959,0.52,-0.18,-3.31
1.600330,0.52,-0.23,-3.29
1.602709,0.53,-0.29,-3.25
1.605043,0.53,-0.35,-3.20
1.607320,0.54,-0.43,-3.15
1.609765,0.57,-0.54,-3.09
1.612400,0.61,-0.68,-3.05
1.614715,0.66,-0.87,-3.02
1.618234,0.71,-1.11,-3.01
1.619530,0.73,-1.36,-3.01
1.621807,0.74,-1.61,-3.01
1.624186,0.71,-1.86,-3.00
1.626499,0.66,-2.08,-2.98
1.628994,0.60,-2.25,-2.95
1.631312,0.54,-2.37,-2.90
1.633768,0.48,-2.45,-2.85
1.635996,0.43,-2.47,-2.81
1.638455,0.38,-2.42,-2.78
1.640707,0.32,-2.29,-2.76
1.643394,0.26,-2.09,-2.76
1.645585,0.20,-1.84,-2.77
1.648066,0.15,-1.53,-2.81
1.650395,0.10,-1.21,-2.85
1.652740,0.07,-0.86,-2.90
1.655030,0.04,-0.51,-2.94
1.657511,0.03,-0.17,-2.99
1.659878,0.03,0.14,-3.03
1.662129,0.04,0.43,-3.05
1.668460,0.07,0.69,-3.06
1.671515,0.11,0.91,-3.04
1.671881,0.16,1.09,-3.01
1.672052,0.22,1.24,-2.95
1.673701,0.28,1.39,-2.88
1.676269,0.32,1.52,-2.80
1.678411,0.32,1.65,-2.73
1.680862,0.27,1.76,-2.66
1.683808,0.17,1.85,-2.60
1.685939,0.06,1.91,-2.53
1.687969,-0.01,1.95,-2.44
1.690348,-0.03,1.97,-2.35
1.692750,-0.03,1.96,-2.24
1.695062,-0.04,1.96,-2.10
1.697760,-0.04,1.96,-1.93
1.699894,-0.02,2.00,-1.72
1.702333,-0.01,2.04,-1.50
1.704697,-0.02,2.10,-1.27
1.707137,-0.04,2.15,-1.07
1.709526,-0.05,2.19,-0.88
1.711790,-0.06,2.21,-0.70
1.714090,-0.06,2.19,-0.53
1.716522,-0.08,2.13,-0.35
1.719042,-0.11,2.04,-0.17
1.721711,-0.14,1.92,0.02
1.723620,-0.16,1.76,0.19
1.726066,-0.18,1.59,0.37
1.728554,-0.18,1.40,0.54
1.730886,-0.18,1.23,0.70
1.733208,-0.18,1.06,0.85
1.735506,-0.18,0.91,1.00
1.737920,-0.18,0.78,1.14
1.740248,-0.19,0.66,1.26
1.742761,-0.20,0.56,1.39
1.745138,-0.22,0.48,1.50
1.747426,-0.23,0.42,1.62
1.749710,-0.25,0.37,1.74
1.752086,-0.26,0.33,1.86
1.754413,-0.27,0.30,1.98
1.756838,-0.28,0.27,2.11
1.759256,-0.29,0.23,2.23
1.763042,-0.29,0.19,2.35
1.765788,-0.29,0.14,2.47
1.766611,-0.29,0.08,2.59
1.769529,-0.29,0.02,2.71
1.771320,-0.29,-0.03,2.83
1.774119,-0.30,-0.09,2.96
1.775854,-0.30,-0.14,3.09
