time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.586683,0.0016,0.0071,-0.0037,0.008
0.591570,-0.0174,-0.0048,0.0012,0.018
0.595829,0.0064,-0.0071,-0.0130,0.016
0.600744,0.0041,0.0000,-0.0224,0.023
0.605580,0.0136,0.0071,-0.0198,0.025
0.610476,0.0207,0.0023,-0.0196,0.029
0.615484,0.0468,-0.0072,-0.0218,0.052
0.619960,0.0347,-0.0000,-0.0216,0.041
0.624800,0.0394,0.0094,-0.0215,0.046
0.629345,0.0131,0.0094,-0.0166,0.023
0.634041,0.0085,-0.0097,0.0025,0.013
0.638802,0.0135,-0.0120,-0.0118,0.022
0.643528,0.0136,-0.0096,-0.0213,0.027
0.651626,-0.0052,-0.0261,-0.0094,0.028
0.653524,0.0023,-0.0070,0.0025,0.008
0.658405,0.0191,0.0002,-0.0047,0.020
0.670305,-0.0140,0.0120,0.0024,0.019
0.671050,0.0077,-0.0047,-0.0024,0.009
0.671712,0.0055,-0.0071,0.0117,0.015
0.676477,0.0105,-0.0141,-0.0098,0.020
0.681062,-0.0035,-0.0093,-0.0004,0.010
0.686303,-0.0032,0.0145,-0.0028,0.015
0.691109,-0.0006,-0.0023,0.0113,0.012
0.696044,0.0045,0.0072,-0.0007,0.009
0.700567,-0.0119,-0.0118,-0.0055,0.018
0.705140,-0.0139,-0.0118,-0.0197,0.027
0.710084,-0.0159,0.0073,-0.0150,0.023
0.715378,-0.0084,-0.0023,-0.0055,0.010
0.719993,-0.0128,0.0143,-0.0032,0.019
0.724234,0.0114,0.0166,-0.0080,0.022
0.730161,0.0068,0.0045,0.0086,0.012
0.733726,0.0118,-0.0027,0.0084,0.015
0.738323,-0.0331,-0.0121,0.0012,0.035
0.743268,-0.0493,-0.0168,-0.0084,0.053
0.748013,-0.0297,-0.0001,-0.0108,0.032
0.752706,-0.0056,0.0047,0.0177,0.019
0.757185,0.0207,0.0022,0.0057,0.022
0.769793,0.0349,0.0022,-0.0063,0.036
0.770684,0.0015,0.0069,0.0008,0.007
0.771776,-0.0363,-0.0050,-0.0088,0.038
0.776270,-0.0169,0.0021,0.0173,0.024
0.788799,-0.0285,0.0069,0.0170,0.034
0.789409,-0.0092,0.0092,0.0263,0.029
0.790234,0.0147,-0.0218,0.0071,0.027
0.795574,0.0171,0.0069,0.0140,0.023
0.799570,-0.0019,-0.0051,0.0020,0.006
0.804396,0.0101,0.0021,-0.0075,0.013
0.809294,0.0054,-0.0027,0.0091,0.011
0.814373,-0.0040,0.0021,0.0162,0.017
0.819029,0.0033,0.0092,0.0185,0.021
0.823481,0.0153,0.0304,0.0041,0.034
0.829921,0.0011,0.0017,0.0112,0.011
0.833148,-0.0083,-0.0126,0.0135,0.020
0.837832,-0.0343,0.0065,-0.0151,0.038
0.842639,-0.0126,0.0088,-0.0197,0.025
0.848021,-0.0030,0.0016,-0.0053,0.006
0.852113,-0.0100,-0.0102,-0.0052,0.015
0.857396,-0.0003,-0.0007,-0.0171,0.017
0.868365,-0.0122,-0.0125,-0.0241,0.030
0.869312,0.0021,-0.0053,-0.0097,0.011
0.871172,-0.0049,0.0042,-0.0026,0.007
0.876024,0.0141,0.0042,0.0045,0.015
0.884495,0.0046,0.0065,-0.0241,0.025
0.885401,-0.0119,-0.0149,-0.0145,0.024
0.890214,-0.0165,-0.0124,-0.0169,0.027
0.896269,-0.0376,-0.0099,0.0093,0.040
0.899377,-0.0112,-0.0075,-0.0099,0.017
0.904052,0.0032,0.0021,-0.0029,0.005
0.908717,-0.0040,0.0020,-0.0148,0.015
0.913604,-0.0158,-0.0075,-0.0101,0.020
0.918652,-0.0037,0.0021,0.0065,0.008
0.923091,-0.0060,-0.0027,-0.0103,0.012
0.928159,-0.0130,-0.0051,-0.0127,0.019
0.932728,0.0109,-0.0050,0.0252,0.028
0.937331,0.0250,0.0093,0.0083,0.028
0.941986,0.0107,0.0092,-0.0012,0.014
0.951415,0.0155,0.0067,0.0011,0.017
0.952240,0.0036,-0.0100,0.0176,0.021
0.956388,-0.0035,-0.0075,-0.0064,0.010
0.961531,0.0133,-0.0098,-0.0016,0.017
0.967958,0.0157,0.0045,-0.0064,0.018
0.971445,0.0087,-0.0146,0.0149,0.023
0.975389,0.0040,-0.0073,0.0028,0.009
0.979881,0.0185,0.0069,-0.0020,0.020
0.985020,0.0232,0.0116,-0.0091,0.028
0.989687,0.0090,0.0068,0.0074,0.013
0.994532,-0.0051,-0.0171,0.0049,0.018
0.999006,-0.0191,-0.0051,0.0024,0.020
1.003834,0.0004,0.0139,0.0000,0.014
1.008556,0.0101,0.0019,0.0118,0.016
1.013471,-0.0063,-0.0005,0.0069,0.009
1.018150,-0.0203,-0.0029,-0.0027,0.021
1.023414,-0.0222,-0.0029,0.0068,0.023
1.027841,-0.0218,0.0114,0.0162,0.029
1.032528,-0.0143,-0.0243,0.0018,0.028
1.037334,0.0027,-0.0004,0.0230,0.023
1.041729,0.0029,0.0138,0.0014,0.014
1.052548,-0.0088,-0.0077,-0.0320,0.034
1.053389,-0.0014,0.0114,-0.0318,0.034
1.056267,0.0320,-0.0148,-0.0292,0.046
1.060811,0.0178,-0.0171,-0.0125,0.028
1.070948,-0.0201,0.0020,-0.0054,0.021
1.071642,-0.0506,-0.0028,0.0158,0.053
1.075369,-0.0500,0.0067,0.0085,0.051
1.079806,-0.0376,-0.0147,-0.0084,0.041
1.084739,-0.0134,0.0044,-0.0179,0.023
1.088916,0.0105,0.0281,-0.0179,0.035
1.093707,0.0129,0.0017,-0.0108,0.017
1.099819,-0.0204,-0.0197,-0.0157,0.032
1.103737,-0.0344,-0.0171,-0.0182,0.042
1.108579,-0.0222,-0.0004,-0.0159,0.027
1.113578,-0.0267,-0.0146,-0.0017,0.031
1.117854,-0.0052,0.0092,-0.0091,0.014
1.122344,0.0067,0.0234,0.0169,0.030
1.127381,0.0113,0.0066,-0.0215,0.025
1.132418,0.0089,-0.0030,-0.0049,0.011
1.136829,-0.0387,0.0113,-0.0264,0.048
1.141362,-0.0812,0.0231,-0.0455,0.096
1.150618,-0.0664,0.0371,-0.0122,0.077
1.151322,-0.0637,0.0083,-0.0076,0.065
1.155289,-0.0516,-0.0060,0.0111,0.053
1.161656,0.0008,0.0012,0.0061,0.006
1.164737,0.0029,-0.0035,-0.0132,0.014
1.170136,-0.0236,-0.0058,-0.0086,0.026
1.174516,-0.0309,0.0132,0.0030,0.034
1.180634,-0.0191,0.0084,-0.0021,0.021
1.184742,-0.0075,-0.0035,0.0095,0.013
1.188768,-0.0055,-0.0058,0.0091,0.012
1.193326,0.0061,-0.0200,-0.0031,0.021
1.201328,0.0056,0.0253,0.0037,0.026
1.203402,-0.0020,0.0203,0.0010,0.020
1.207553,-0.0000,0.0178,-0.0041,0.018
1.212494,-0.0123,0.0035,0.0147,0.019
1.217479,0.0040,-0.0013,-0.0119,0.013
1.222035,0.0201,0.0082,-0.0168,0.027
1.226768,0.0029,-0.0108,0.0044,0.012
1.231915,0.0523,0.0131,-0.0126,0.055
1.236413,0.0373,0.0320,0.0038,0.049
1.240961,0.0272,-0.0039,-0.0037,0.028
1.251587,0.0290,-0.0038,-0.0110,0.031
1.252147,0.0261,-0.0038,-0.0160,0.031
1.255346,0.0042,-0.0132,-0.0067,0.015
1.259643,0.0205,-0.0202,0.0121,0.031
1.264368,0.0058,0.0203,0.0022,0.021
1.268957,0.0315,-0.0059,0.0137,0.035
1.274050,0.0263,-0.0011,-0.0009,0.026
1.279701,0.0140,-0.0059,0.0059,0.016
1.283397,0.0089,0.0084,-0.0110,0.016
1.288381,0.0371,0.0107,0.0173,0.042
1.293157,0.0344,0.0107,0.0003,0.036
1.297798,0.0529,0.0106,-0.0023,0.054
1.302788,0.0287,-0.0037,-0.0073,0.030
1.307520,0.0047,0.0081,-0.0098,0.014
