time,gFx,gFy,gFz,TgF
8.66666E-4,-0.0005,0.9774,-0.0671,0.980
0.0010525,0.0139,0.9842,-0.0403,0.985
0.002859114,0.0039,0.9938,-0.0303,0.994
0.004010625,-0.0230,1.0045,-0.0381,1.005
0.006162968,-0.0510,1.0077,-0.0559,1.011
0.00849677,-0.0701,1.0101,-0.0718,1.015
0.012338593,-0.0759,1.0089,-0.0801,1.015
0.013289739,-0.0769,1.0113,-0.0774,1.017
0.015745625,-0.0728,1.0113,-0.0671,1.016
0.017913593,-0.0691,1.0116,-0.0586,1.016
0.020333645,-0.0637,1.0106,-0.0535,1.014
0.022673385,-0.0603,1.0065,-0.0540,1.010
0.025333385,-0.0574,0.9991,-0.0576,1.002
0.028908125,-0.0542,0.9940,-0.0588,0.997
0.03031276,-0.0586,0.9896,-0.0554,0.993
0.032740104,-0.0613,0.9833,-0.0466,0.986
0.034837343,-0.0652,0.9850,-0.0349,0.988
0.03698302,-0.0735,0.9833,-0.0283,0.986
0.039713958,-0.0855,0.9806,-0.0283,0.985
0.041757395,-0.1006,0.9837,-0.0356,0.990
0.044129739,-0.1101,0.9859,-0.0449,0.993
0.046855989,-0.1118,0.9876,-0.0508,0.995
0.04911927,-0.1128,0.9894,-0.0544,0.997
0.051401979,-0.1148,0.9935,-0.0527,1.002
0.053773333,-0.1165,0.9935,-0.0461,1.001
0.055952395,-0.1130,0.9911,-0.0430,0.998
0.058741927,-0.1123,0.9894,-0.0413,0.997
0.062171354,-0.1077,0.9857,-0.0369,0.992
0.063936927,-0.0984,0.9781,-0.0300,0.984
0.065674739,-0.0896,0.9750,-0.0212,0.979
0.068382187,-0.0852,0.9742,-0.0186,0.978
0.071318802,-0.0857,0.9764,-0.0303,0.981
0.072969374,-0.0867,0.9855,-0.0439,0.990
0.075117083,-0.0850,0.9962,-0.0493,1.001
0.077354895,-0.0820,1.0021,-0.0505,1.007
0.079838906,-0.0806,1.0096,-0.0518,1.014
0.082143593,-0.0803,1.0167,-0.0554,1.021
0.084405624,-0.0791,1.0191,-0.0584,1.024
0.086804947,-0.0752,1.0174,-0.0606,1.022
0.08911901,-0.0715,1.0167,-0.0669,1.021
0.091782395,-0.0657,1.0206,-0.0742,1.025
0.094067552,-0.0598,1.0233,-0.0828,1.028
0.096606874,-0.0501,1.0270,-0.0916,1.032
0.098653906,-0.0435,1.0279,-0.1004,1.034
0.10101276,-0.0376,1.0304,-0.1079,1.037
0.103551041,-0.0330,1.0304,-0.1140,1.037
0.105927968,-0.0298,1.0296,-0.1113,1.036
0.112003593,-0.0281,1.0294,-0.1040,1.035
0.114807656,-0.0298,1.0282,-0.0913,1.033
0.117231979,-0.0376,1.0248,-0.0796,1.029
0.117305312,-0.0469,1.0213,-0.0735,1.025
0.117562135,-0.0581,1.0191,-0.0742,1.023
0.120303437,-0.0674,1.0184,-0.0813,1.024
0.123710156,-0.0779,1.0169,-0.0869,1.024
0.124751666,-0.0862,1.0162,-0.0874,1.024
0.127533645,-0.0925,1.0138,-0.0820,1.021
0.129800885,-0.0969,1.0101,-0.0711,1.017
0.131953802,-0.0989,1.0067,-0.0596,1.013
0.134123124,-0.0994,1.0003,-0.0452,1.006
0.136515364,-0.0955,0.9952,-0.0315,1.000
0.139574062,-0.0935,0.9925,-0.0251,0.997
0.141504531,-0.0899,0.9906,-0.0220,0.995
0.144076927,-0.0862,0.9918,-0.0210,0.996
0.145894374,-0.0828,0.9952,-0.0220,0.999
0.14882552,-0.0847,1.0001,-0.0276,1.004
0.150780833,-0.0813,1.0030,-0.0300,1.007
0.153292499,-0.0796,1.0033,-0.0313,1.007
0.15573276,-0.0945,1.0050,-0.0425,1.010
0.158517552,-0.1035,1.0008,-0.0503,1.007
0.161016093,-0.1060,0.9950,-0.0481,1.002
0.164292864,-0.1133,0.9940,-0.0520,1.002
0.165018906,-0.1157,0.9991,-0.0586,1.008
0.167980468,-0.1079,1.0038,-0.0625,1.011
0.170086927,-0.1028,1.0055,-0.0684,1.013
0.172414895,-0.0928,1.0060,-0.0781,1.013
0.174612135,-0.0818,1.0060,-0.0862,1.013
0.177650624,-0.0693,1.0072,-0.0916,1.014
0.179732708,-0.0625,1.0062,-0.0972,1.013
0.181794062,-0.0581,1.0079,-0.1006,1.015
0.184293854,-0.0542,1.0077,-0.1033,1.014
0.186460937,-0.0491,1.0099,-0.1069,1.017
0.188994635,-0.0432,1.0113,-0.1099,1.018
0.191484062,-0.0332,1.0135,-0.1116,1.020
0.193691354,-0.0205,1.0209,-0.1113,1.027
0.196154531,-0.0063,1.0262,-0.1101,1.032
0.198493177,0.0073,1.0240,-0.0989,1.029
0.200870104,0.0210,1.0194,-0.0779,1.023
0.204402812,0.0386,1.0077,-0.0598,1.010
0.205413281,0.0554,1.0011,-0.0530,1.004
0.207740312,0.0654,1.0055,-0.0554,1.009
0.210197239,0.0750,1.0143,-0.0623,1.019
0.212902135,0.0847,1.0265,-0.0701,1.032
0.216123385,0.0938,1.0338,-0.0715,1.041
0.217279791,0.1030,1.0367,-0.0759,1.045
0.219779687,0.1096,1.0343,-0.0764,1.043
0.221799843,0.1047,1.0326,-0.0757,1.041
0.224286145,0.0918,1.0248,-0.0698,1.031
0.226497968,0.0789,1.0157,-0.0630,1.021
0.22922151,0.0679,1.0060,-0.0606,1.010
0.23161651,0.0566,1.0016,-0.0610,1.005
0.233884374,0.0466,1.0067,-0.0593,1.010
0.236219895,0.0410,1.0143,-0.0601,1.017
0.238500208,0.0408,1.0177,-0.0598,1.020
0.240854479,0.0447,1.0189,-0.0620,1.022
0.246638489,0.0454,1.0174,-0.0657,1.021
0.246784322,0.0396,1.0162,-0.0681,1.019
0.248475624,0.0313,1.0155,-0.0759,1.019
0.250429947,0.0186,1.0126,-0.0850,1.016
0.25290651,0.0039,1.0057,-0.0940,1.010
0.255105937,-0.0081,1.0013,-0.1023,1.007
0.25763177,-0.0186,1.0018,-0.1038,1.007
0.260071927,-0.0276,1.0040,-0.1008,1.009
0.262370677,-0.0400,1.0038,-0.0945,1.009
0.265077031,-0.0461,1.0030,-0.0881,1.008
0.267180937,-0.0496,1.0057,-0.0811,1.010
0.269519687,-0.0540,1.0101,-0.0759,1.014
0.272012604,-0.0625,1.0148,-0.0772,1.020
0.274135937,-0.0752,1.0209,-0.0855,1.027
0.276797916,-0.0901,1.0233,-0.0977,1.032
0.279100156,-0.1069,1.0221,-0.1052,1.033
0.281821041,-0.1223,1.0201,-0.1074,1.033
0.284400416,-0.1340,1.0179,-0.1057,1.032
0.286277916,-0.1411,1.0133,-0.0996,1.028
0.288394426,-0.1502,1.0096,-0.0872,1.024
0.290787239,-0.1599,1.0065,-0.0752,1.022
0.293114635,-0.1663,1.0062,-0.0703,1.022
0.296304947,-0.1675,1.0060,-0.0647,1.022
0.298172708,-0.1636,1.0084,-0.0608,1.023
0.300366718,-0.1629,1.0094,-0.0562,1.024
0.304073958,-0.1624,1.0074,-0.0559,1.022
0.305169062,-0.1636,1.0008,-0.0537,1.016
0.307572604,-0.1614,0.9930,-0.0525,1.007
0.30985177,-0.1621,0.9884,-0.0520,1.003
0.312133854,-0.1624,0.9833,-0.0503,0.998
0.314943072,-0.1648,0.9852,-0.0449,1.000
0.317278906,-0.1712,0.9894,-0.0396,1.005
0.319811249,-0.1814,0.9928,-0.0386,1.010
0.321429426,-0.1919,0.9928,-0.0410,1.012
0.324220885,-0.2022,0.9940,-0.0491,1.016
0.326192083,-0.2105,0.9955,-0.0593,1.019
0.32861177,-0.2154,0.9955,-0.0676,1.021
0.331002551,-0.2158,0.9918,-0.0652,1.017
0.333420468,-0.2132,0.9847,-0.0505,1.009
0.335777343,-0.2107,0.9764,-0.0352,1.000
0.338021874,-0.2110,0.9645,-0.0254,0.988
0.340631926,-0.2124,0.9520,-0.0254,0.976
0.345032447,-0.2095,0.9464,-0.0305,0.970
0.346198645,-0.2007,0.9461,-0.0315,0.968
0.35211151,-0.1922,0.9505,-0.0310,0.970
0.35232302,-0.1892,0.9510,-0.0361,0.970
0.352437447,-0.1892,0.9461,-0.0405,0.966
0.355117864,-0.1797,0.9518,-0.0376,0.969
0.357521301,-0.1563,0.9684,-0.0330,0.981
0.359372239,-0.1287,0.9830,-0.0286,0.992
0.361673229,-0.1130,0.9876,-0.0264,0.994
0.364435989,-0.1084,0.9901,-0.0227,0.996
0.366735572,-0.1033,0.9920,-0.0208,0.998
0.368939322,-0.0945,0.9876,-0.0210,0.992
0.371395104,-0.0867,0.9886,-0.0168,0.993
0.373680833,-0.0781,0.9955,-0.0132,0.999
0.376973072,-0.0732,1.0018,-0.0134,1.005
0.378535051,-0.0720,1.0133,-0.0164,1.016
0.380901197,-0.0645,1.0213,-0.0225,1.024
0.384329687,-0.0588,1.0262,-0.0271,1.028
0.385477395,-0.0488,1.0223,-0.0344,1.024
0.388034479,-0.0388,1.0174,-0.0452,1.019
0.390748749,-0.0281,1.0074,-0.0493,1.009
0.392982656,-0.0183,0.9952,-0.0469,0.996
0.395925572,-0.0120,0.9830,-0.0447,0.984
0.397594687,-0.0134,0.9703,-0.0454,0.971
0.400058697,0.0042,0.9100,-0.0251,0.910
0.402373854,-0.0378,0.9168,-0.0288,0.918
0.404657864,-0.0874,0.9889,-0.0586,0.994
0.407026041,-0.0581,1.0326,-0.0813,1.037
0.409559583,-0.0059,1.0548,-0.0811,1.058
0.41159526,0.0322,1.0614,-0.0720,1.064
0.414497708,0.0547,1.0538,-0.0647,1.057
0.416539687,0.0698,1.0394,-0.0691,1.044
0.419529999,0.0752,1.0323,-0.0693,1.037
0.421078176,0.0750,1.0370,-0.0606,1.041
0.424454114,0.0667,1.0494,-0.0510,1.053
0.425873958,0.0576,1.0665,-0.0420,1.069
0.428493229,0.0469,1.0802,-0.0364,1.082
0.430780937,0.0369,1.0885,-0.0342,1.090
0.433298801,0.0264,1.0917,-0.0381,1.093
0.435261874,0.0237,1.0914,-0.0449,1.093
0.437764374,0.0225,1.0919,-0.0527,1.093
0.440515051,0.0251,1.0958,-0.0662,1.098
0.443965676,0.0288,1.0970,-0.0784,1.100
0.445406041,0.0300,1.1002,-0.0820,1.104
0.447678437,0.0335,1.0992,-0.0825,1.103
0.449855416,0.0374,1.0975,-0.0840,1.101
0.452335676,0.0415,1.0987,-0.0859,1.103
0.454349062,0.0564,1.0983,-0.0772,1.102
0.456899479,0.0742,1.0948,-0.0593,1.099
0.459097916,0.0889,1.0936,-0.0520,1.098
0.461729114,0.1001,1.0965,-0.0620,1.103
0.46434026,0.1113,1.1027,-0.0740,1.111
0.466393645,0.1243,1.1053,-0.0767,1.115
0.46879651,0.1362,1.1051,-0.0701,1.116
0.47111151,0.1428,1.0995,-0.0613,1.110
0.473232812,0.1389,1.0983,-0.0520,1.108
0.476039635,0.1255,1.1009,-0.0432,1.109
0.47802552,0.1062,1.1044,-0.0396,1.110
0.480709114,0.0857,1.1066,-0.0352,1.110
0.483876041,0.0732,1.1151,-0.0303,1.118
0.485101093,0.0703,1.1295,-0.0217,1.132
0.487526562,0.0732,1.1417,-0.0107,1.144
0.489861979,0.0794,1.1498,-0.0005,1.153
0.492019947,0.0877,1.1520,0.0061,1.155
0.49529401,0.1008,1.1520,0.0068,1.156
0.497388124,0.1184,1.1503,-0.0002,1.156
0.499811197,0.1353,1.1581,-0.0132,1.166
0.501661978,0.1526,1.1737,-0.0251,1.184
0.504500781,0.1729,1.1954,-0.0366,1.208
0.506439999,0.1992,1.2194,-0.0469,1.236
0.509117135,0.2273,1.2445,-0.0520,1.266
0.511413541,0.2571,1.2682,-0.0488,1.295
0.513896978,0.2854,1.2860,-0.0427,1.318
0.516277291,0.3067,1.2943,-0.0349,1.331
0.518565989,0.3221,1.2941,-0.0313,1.334
0.520705885,0.3313,1.2853,-0.0305,1.328
0.524313333,0.3350,1.2694,-0.0300,1.313
0.525706822,0.3294,1.2492,-0.0347,1.292
0.528791978,0.3128,1.2308,-0.0464,1.271
0.530732551,0.2881,1.2199,-0.0635,1.255
0.532915572,0.2583,1.2145,-0.0772,1.244
0.535054999,0.2281,1.2162,-0.0813,1.240
0.537484426,0.1988,1.2220,-0.0850,1.241
0.539698124,0.1731,1.2264,-0.0930,1.242
0.542374374,0.1543,1.2291,-0.1018,1.243
0.545067083,0.1365,1.2340,-0.1065,1.246
0.547002656,0.1192,1.2377,-0.1145,1.249
0.54980302,0.1038,1.2404,-0.1314,1.252
0.552450103,0.0942,1.2465,-0.1536,1.259
0.554399999,0.0894,1.2621,-0.1736,1.277
0.55701276,0.0921,1.2770,-0.1834,1.293
0.559383228,0.1023,1.2877,-0.1841,1.305
0.562345312,0.1099,1.2924,-0.1756,1.309
0.565090781,0.1035,1.2911,-0.1636,1.306
0.566299218,0.0850,1.2860,-0.1509,1.298
0.568398489,0.0569,1.2787,-0.1414,1.288
0.570817083,0.0339,1.2675,-0.1353,1.275
0.573081041,0.0176,1.2540,-0.1301,1.261
0.57549651,0.0027,1.2460,-0.1265,1.252
0.579617239,-0.0154,1.2350,-0.1284,1.242
0.57994651,-0.0378,1.2206,-0.1482,1.230
0.582838437,-0.0608,1.2030,-0.1790,1.218
0.585458958,-0.0742,1.1825,-0.1970,1.201
0.587236666,-0.0842,1.1681,-0.1846,1.186
0.590563958,-0.1062,1.1561,-0.1467,1.170
0.592189062,-0.1460,1.1493,-0.1028,1.163
0.595108437,-0.1934,1.1383,-0.0754,1.157
0.597366926,-0.2302,1.1219,-0.0652,1.147
0.599384895,-0.2373,1.0939,-0.0676,1.121
0.601847812,-0.2146,1.0638,-0.0891,1.089
0.604853801,-0.1592,1.0353,-0.1267,1.055
0.606203176,-0.0759,1.0123,-0.1636,1.028
0.608660468,0.0364,0.9923,-0.1829,1.010
0.611012551,0.1638,0.9688,-0.1902,1.001
0.613592447,0.2837,0.9415,-0.1953,1.003
0.615724739,0.3724,0.9112,-0.1961,1.004
0.618037135,0.4244,0.8863,-0.1934,1.002
0.620652291,0.4429,0.8783,-0.1897,1.002
0.624301353,0.4227,0.8912,-0.1892,1.004
0.625049478,0.3692,0.9210,-0.1983,1.012
0.627716614,0.3006,0.9627,-0.2102,1.030
0.629962656,0.2356,1.0030,-0.2173,1.053
0.632510051,0.1858,1.0262,-0.2212,1.066
0.634745728,0.1555,1.0304,-0.2217,1.065
0.637041458,0.1392,1.0179,-0.2202,1.051
0.639508385,0.1375,0.9964,-0.2259,1.031
0.641602291,0.1421,0.9762,-0.2359,1.014
0.644237864,0.1524,0.9654,-0.2534,1.010
0.646544583,0.1651,0.9647,-0.2732,1.016
0.649292239,0.1751,0.9767,-0.2971,1.036
0.651861249,0.1802,0.9952,-0.3201,1.061
0.65362802,0.1883,1.0133,-0.3357,1.084
0.656443906,0.1946,1.0306,-0.3382,1.102
0.658742187,0.1936,1.0438,-0.3311,1.112
0.66115927,0.1868,1.0504,-0.3169,1.113
0.666140781,0.1775,1.0484,-0.3001,1.105
0.666619687,0.1638,1.0379,-0.2881,1.090
0.668482968,0.1524,1.0223,-0.2830,1.072
0.670558489,0.1458,1.0121,-0.2849,1.061
0.672608697,0.1460,1.0067,-0.2940,1.059
0.675372395,0.1550,1.0099,-0.3118,1.068
0.677438801,0.1746,1.0172,-0.3313,1.084
0.680918697,0.2007,1.0289,-0.3511,1.106
0.682156614,0.2327,1.0397,-0.3614,1.125
0.684970781,0.2654,1.0438,-0.3570,1.135
0.687086978,0.2891,1.0406,-0.3389,1.132
0.689178801,0.2918,1.0328,-0.3157,1.119
0.691620103,0.2720,1.0231,-0.2969,1.099
0.694047239,0.2415,1.0150,-0.2876,1.082
0.696681822,0.2061,1.0072,-0.2898,1.068
0.699718281,0.1743,0.9994,-0.2971,1.057
0.700867708,0.1502,0.9999,-0.3035,1.056
0.704657447,0.1350,1.0077,-0.3072,1.062
0.705823124,0.1275,1.0213,-0.3098,1.075
0.708932083,0.1277,1.0345,-0.3133,1.088
0.710580416,0.1358,1.0465,-0.3225,1.103
0.713162187,0.1475,1.0543,-0.3269,1.114
0.715478593,0.1673,1.0614,-0.3245,1.122
0.717632447,0.1843,1.0697,-0.3177,1.131
0.719808385,0.1951,1.0780,-0.3113,1.139
0.722193905,0.2009,1.0814,-0.3042,1.141
0.724658697,0.1988,1.0809,-0.3030,1.140
0.727059322,0.1929,1.0758,-0.3040,1.134
0.729523072,0.1863,1.0721,-0.3033,1.130
0.732066249,0.1802,1.0699,-0.3003,1.126
0.734547968,0.1802,1.0731,-0.2979,1.128
0.737013645,0.1826,1.0829,-0.2937,1.137
0.738989635,0.1892,1.0944,-0.2901,1.148
0.741720989,0.2017,1.1046,-0.2879,1.159
0.744536197,0.2154,1.1124,-0.2849,1.168
0.746498697,0.2310,1.1156,-0.2813,1.173
0.748549635,0.2415,1.1114,-0.2796,1.171
0.751367395,0.2461,1.1097,-0.2791,1.170
0.753158645,0.2417,1.1051,-0.2803,1.165
0.756166405,0.2371,1.0980,-0.2808,1.158
0.758017135,0.2368,1.0887,-0.2776,1.148
0.760736978,0.2388,1.0804,-0.2674,1.138
0.763993176,0.2354,1.0704,-0.2542,1.125
0.764867135,0.2244,1.0621,-0.2456,1.113
0.767296614,0.2085,1.0509,-0.2427,1.099
0.770164791,0.1929,1.0348,-0.2459,1.081
0.77209302,0.1804,1.0174,-0.2473,1.063
0.774584478,0.1682,1.0006,-0.2447,1.044
0.777045468,0.1494,0.9879,-0.2400,1.028
0.779340937,0.1243,0.9752,-0.2332,1.010
0.781950103,0.0991,0.9598,-0.2305,0.992
0.784809062,0.0762,0.9386,-0.2293,0.969
0.786881718,0.0537,0.9151,-0.2278,0.945
0.78891927,0.0271,0.8919,-0.2283,0.921
0.791572812,0.0005,0.8729,-0.2322,0.903
0.794122395,-0.0176,0.8580,-0.2366,0.890
0.796716822,-0.0291,0.8414,-0.2393,0.875
0.798934635,-0.0371,0.8272,-0.2415,0.863
0.801112968,-0.0464,0.8170,-0.2471,0.855
0.804146405,-0.0535,0.8065,-0.2576,0.848
0.805056614,-0.0574,0.7926,-0.2674,0.838
0.808074843,-0.0601,0.7762,-0.2749,0.826
0.810197655,-0.0676,0.7579,-0.2735,0.809
0.812424583,-0.0833,0.7447,-0.2683,0.796
0.814836978,-0.1077,0.7276,-0.2613,0.781
0.817845051,-0.1409,0.7095,-0.2556,0.767
0.819612291,-0.1768,0.6893,-0.2525,0.755
0.821875728,-0.2151,0.6727,-0.2490,0.749
0.824456197,-0.2500,0.6600,-0.2442,0.747
0.826779687,-0.2862,0.6575,-0.2427,0.757
0.829354374,-0.3196,0.6619,-0.2500,0.776
0.831590728,-0.3457,0.6710,-0.2696,0.801
0.834273124,-0.3565,0.6856,-0.2928,0.826
0.836528697,-0.3511,0.6947,-0.3130,0.839
0.838603176,-0.3379,0.7037,-0.3223,0.845
0.84096578,-0.3282,0.7127,-0.3233,0.849
0.845463072,-0.3269,0.7188,-0.3194,0.852
0.845762916,-0.3286,0.7200,-0.3157,0.852
0.848066405,-0.3355,0.7210,-0.3167,0.856
0.850426249,-0.3445,0.7266,-0.3238,0.867
0.852584947,-0.3516,0.7408,-0.3343,0.886
0.855109999,-0.3501,0.7618,-0.3428,0.906
0.857612864,-0.3462,0.7838,-0.3467,0.924
0.860663905,-0.3484,0.8009,-0.3506,0.941
0.862496978,-0.3667,0.8155,-0.3579,0.963
0.865159687,-0.3995,0.8182,-0.3672,0.982
0.867274478,-0.4397,0.8177,-0.3763,1.002
0.869836405,-0.4800,0.8136,-0.3824,1.019
0.871672239,-0.5149,0.8116,-0.3855,1.036
0.874045937,-0.5464,0.8126,-0.3797,1.050
0.876740155,-0.5755,0.8148,-0.3724,1.065
0.879313489,-0.6048,0.8114,-0.3699,1.077
0.881307395,-0.6448,0.7987,-0.3714,1.092
0.88438651,-0.7017,0.7865,-0.3821,1.121
0.885776405,-0.7696,0.7711,-0.3997,1.160
0.88879177,-0.8438,0.7537,-0.4190,1.207
0.890658801,-0.9176,0.7376,-0.4246,1.252
0.893539739,-0.9898,0.7222,-0.4134,1.293
0.895727083,-1.0555,0.7030,-0.3970,1.329
0.897822916,-1.1161,0.6812,-0.3941,1.366
0.900539426,-1.1727,0.6583,-0.4085,1.406
0.903823176,-1.2230,0.6307,-0.4378,1.444
0.904645728,-1.2658,0.6026,-0.4632,1.476
0.907362603,-1.3007,0.5660,-0.4708,1.495
0.909573645,-1.3287,0.5272,-0.4593,1.501
0.91383302,-1.3615,0.4874,-0.4446,1.513
0.914721614,-1.4054,0.4490,-0.4334,1.538
0.917017499,-1.4572,0.4124,-0.4236,1.573
0.918884114,-1.5102,0.3684,-0.4087,1.607
0.921383905,-1.5602,0.3213,-0.3860,1.639
0.924333072,-1.5951,0.2759,-0.3577,1.658
0.926326614,-1.6134,0.2249,-0.3328,1.663
0.928756093,-1.6176,0.1765,-0.3228,1.659
0.930978593,-1.6132,0.1350,-0.3291,1.652
0.933181926,-1.6132,0.1052,-0.3389,1.652
0.93609802,-1.6254,0.0647,-0.3316,1.660
0.938131353,-1.6303,-0.0071,-0.3904,1.676
0.940716249,-1.6137,-0.0852,-0.5696,1.713
0.94430552,-1.5568,-0.1297,-0.7247,1.722
0.945353332,-1.4818,-0.1450,-0.7513,1.668
0.948385051,-1.4809,-0.1536,-0.6832,1.638
0.950770312,-1.6069,-0.1704,-0.6002,1.724
0.95241927,-1.8254,-0.1746,-0.5450,1.913
0.955588176,-2.0864,-0.1411,-0.4737,2.144
0.957225989,-2.3428,-0.0569,-0.3240,2.366
0.95979802,-2.5425,0.0439,-0.0894,2.544
0.96266677,-2.6331,0.1248,0.1802,2.642
0.964729739,-2.5654,0.2102,0.4432,2.612
0.966894687,-2.3118,0.3882,0.7181,2.452
0.969128697,-1.8688,0.7059,0.9852,2.227
0.97209026,-1.3114,1.0863,1.1288,2.043
0.973825468,-0.7833,1.3768,1.0973,1.927
0.976234166,-0.3968,1.4369,0.9056,1.744
0.979823801,-0.1663,1.2826,0.6368,1.442
0.981467291,0.0339,1.0482,0.4312,1.134
0.985011093,0.2742,0.8697,0.4041,0.997
0.985395832,0.4910,0.8331,0.5066,1.092
0.98804703,0.6085,0.9327,0.5721,1.252
0.990056145,0.5984,1.1127,0.5020,1.359
0.992722395,0.4546,1.2899,0.3221,1.405
0.995098489,0.1902,1.3800,0.0610,1.394
0.997673332,-0.1731,1.3598,-0.2373,1.391
1.000169582,-0.5887,1.2714,-0.4708,1.478
1.002678749,-0.9864,1.1608,-0.5455,1.618
1.004747082,-1.3202,1.0502,-0.4920,1.757
1.00790552,-1.5817,0.9369,-0.4283,1.888
1.009504374,-1.7980,0.8536,-0.4734,2.046
1.012031822,-1.9506,0.8248,-0.5784,2.195
1.014891874,-1.9931,0.8412,-0.6522,2.260
1.017304895,-1.8542,0.8499,-0.6373,2.137
1.019189218,-1.5517,0.8018,-0.5420,1.829
1.021036666,-1.1974,0.6983,-0.4329,1.452
1.024263072,-0.9244,0.5840,-0.3562,1.150
1.025687707,-0.7948,0.5159,-0.3108,0.997
1.028616822,-0.7884,0.5049,-0.2490,0.969
1.030914791,-0.8380,0.5333,-0.1297,1.002
1.033113072,-0.8883,0.5682,0.0208,1.055
1.03549651,-0.9300,0.5840,0.1206,1.105
1.037548541,-0.9896,0.5899,0.1426,1.161
1.040081978,-1.0758,0.6177,0.1318,1.248
1.042274478,-1.1674,0.6678,0.1270,1.351
1.044974218,-1.2433,0.7423,0.1262,1.454
1.047180989,-1.2892,0.8307,0.1167,1.538
1.049929114,-1.3012,0.9225,0.0879,1.597
1.052172447,-1.2636,0.9940,0.0310,1.608
1.05472802,-1.1866,1.0221,-0.0459,1.567
1.056965989,-1.0821,1.0069,-0.1214,1.483
1.059123124,-0.9776,0.9513,-0.2014,1.379
1.06159677,-0.9088,0.8873,-0.3101,1.307
1.065334999,-0.8883,0.8397,-0.4424,1.300
1.066382082,-0.9066,0.8216,-0.5904,1.358
1.069043228,-0.9347,0.8443,-0.7242,1.453
1.071195728,-0.9627,0.9027,-0.8223,1.555
1.073783385,-0.9859,0.9754,-0.8883,1.647
1.076086874,-1.0072,1.0382,-0.9361,1.723
1.07905828,-1.0209,1.0704,-0.9698,1.769
1.081013072,-1.0099,1.0677,-0.9830,1.768
1.084611145,-0.9813,1.0436,-0.9667,1.728
1.085256926,-0.9515,1.0216,-0.9381,1.682
1.088225832,-0.9461,1.0069,-0.9156,1.658
1.090441562,-0.9615,0.9874,-0.8939,1.643
1.092815416,-0.9933,0.9681,-0.8802,1.643
1.094927291,-1.0404,0.9657,-0.8624,1.661
1.098070312,-1.1051,0.9876,-0.8502,1.709
1.10557151,-1.1779,1.0174,-0.8436,1.770
1.105678176,-1.2235,1.0453,-0.8548,1.822
1.10575552,-1.2360,1.0682,-0.8753,1.853
1.106483957,-1.2289,1.0946,-0.9005,1.876
1.109068437,-1.2284,1.1227,-0.9381,1.910
1.11134901,-1.2452,1.1534,-0.9894,1.965
1.113460416,-1.2731,1.1842,-1.0333,2.023
1.11583552,-1.2985,1.2169,-1.0646,2.074
1.118185312,-1.3151,1.2701,-1.1107,2.139
1.120830832,-1.3339,1.3505,-1.1705,2.230
1.124138489,-1.3495,1.4538,-1.2142,2.326
1.125446249,-1.3478,1.5658,-1.2448,2.412
1.128191145,-1.3163,1.6774,-1.2689,2.481
1.130425676,-1.2572,1.7902,-1.2843,2.537
1.133018749,-1.1918,1.9025,-1.2765,2.583
1.134961041,-1.1156,2.0029,-1.2448,2.609
1.137421822,-1.0277,2.0871,-1.2072,2.621
1.139725728,-0.9437,2.1626,-1.1664,2.632
1.141994947,-0.8866,2.2405,-1.1422,2.667
1.144509478,-0.8565,2.3179,-1.0934,2.702
1.146927082,-0.8392,2.3943,-1.0426,2.743
1.149300624,-0.8192,2.4722,-0.9740,2.781
1.151523124,-0.7896,2.5542,-0.8834,2.816
1.153642447,-0.7406,2.6338,-0.7821,2.846
1.156307239,-0.6773,2.7014,-0.6893,2.869
1.158878645,-0.6041,2.7576,-0.6094,2.888
1.16100927,-0.5237,2.8006,-0.5291,2.898
1.164786041,-0.4395,2.8301,-0.4454,2.898
1.165632134,-0.3428,2.8440,-0.3694,2.888
1.168047239,-0.2522,2.8531,-0.3001,2.880
1.170346041,-0.1790,2.8646,-0.2439,2.880
1.172688957,-0.1172,2.8692,-0.2029,2.879
1.175026041,-0.0469,2.8575,-0.1782,2.863
1.177923905,0.0332,2.8306,-0.1590,2.835
1.180057812,0.1194,2.7862,-0.1321,2.792
1.182462655,0.2088,2.7286,-0.1094,2.739
1.184871562,0.2744,2.6646,-0.1116,2.681
1.187117603,0.3206,2.6009,-0.1172,2.623
1.189312759,0.3748,2.5337,-0.1406,2.565
1.191791093,0.4400,2.4690,-0.1775,2.514
1.19390052,0.5162,2.4063,-0.2119,2.470
1.196908437,0.6014,2.3420,-0.2481,2.431
1.198825103,0.6817,2.2759,-0.2910,2.394
1.20147677,0.7601,2.2114,-0.3450,2.364
1.204317707,0.8416,2.1601,-0.3919,2.351
1.205767759,0.9278,2.1218,-0.4253,2.355
1.208507187,1.0292,2.1010,-0.4615,2.385
1.210943541,1.1385,2.0979,-0.5108,2.441
1.213053905,1.2662,2.1057,-0.5589,2.520
1.215893541,1.4142,2.1115,-0.5980,2.611
1.217747551,1.5807,2.0971,-0.6199,2.698
1.220338124,1.7614,2.0627,-0.6216,2.783
1.224140989,1.9455,2.0092,-0.6126,2.863
1.224916301,2.1013,1.9409,-0.5836,2.919
1.227249062,2.2060,1.8625,-0.5425,2.938
1.230067759,2.2681,1.7773,-0.5235,2.929
1.232117707,2.3196,1.6952,-0.5115,2.918
1.234755416,2.3696,1.6083,-0.5323,2.913
1.237205676,2.4243,1.5248,-0.5814,2.922
1.239900364,2.4673,1.4442,-0.5926,2.920
1.24133828,2.4829,1.3693,-0.5506,2.888
