time,gFx,gFy,gFz,TgF
0.001101302,0.0308,1.0067,-0.0098,1.007
0.001290625,0.0249,1.0047,-0.0088,1.005
0.002106146,0.0195,1.0030,-0.0103,1.003
0.004129844,0.0151,1.0043,-0.0090,1.004
0.009701198,0.0134,1.0050,-0.0088,1.005
0.009946042,0.0137,1.0091,-0.0078,1.009
0.011330886,0.0137,1.0133,-0.0085,1.013
0.013547396,0.0144,1.0140,-0.0068,1.014
0.016103594,0.0149,1.0148,-0.0032,1.015
0.018226354,0.0256,1.0133,0.0000,1.014
0.020666823,0.0352,1.0143,0.0063,1.015
0.022945208,0.0286,1.0150,0.0085,1.015
0.025468125,0.0156,1.0123,0.0081,1.012
0.027713958,0.0076,1.0108,0.0056,1.011
0.030384636,0.0054,1.0082,0.0063,1.008
0.032593906,0.0039,1.0038,0.0078,1.004
0.034937292,0.0012,1.0018,0.0115,1.002
0.037154688,-0.0012,1.0016,0.0164,1.002
0.039675,-0.0015,1.0021,0.0171,1.002
0.041991354,0.0015,1.0030,0.0137,1.003
0.044366354,0.0002,1.0069,0.0090,1.007
0.046767865,-0.0007,1.0113,0.0027,1.011
0.049202865,-0.0007,1.0133,0.0017,1.013
0.051593333,0.0000,1.0160,0.0022,1.016
0.053832552,0.0007,1.0157,0.0022,1.016
0.05623125,0.0002,1.0130,0.0044,1.013
0.058494531,-0.0015,1.0104,0.0044,1.010
0.060935729,-0.0027,1.0077,0.0046,1.008
0.063815,-0.0017,1.0060,0.0042,1.006
0.065876667,0.0015,1.0011,0.0032,1.001
0.068238958,0.0051,0.9960,0.0015,0.996
0.070465521,0.0105,0.9960,0.0000,0.996
0.073224479,0.0122,0.9974,-0.0012,0.997
0.075223802,0.0122,0.9991,-0.0022,0.999
0.078532136,0.0127,1.0028,-0.0039,1.003
0.08041974,0.0129,1.0040,-0.0054,1.004
0.083934011,0.0107,1.0062,-0.0083,1.006
0.084939063,0.0110,1.0079,-0.0117,1.008
0.087468021,0.0127,1.0079,-0.0125,1.008
0.08935375,0.0134,1.0084,-0.0122,1.009
0.091706354,0.0166,1.0055,-0.0115,1.006
0.094379636,0.0193,1.0038,-0.0098,1.004
0.096953958,0.0205,1.0018,-0.0083,1.002
0.099098125,0.0256,0.9996,-0.0083,1.000
0.101702448,0.0271,1.0003,-0.0107,1.001
0.103539219,0.0298,1.0035,-0.0144,1.004
0.10603,0.0322,1.0038,-0.0168,1.004
0.108223802,0.0342,1.0043,-0.0190,1.005
0.111220521,0.0337,1.0077,-0.0203,1.008
0.113101927,0.0327,1.0077,-0.0208,1.008
0.115766719,0.0298,1.0094,-0.0215,1.010
0.118156927,0.0300,1.0091,-0.0181,1.010
0.120230625,0.0315,1.0084,-0.0161,1.009
0.122703958,0.0317,1.0050,-0.0132,1.006
0.125012292,0.0310,1.0030,-0.0122,1.004
0.127176458,0.0295,1.0043,-0.0103,1.005
0.129637604,0.0300,1.0023,-0.0071,1.003
0.132007292,0.0298,0.9996,-0.0032,1.000
0.134508646,0.0281,0.9955,0.0002,0.996
0.136732396,0.0237,0.9913,0.0034,0.992
0.139699844,0.0173,0.9908,0.0054,0.991
0.141579271,0.0098,0.9925,0.0027,0.993
0.144148698,0.0024,0.9957,-0.0005,0.996
0.146377708,-0.0022,1.0006,-0.0020,1.001
0.148906823,-0.0076,1.0069,-0.0024,1.007
0.151078229,-0.0117,1.0113,-0.0007,1.011
0.153657865,-0.0151,1.0116,0.0000,1.012
0.155800886,-0.0125,1.0138,0.0049,1.014
0.158145886,-0.0081,1.0148,0.0083,1.015
0.160538542,-0.0022,1.0143,0.0088,1.014
0.162863229,0.0071,1.0148,0.0083,1.015
0.165283125,0.0132,1.0145,0.0085,1.015
0.167596146,0.0188,1.0157,0.0093,1.016
0.170018021,0.0210,1.0160,0.0105,1.016
0.172491563,0.0210,1.0150,0.0068,1.015
0.174633906,0.0176,1.0145,0.0032,1.015
0.177538594,0.0132,1.0118,-0.0012,1.012
0.180898125,0.0061,1.0099,-0.0049,1.010
0.182012761,-0.0029,1.0057,-0.0054,1.006
0.184359323,-0.0081,1.0016,-0.0039,1.002
0.186747448,-0.0120,0.9967,0.0037,0.997
0.189371771,-0.0103,0.9957,0.0122,0.996
0.191610625,-0.0090,0.9999,0.0164,1.000
0.193680573,-0.0132,1.0067,0.0156,1.007
0.196110261,-0.0125,1.0155,0.0112,1.016
0.198556667,-0.0103,1.0204,0.0044,1.020
0.201153229,-0.0042,1.0209,0.0010,1.021
0.203299167,0.0015,1.0182,0.0000,1.018
0.206187604,0.0039,1.0135,-0.0007,1.014
0.208129271,0.0049,1.0094,-0.0017,1.009
0.210455313,0.0051,1.0072,0.0010,1.007
0.212900573,0.0073,1.0030,0.0015,1.003
0.21527599,0.0093,1.0008,0.0017,1.001
0.217513854,0.0120,1.0001,0.0020,1.000
0.21981401,0.0132,1.0016,-0.0005,1.002
0.222111667,0.0181,1.0055,-0.0056,1.006
0.224407448,0.0237,1.0065,-0.0088,1.007
0.226835,0.0283,1.0069,-0.0105,1.007
0.230029531,0.0313,1.0074,-0.0117,1.008
0.231542708,0.0317,1.0062,-0.0127,1.007
0.23407849,0.0305,1.0057,-0.0137,1.006
0.236365469,0.0291,1.0023,-0.0134,1.003
0.238778438,0.0273,1.0011,-0.0122,1.002
0.241031563,0.0261,1.0018,-0.0132,1.002
0.24354375,0.0247,1.0006,-0.0120,1.001
0.2458825,0.0237,1.0016,-0.0139,1.002
0.24879625,0.0234,1.0043,-0.0171,1.005
0.25055651,0.0222,1.0045,-0.0200,1.005
0.253202552,0.0193,1.0038,-0.0205,1.004
0.255555,0.0168,1.0021,-0.0195,1.002
0.257713594,0.0168,1.0047,-0.0171,1.005
0.260042917,0.0164,1.0050,-0.0139,1.005
0.263124063,0.0159,1.0052,-0.0090,1.005
0.265479792,0.0181,1.0038,-0.0051,1.004
0.267463542,0.0203,1.0038,-0.0029,1.004
0.269854427,0.0217,1.0047,-0.0015,1.005
0.27260651,0.0251,1.0084,0.0012,1.009
0.274212292,0.0283,1.0126,0.0042,1.013
0.276760781,0.0332,1.0150,0.0049,1.016
0.279041615,0.0361,1.0169,0.0066,1.018
0.281872396,0.0391,1.0167,0.0042,1.017
0.283803281,0.0405,1.0150,0.0005,1.016
0.286190625,0.0386,1.0121,-0.0034,1.013
0.288565885,0.0366,1.0108,-0.0081,1.012
0.290998594,0.0364,1.0060,-0.0103,1.007
0.293438021,0.0359,1.0028,-0.0098,1.003
0.295936823,0.0322,1.0021,-0.0093,1.003
0.298093594,0.0300,0.9999,-0.0078,1.000
0.300721302,0.0291,1.0003,-0.0085,1.001
0.302859479,0.0286,1.0028,-0.0115,1.003
0.305437865,0.0278,1.0035,-0.0176,1.004
0.307653802,0.0264,1.0050,-0.0234,1.006
0.310205313,0.0249,1.0018,-0.0261,1.002
0.312130313,0.0273,0.9967,-0.0232,0.997
0.314625365,0.0291,0.9891,-0.0151,0.990
0.317040885,0.0195,0.9876,-0.0100,0.988
0.319389792,0.0022,0.9913,-0.0120,0.991
0.321781406,-0.0168,1.0001,-0.0173,1.000
0.324040365,-0.0339,1.0060,-0.0220,1.007
0.326422396,-0.0479,1.0094,-0.0278,1.011
0.328874375,-0.0552,1.0089,-0.0327,1.011
0.331244375,-0.0593,1.0050,-0.0347,1.007
0.333640052,-0.0620,0.9999,-0.0315,1.002
0.335929844,-0.0608,0.9913,-0.0212,0.993
0.338336719,-0.0606,0.9872,-0.0081,0.989
0.340661198,-0.0630,0.9903,0.0000,0.992
0.342984792,-0.0667,0.9947,0.0022,0.997
0.345358646,-0.0669,1.0025,-0.0015,1.005
0.348204583,-0.0654,1.0057,-0.0034,1.008
0.350424375,-0.0623,1.0116,-0.0044,1.014
0.352639792,-0.0598,1.0174,-0.0024,1.019
0.354883385,-0.0596,1.0194,0.0000,1.021
0.357435781,-0.0576,1.0191,0.0059,1.021
0.359687708,-0.0581,1.0184,0.0122,1.020
0.361996771,-0.0569,1.0150,0.0190,1.017
0.364443698,-0.0544,1.0130,0.0230,1.015
0.36678776,-0.0491,1.0091,0.0230,1.011
0.369197708,-0.0393,1.0055,0.0190,1.006
0.372127813,-0.0303,0.9994,0.0193,1.000
0.37412349,-0.0193,0.9952,0.0217,0.996
0.376281667,-0.0122,0.9967,0.0242,0.997
0.378847552,-0.0100,1.0001,0.0242,1.000
0.381218646,-0.0127,1.0069,0.0193,1.007
0.383387604,-0.0215,1.0128,0.0112,1.013
0.385716406,-0.0337,1.0138,0.0000,1.014
0.38812151,-0.0437,1.0128,-0.0098,1.014
0.390507083,-0.0588,1.0123,-0.0176,1.014
0.392830677,-0.0737,1.0079,-0.0210,1.011
0.395251458,-0.0872,1.0008,-0.0222,1.005
0.397876563,-0.1001,0.9957,-0.0205,1.001
0.40020625,-0.1094,0.9942,-0.0181,1.000
0.402296198,-0.1140,0.9928,-0.0168,0.999
0.405242969,-0.1165,0.9928,-0.0164,1.000
0.407143906,-0.1130,0.9969,-0.0178,1.003
0.409646458,-0.1057,1.0001,-0.0195,1.006
0.411751771,-0.0955,1.0057,-0.0195,1.010
0.414196927,-0.0823,1.0104,-0.0161,1.014
0.41653224,-0.0689,1.0111,-0.0132,1.014
0.419253021,-0.0571,1.0133,-0.0120,1.015
0.421232865,-0.0415,1.0138,-0.0107,1.015
0.423719531,-0.0264,1.0135,-0.0061,1.014
0.426314219,-0.0117,1.0135,-0.0027,1.014
0.428491354,0.0039,1.0140,0.0042,1.014
0.430795,0.0168,1.0174,0.0112,1.018
0.433351458,0.0303,1.0221,0.0178,1.023
0.435864271,0.0442,1.0292,0.0173,1.030
0.438369115,0.0571,1.0336,0.0137,1.035
0.440390625,0.0652,1.0360,0.0081,1.038
0.443094844,0.0689,1.0365,0.0027,1.039
0.445063385,0.0715,1.0360,-0.0046,1.038
0.447566406,0.0752,1.0326,-0.0125,1.035
0.449795417,0.0776,1.0265,-0.0186,1.030
0.45215,0.0803,1.0165,-0.0220,1.020
0.45457474,0.0801,1.0043,-0.0266,1.008
0.456850208,0.0757,0.9942,-0.0315,0.998
0.459200521,0.0615,0.9872,-0.0361,0.990
0.461750677,0.0444,0.9876,-0.0435,0.990
0.46522849,0.0222,0.9952,-0.0562,0.997
0.466769948,-0.0020,0.9999,-0.0696,1.002
0.468866302,-0.0247,1.0079,-0.0837,1.012
0.471233646,-0.0476,1.0145,-0.0928,1.020
0.473729427,-0.0674,1.0162,-0.0925,1.023
0.476401406,-0.0794,1.0145,-0.0845,1.021
0.478185208,-0.0881,1.0130,-0.0684,1.019
0.480601771,-0.0938,1.0104,-0.0508,1.016
0.482975677,-0.0945,1.0079,-0.0371,1.013
0.485777396,-0.0889,1.0045,-0.0249,1.009
0.487775365,-0.0786,1.0050,-0.0151,1.008
0.490316042,-0.0576,1.0084,-0.0149,1.010
0.492447031,-0.0317,1.0145,-0.0212,1.015
0.495114792,-0.0120,1.0218,-0.0288,1.022
0.497184896,0.0002,1.0299,-0.0283,1.030
0.499825104,0.0090,1.0304,-0.0251,1.031
0.50206151,0.0347,1.0318,-0.0173,1.033
0.504448333,0.0596,1.0304,-0.0120,1.032
0.506594844,0.0701,1.0265,-0.0122,1.029
0.509775937,0.0769,1.0165,-0.0144,1.019
0.511778854,0.0837,1.0021,-0.0144,1.006
0.513880208,0.0964,0.9894,-0.0156,0.994
0.516171562,0.1008,0.9845,-0.0149,0.990
0.518560104,0.1060,0.9859,-0.0139,0.992
0.521370417,0.1118,0.9928,-0.0076,0.999
0.523489635,0.1187,0.9955,-0.0032,1.003
0.525843542,0.1196,1.0008,-0.0039,1.008
0.528392656,0.1192,1.0028,-0.0098,1.010
0.530577396,0.1182,1.0055,-0.0198,1.013
0.533500781,0.1135,1.0082,-0.0300,1.015
0.535215729,0.1065,1.0055,-0.0376,1.012
0.538547448,0.0950,1.0008,-0.0427,1.006
0.540043542,0.0779,0.9947,-0.0425,0.999
0.542740729,0.0601,0.9842,-0.0418,0.987
0.545098854,0.0457,0.9781,-0.0388,0.980
0.54762401,0.0332,0.9793,-0.0364,0.981
0.550073333,0.0230,0.9813,-0.0315,0.982
0.55281651,0.0176,0.9881,-0.0242,0.989
0.554362135,0.0208,0.9947,-0.0134,0.995
0.556886875,0.0308,1.0052,-0.0044,1.006
0.558956719,0.0427,1.0106,0.0029,1.012
0.561870573,0.0596,1.0143,0.0042,1.016
0.563991146,0.0772,1.0121,0.0076,1.015
0.566980469,0.1028,1.0111,0.0107,1.016
0.568567135,0.1316,1.0091,0.0122,1.018
0.571334115,0.1577,1.0091,0.0146,1.021
0.573623177,0.1765,1.0106,0.0166,1.026
0.575832448,0.1902,1.0126,0.0178,1.030
0.578440781,0.1980,1.0162,0.0146,1.035
0.582674948,0.1956,1.0194,0.0105,1.038
0.583084531,0.1890,1.0235,0.0129,1.041
0.585791823,0.1834,1.0267,0.0244,1.043
0.587492344,0.1814,1.0274,0.0278,1.044
0.591434635,0.1719,1.0306,0.0129,1.045
0.592049896,0.1463,1.0392,-0.0090,1.049
0.594700052,0.1275,1.0465,-0.0244,1.055
0.597406927,0.1233,1.0475,-0.0313,1.055
0.600494375,0.1292,1.0443,-0.0305,1.053
0.602058333,0.1348,1.0375,-0.0308,1.047
0.604397448,0.1316,1.0238,-0.0378,1.033
0.606544687,0.1174,1.0118,-0.0532,1.020
0.608892135,0.0999,1.0050,-0.0681,1.012
0.611212135,0.0808,1.0016,-0.0818,1.008
0.614651823,0.0645,1.0011,-0.0964,1.008
0.616103229,0.0488,1.0050,-0.1104,1.012
0.618295469,0.0310,1.0060,-0.1267,1.014
0.622066875,0.0105,1.0016,-0.1480,1.012
0.623265417,-0.0181,0.9969,-0.1685,1.011
0.626709062,-0.0564,0.9874,-0.1819,1.006
0.628263125,-0.1018,0.9728,-0.1807,0.995
0.630932396,-0.1433,0.9557,-0.1592,0.979
0.632781719,-0.1790,0.9366,-0.1194,0.961
0.635118333,-0.2095,0.9225,-0.0769,0.949
0.638858437,-0.2425,0.9146,-0.0474,0.947
0.63960974,-0.2727,0.9212,-0.0308,0.961
0.642008125,-0.2903,0.9395,-0.0176,0.984
0.644456146,-0.2962,0.9620,-0.0012,1.007
0.647362917,-0.2910,0.9828,0.0230,1.025
0.649329531,-0.2781,1.0018,0.0449,1.041
0.651606458,-0.2617,1.0143,0.0667,1.050
0.653970729,-0.2427,1.0196,0.0852,1.052
0.656324479,-0.2266,1.0189,0.1013,1.049
0.658385625,-0.2085,1.0157,0.1162,1.043
0.661031094,-0.1922,1.0096,0.1235,1.035
0.663276198,-0.1778,1.0077,0.1235,1.031
0.666111875,-0.1658,1.0096,0.1172,1.030
0.668065156,-0.1531,1.0128,0.1062,1.030
0.671296198,-0.1445,1.0209,0.0921,1.035
0.673355104,-0.1380,1.0345,0.0764,1.046
0.675045729,-0.1331,1.0492,0.0610,1.059
0.678074896,-0.1248,1.0563,0.0435,1.064
0.680189375,-0.1150,1.0555,0.0271,1.062
0.682345989,-0.1038,1.0460,0.0132,1.051
0.684735989,-0.0947,1.0294,0.0002,1.034
0.687102448,-0.0879,1.0123,-0.0081,1.016
0.68996526,-0.0825,1.0016,-0.0132,1.005
0.6922625,-0.0803,0.9952,-0.0186,0.999
0.694238802,-0.0872,0.9991,-0.0200,1.003
0.696576198,-0.0935,1.0038,-0.0256,1.008
0.698949739,-0.0877,1.0140,-0.0405,1.019
0.701865469,-0.0640,1.0404,-0.0662,1.044
0.703874375,-0.0249,1.0585,-0.0828,1.062
0.706159114,0.0234,1.0541,-0.0728,1.057
0.708294687,0.0488,1.0372,-0.0464,1.039
0.710808698,0.0610,1.0397,-0.0376,1.042
0.713057187,0.0957,1.0531,-0.0476,1.058
0.7154125,0.1563,1.0492,-0.0464,1.062
0.718014687,0.2232,1.0399,-0.0200,1.064
0.721193906,0.2754,1.0438,0.0039,1.080
0.72255625,0.3162,1.0558,0.0134,1.102
0.725066458,0.3631,1.0709,0.0313,1.131
0.727416979,0.4075,1.0831,0.0427,1.158
0.729954375,0.4424,1.1012,0.0483,1.188
0.732344635,0.4515,1.1202,0.0483,1.209
0.734407083,0.4341,1.1464,0.0325,1.226
0.737150833,0.4063,1.1798,0.0129,1.248
0.739208385,0.3858,1.2072,-0.0046,1.267
0.741791771,0.3782,1.2181,-0.0100,1.276
0.744154583,0.3641,1.2152,-0.0117,1.269
0.746709635,0.3443,1.2079,-0.0183,1.256
0.74867401,0.3206,1.2013,-0.0332,1.244
0.751521042,0.3037,1.1898,-0.0483,1.229
0.754126875,0.3037,1.1722,-0.0637,1.213
0.755717969,0.3296,1.1508,-0.0837,1.200
0.758319323,0.3763,1.1346,-0.1065,1.200
0.760716771,0.4314,1.1278,-0.1250,1.214
0.763028802,0.4810,1.1241,-0.1340,1.230
0.766593281,0.5220,1.1256,-0.1377,1.248
0.767675104,0.5562,1.1354,-0.1353,1.272
0.770589323,0.5862,1.1508,-0.1338,1.298
0.772423385,0.6268,1.1669,-0.1367,1.332
0.775232708,0.6741,1.1737,-0.1423,1.361
0.777273802,0.7144,1.1779,-0.1463,1.385
0.779425989,0.7376,1.1774,-0.1404,1.396
0.781872292,0.7430,1.1725,-0.1211,1.393
0.784172344,0.7303,1.1656,-0.0899,1.378
0.787629792,0.7017,1.1617,-0.0569,1.358
0.789161771,0.6619,1.1693,-0.0288,1.344
0.791249687,0.6177,1.1886,-0.0083,1.340
0.794297187,0.5821,1.2199,0.0076,1.352
0.796080989,0.5533,1.2579,0.0288,1.375
0.798346979,0.5198,1.2921,0.0537,1.394
0.800975156,0.4788,1.3202,0.0791,1.407
0.803148021,0.4344,1.3432,0.1055,1.416
0.805859062,0.3860,1.3673,0.1321,1.427
0.809253125,0.3389,1.3869,0.1516,1.436
0.810337917,0.3037,1.4079,0.1665,1.450
0.812935781,0.2786,1.4298,0.1819,1.468
0.815057396,0.2617,1.4560,0.2017,1.493
0.817699896,0.2522,1.4723,0.2329,1.512
0.820868542,0.2500,1.4647,0.2617,1.509
0.822679114,0.2373,1.4362,0.2678,1.480
0.825539114,0.2110,1.3971,0.2632,1.437
0.827160885,0.1773,1.3610,0.2639,1.398
0.829295833,0.1492,1.3349,0.2722,1.370
0.832637552,0.1306,1.3207,0.2864,1.358
0.834184583,0.1223,1.3165,0.2971,1.355
0.836599739,0.1128,1.3170,0.2847,1.352
0.838675052,0.0930,1.3114,0.2796,1.344
0.841826406,0.0671,1.2870,0.2845,1.320
0.843565677,0.0420,1.2379,0.2722,1.268
0.846001823,0.0149,1.1715,0.2481,1.198
0.848392083,-0.0127,1.1044,0.2229,1.127
0.851545885,-0.0383,1.0497,0.2063,1.070
0.853289739,-0.0586,1.0069,0.1963,1.028
0.855565573,-0.0794,0.9762,0.1834,0.996
0.858085833,-0.1001,0.9586,0.1597,0.977
0.860426354,-0.1182,0.9552,0.1309,0.971
0.862423489,-0.1333,0.9505,0.1011,0.965
0.864761875,-0.1426,0.9364,0.0791,0.950
0.867412864,-0.1443,0.9102,0.0762,0.925
0.870030885,-0.1353,0.8670,0.0842,0.882
0.871868489,-0.1279,0.8155,0.1028,0.832
0.874685989,-0.1204,0.7616,0.1338,0.783
0.876739166,-0.1033,0.7093,0.1575,0.734
0.879521979,-0.0772,0.6705,0.1648,0.695
0.883561041,-0.0381,0.6539,0.1577,0.674
0.884298229,0.0073,0.6619,0.1511,0.679
0.886869271,0.0610,0.6844,0.1636,0.706
0.888843281,0.1101,0.7025,0.2083,0.741
0.890907083,0.1555,0.6971,0.2671,0.763
0.893695364,0.1824,0.6617,0.3211,0.758
0.895703333,0.2019,0.5945,0.3528,0.720
0.898627031,0.2217,0.5103,0.3662,0.666
0.900542448,0.2344,0.4334,0.3767,0.620
0.903237864,0.2281,0.3819,0.3836,0.587
0.905035937,0.1961,0.3670,0.3858,0.567
0.907915625,0.1511,0.3894,0.3797,0.565
0.910046614,0.1113,0.4380,0.3672,0.582
0.91204,0.0803,0.5037,0.3501,0.619
0.915054791,0.0510,0.5782,0.3362,0.671
0.916947812,0.0237,0.6485,0.3235,0.725
0.919594271,0.0044,0.7056,0.3050,0.769
0.922030156,-0.0078,0.7476,0.2808,0.799
0.924164323,-0.0081,0.7826,0.2488,0.821
0.926855573,-0.0146,0.8294,0.2163,0.857
0.928892031,-0.0200,0.8949,0.1746,0.912
0.932112344,0.0039,0.9615,0.1165,0.969
0.933472083,0.0684,1.0216,0.0603,1.026
0.936263125,0.1521,1.0790,0.0242,1.090
0.93862026,0.2395,1.1403,0.0039,1.165
0.940898073,0.3106,1.2050,0.0022,1.244
0.943162812,0.3536,1.2631,0.0088,1.312
0.946509739,0.3697,1.2970,0.0083,1.349
0.948041771,0.3638,1.2997,-0.0042,1.350
0.950618698,0.3391,1.2826,-0.0237,1.327
0.952536666,0.3081,1.2565,-0.0457,1.295
0.956627239,0.2757,1.2338,-0.0613,1.266
0.957654896,0.2437,1.2155,-0.0737,1.242
0.959819323,0.2171,1.2040,-0.0835,1.226
0.962207239,0.1958,1.1915,-0.0933,1.211
0.967157812,0.1734,1.1815,-0.1060,1.199
0.967582969,0.1448,1.1681,-0.1157,1.183
0.969827344,0.1109,1.1420,-0.1265,1.154
0.971540208,0.0740,1.0975,-0.1348,1.108
0.974745885,0.0381,1.0467,-0.1328,1.056
0.976580937,-0.0054,0.9942,-0.1240,1.002
0.978545156,-0.0584,0.9500,-0.1192,0.959
0.981104166,-0.1192,0.9176,-0.1228,0.933
0.984409166,-0.1795,0.8858,-0.1370,0.914
0.986157396,-0.2327,0.8546,-0.1568,0.899
0.988518594,-0.2837,0.8209,-0.1797,0.887
0.990914583,-0.3330,0.7799,-0.2002,0.871
0.993187187,-0.3789,0.7325,-0.2156,0.852
0.995220625,-0.4280,0.6817,-0.2281,0.837
0.997923802,-0.4793,0.6314,-0.2420,0.829
0.999874635,-0.5298,0.5862,-0.2625,0.833
1.002813385,-0.5738,0.5494,-0.2950,0.847
1.005795,-0.6011,0.5189,-0.3394,0.864
1.00714625,-0.6085,0.4988,-0.3836,0.875
1.009284635,-0.6055,0.4864,-0.4251,0.885
1.011828854,-0.5987,0.4817,-0.4510,0.891
1.014842187,-0.5972,0.4905,-0.4717,0.905
1.017951666,-0.6063,0.5084,-0.4878,0.929
1.019384323,-0.6229,0.5403,-0.5076,0.968
1.022059427,-0.6434,0.5757,-0.5355,1.016
1.023783594,-0.6617,0.6036,-0.5687,1.061
1.026235052,-0.6737,0.6238,-0.6002,1.097
1.028842344,-0.6807,0.6370,-0.6234,1.122
1.031972083,-0.6854,0.6517,-0.6385,1.141
1.033144635,-0.6859,0.6656,-0.6478,1.155
1.036260729,-0.6856,0.6763,-0.6592,1.167
1.038147916,-0.6832,0.6820,-0.6717,1.176
1.040493594,-0.6800,0.6878,-0.6829,1.184
1.04270151,-0.6768,0.6912,-0.6907,1.189
1.045614166,-0.6683,0.6915,-0.6968,1.188
1.048730989,-0.6597,0.6873,-0.7017,1.183
1.050086198,-0.6507,0.6859,-0.7010,1.177
1.052383698,-0.6375,0.6861,-0.7005,1.170
1.054726094,-0.6204,0.6854,-0.7015,1.160
1.056935573,-0.5999,0.6783,-0.6981,1.143
1.059348958,-0.5772,0.6622,-0.6900,1.117
1.061738281,-0.5574,0.6400,-0.6802,1.088
1.065149427,-0.5447,0.6190,-0.6712,1.063
1.066428594,-0.5396,0.5989,-0.6661,1.046
1.069885156,-0.5401,0.5855,-0.6624,1.036
1.071128646,-0.5391,0.5794,-0.6629,1.032
1.073640521,-0.5384,0.5762,-0.6619,1.030
1.076877916,-0.5386,0.5789,-0.6575,1.028
1.078925364,-0.5420,0.5821,-0.6461,1.025
1.081324218,-0.5525,0.5823,-0.6346,1.023
1.083141302,-0.5689,0.5899,-0.6370,1.038
1.086153437,-0.5828,0.6505,-0.6373,1.081
1.088256093,-0.5762,0.8214,-0.5696,1.154
1.090081927,-0.5076,1.1029,-0.4207,1.285
1.09332526,-0.3880,1.4337,-0.2107,1.500
1.094944271,-0.2459,1.7526,0.0491,1.770
1.098005885,-0.0786,2.0293,0.3457,2.060
1.099397916,0.1262,2.2673,0.6412,2.360
1.101763281,0.4002,2.4556,0.9288,2.656
1.104188073,0.7828,2.5498,1.2594,2.950
1.106933593,1.2601,2.5090,1.6486,3.256
1.10888651,1.7651,2.3274,2.0232,3.553
1.111610208,2.2317,2.0407,2.2837,3.789
1.11395875,2.6133,1.7067,2.3931,3.933
1.11621401,2.8777,1.3815,2.3601,3.970
1.118651614,3.0106,1.0851,2.2009,3.884
1.122173229,2.9927,0.8365,1.9523,3.670
1.123201823,2.8167,0.6483,1.6320,3.319
1.125873646,2.4912,0.5347,1.2728,2.848
1.127995937,2.0363,0.5154,0.9225,2.294
1.131037239,1.5048,0.6048,0.6258,1.738
1.132956771,0.9488,0.7926,0.4046,1.301
1.135589479,0.4068,1.0441,0.2718,1.153
1.13781401,-0.0962,1.3024,0.2342,1.327
1.140251458,-0.5557,1.5067,0.2554,1.626
1.142260521,-0.9649,1.6330,0.2976,1.920
1.144627656,-1.3065,1.6620,0.3289,2.140
1.147136718,-1.5575,1.6142,0.3272,2.267
1.149699739,-1.7287,1.5263,0.2947,2.325
1.151844271,-1.7932,1.4210,0.2346,2.300
1.154406614,-1.7761,1.3197,0.1448,2.217
1.156367031,-1.7057,1.2362,0.0359,2.107
1.159134062,-1.6139,1.1744,-0.0618,1.997
1.161121093,-1.5287,1.1285,-0.1455,1.906
1.16392776,-1.4689,1.0878,-0.2122,1.840
1.166249531,-1.4267,1.0462,-0.2527,1.787
1.1684325,-1.3859,1.0067,-0.2554,1.732
1.170753854,-1.3339,0.9703,-0.2349,1.666
1.173142239,-1.2465,0.9369,-0.2022,1.572
1.176099583,-1.1105,0.9071,-0.1521,1.442
1.178084635,-0.9298,0.8888,-0.0918,1.290
1.180569583,-0.6995,0.8839,-0.0254,1.127
1.183372448,-0.4200,0.8905,0.0481,0.986
1.185060521,-0.1033,0.9059,0.1275,0.921
1.187662448,0.2324,0.9269,0.2078,0.978
1.190072187,0.5735,0.9518,0.2845,1.147
1.192113854,0.9010,0.9703,0.3448,1.368
1.194454375,1.1908,0.9745,0.3880,1.587
1.197007968,1.4401,0.9557,0.4168,1.778
1.19916375,1.6159,0.9142,0.4380,1.908
1.202050781,1.7116,0.8575,0.4561,1.968
1.203862604,1.7145,0.8101,0.4725,1.954
1.206651875,1.6261,0.7806,0.4715,1.864
1.208505937,1.4586,0.7764,0.4451,1.711
1.210995364,1.2379,0.7999,0.3821,1.523
1.213432135,0.9925,0.8375,0.2962,1.332
1.216352656,0.7537,0.8802,0.1914,1.175
1.218285781,0.5352,0.9144,0.0847,1.063
1.22038125,0.3416,0.9327,-0.0068,0.993
1.222915312,0.1721,0.9364,-0.0730,0.955
1.225486458,0.0230,0.9256,-0.1243,0.934
1.227579791,-0.1111,0.9098,-0.1668,0.932
1.230209791,-0.2132,0.8914,-0.1983,0.938
1.232483854,-0.2857,0.8726,-0.2149,0.943
1.235225364,-0.3343,0.8582,-0.2195,0.947
1.237527343,-0.3621,0.8556,-0.2185,0.954
1.239538958,-0.3684,0.8658,-0.2219,0.967
1.242340156,-0.3584,0.8871,-0.2364,0.985
1.244693593,-0.3369,0.9237,-0.2552,1.016
1.24667526,-0.3128,0.9588,-0.2635,1.042
1.249076458,-0.2869,0.9842,-0.2495,1.055
1.251742239,-0.2574,0.9945,-0.2141,1.049
1.254122916,-0.2305,0.9938,-0.1629,1.033
1.256108281,-0.2049,0.9830,-0.0974,1.009
1.259316041,-0.1658,0.9652,-0.0190,0.980
1.260936875,-0.1057,0.9488,0.0671,0.957
1.263329635,-0.0325,0.9452,0.1502,0.958
1.265524323,0.0442,0.9657,0.2024,0.988
1.268189896,0.1035,1.0082,0.2178,1.037
1.270582812,0.1531,1.0524,0.2027,1.083
