time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001192,-0.1092,0.2221,-0.5372,0.591
0.002492,-0.0988,0.1920,-0.5523,0.593
0.008083,-0.0791,0.1383,-0.4841,0.510
0.013683,-0.0549,0.0827,-0.3638,0.377
0.016744,-0.0214,0.0322,-0.2342,0.237
0.021889,0.0072,-0.0036,-0.1192,0.119
0.027155,0.0405,-0.0225,-0.0450,0.065
0.031859,0.0737,-0.0270,-0.0019,0.079
0.036290,0.0950,-0.0242,0.0099,0.099
0.041377,0.1044,-0.0238,0.0025,0.107
0.046514,0.1043,-0.0233,-0.0074,0.107
0.049888,0.0947,-0.0300,-0.0175,0.101
0.055158,0.0826,-0.0390,-0.0181,0.093
0.059651,0.0658,-0.0479,-0.0115,0.082
0.064487,0.0490,-0.0640,-0.0000,0.081
0.068862,0.0417,-0.0847,0.0091,0.095
0.073744,0.0368,-0.1030,0.0207,0.111
0.078495,0.0341,-0.1210,0.0276,0.129
0.083549,0.0363,-0.1319,0.0298,0.140
0.087749,0.0337,-0.1355,0.0272,0.142
0.094445,0.0381,-0.1320,0.0244,0.140
0.097912,0.0353,-0.1286,0.0192,0.135
0.102877,0.0326,-0.1251,0.0185,0.131
0.107527,0.0275,-0.1169,0.0176,0.121
0.111764,0.0225,-0.1112,0.0236,0.116
0.117236,0.0198,-0.1031,0.0342,0.110
0.121454,0.0125,-0.0974,0.0472,0.109
0.126108,0.0099,-0.0942,0.0601,0.112
0.130797,0.0098,-0.0863,0.0730,0.113
0.135643,0.0121,-0.0784,0.0789,0.112
0.140551,0.0120,-0.0658,0.0825,0.106
0.146405,0.0120,-0.0439,0.0816,0.093
0.150052,0.0121,-0.0174,0.0807,0.083
0.154596,0.0097,0.0066,0.0775,0.078
0.158912,0.0051,0.0327,0.0766,0.083
0.164414,0.0006,0.0586,0.0805,0.100
0.169426,-0.0040,0.0796,0.0937,0.123
0.174498,-0.0133,0.1003,0.1090,0.149
0.179290,-0.0226,0.1162,0.1241,0.172
0.182441,-0.0296,0.1295,0.1390,0.192
0.188658,-0.0389,0.1379,0.1441,0.203
0.194431,-0.0434,0.1392,0.1490,0.208
0.197513,-0.0504,0.1356,0.1492,0.208
0.202077,-0.0503,0.1274,0.1492,0.202
0.206629,-0.0503,0.1262,0.1492,0.202
0.211671,-0.0480,0.1275,0.1491,0.202
0.216461,-0.0436,0.1263,0.1442,0.197
0.220523,-0.0347,0.1298,0.1415,0.195
0.225534,-0.0212,0.1308,0.1387,0.192
0.231014,-0.0081,0.1318,0.1357,0.189
0.235407,0.0073,0.1352,0.1326,0.190
0.239973,0.0201,0.1314,0.1318,0.187
0.244407,0.0329,0.1324,0.1308,0.189
0.248850,0.0407,0.1263,0.1297,0.186
0.254126,0.0508,0.1179,0.1334,0.185
0.259286,0.0561,0.1095,0.1347,0.182
0.263415,0.0590,0.1012,0.1360,0.180
0.268359,0.0643,0.0929,0.1374,0.178
0.274154,0.0672,0.0824,0.1364,0.173
0.278687,0.0723,0.0743,0.1353,0.171
0.282429,0.0799,0.0544,0.1345,0.166
0.286921,0.0804,0.0419,0.1361,0.163
0.293265,0.0834,0.0200,0.1353,0.160
0.297662,0.0911,0.0054,0.1347,0.163
0.301444,0.1013,-0.0162,0.1342,0.169
0.306148,0.1090,-0.0328,0.1363,0.178
0.310942,0.1193,-0.0516,0.1360,0.188
0.316063,0.1320,-0.0655,0.1405,0.204
0.320326,0.1447,-0.0792,0.1428,0.218
0.324908,0.1573,-0.0928,0.1450,0.233
0.336264,0.1677,-0.1110,0.1520,0.252
0.336787,0.1781,-0.1266,0.1565,0.269
0.339188,0.1814,-0.1445,0.1611,0.282
0.344765,0.1871,-0.1621,0.1656,0.298
0.349159,0.1904,-0.1772,0.1677,0.310
0.355243,0.1962,-0.1922,0.1699,0.323
0.359398,0.1948,-0.2094,0.1674,0.331
0.363430,0.1958,-0.2146,0.1673,0.335
0.367790,0.1944,-0.2175,0.1650,0.335
0.374927,0.2001,-0.2155,0.1650,0.337
0.377834,0.2080,-0.2089,0.1673,0.339
0.381842,0.2158,-0.2023,0.1696,0.341
0.386828,0.2235,-0.1887,0.1813,0.344
0.391719,0.2357,-0.1847,0.1902,0.355
0.397159,0.2477,-0.1807,0.2083,0.371
0.400853,0.2619,-0.1815,0.2355,0.396
0.406330,0.2736,-0.1847,0.2740,0.429
0.410877,0.2781,-0.1973,0.3241,0.470
0.415509,0.2802,-0.2146,0.3808,0.519
0.419592,0.2776,-0.2388,0.4467,0.578
0.425300,0.2726,-0.2724,0.5075,0.637
0.430600,0.2630,-0.2985,0.5561,0.684
0.434407,0.2583,-0.3101,0.5922,0.717
0.439450,0.2513,-0.3169,0.6182,0.739
0.443979,0.2421,-0.3092,0.6434,0.754
0.448461,0.2235,-0.2850,0.6701,0.762
0.453445,0.2075,-0.2395,0.7030,0.771
0.457486,0.1869,-0.1754,0.7419,0.785
0.462448,0.1664,-0.0998,0.7818,0.806
0.467054,0.1508,-0.0034,0.8326,0.846
0.473945,0.1498,0.1018,0.8846,0.903
0.477165,0.1656,0.2085,0.9403,0.977
0.481467,0.2003,0.3050,0.9976,1.062
0.486334,0.2468,0.3937,1.0568,1.154
0.490711,0.2980,0.4698,1.1203,1.251
0.495708,0.3537,0.5241,1.1858,1.344
0.500431,0.4068,0.5661,1.2581,1.438
0.505242,0.4573,0.5935,1.3324,1.529
0.509754,0.4936,0.6018,1.4137,1.614
0.516024,0.5226,0.6006,1.4925,1.692
0.519566,0.5445,0.5851,1.5642,1.757
0.524264,0.5687,0.5484,1.6266,1.808
0.534076,0.5904,0.5072,1.6749,1.847
0.534418,0.6167,0.4497,1.7068,1.870
0.538256,0.6522,0.3784,1.7153,1.874
0.543132,0.7137,0.2958,1.6956,1.863
0.547697,0.7936,0.1972,1.6500,1.842
0.554203,0.8920,0.0900,1.5857,1.822
0.558186,1.0110,-0.0375,1.5099,1.818
0.562146,1.1530,-0.1805,1.4275,1.844
0.566925,1.3014,-0.3435,1.3477,1.905
0.571793,1.4688,-0.5229,1.2798,2.017
0.576550,1.6339,-0.7163,1.2067,2.154
0.580898,1.7969,-0.9139,1.1358,2.314
0.586032,1.9553,-1.1040,1.0574,2.482
0.590574,2.1090,-1.2889,0.9763,2.658
0.596059,2.2605,-1.4496,0.8998,2.832
0.600772,2.4096,-1.5741,0.8138,2.991
0.605342,2.5443,-1.6601,0.7157,3.121
0.609624,2.6739,-1.6959,0.6129,3.225
0.614616,2.7934,-1.6862,0.5146,3.303
0.619483,2.9028,-1.6266,0.3852,3.350
0.623871,3.0113,-1.5218,0.2419,3.383
0.636765,3.1190,-1.3815,0.1014,3.413
0.638698,3.2258,-1.2106,-0.0409,3.446
0.639386,3.3197,-1.0188,-0.1804,3.477
0.642959,3.3958,-0.8228,-0.3168,3.508
0.651945,3.4517,-0.6153,-0.4408,3.534
0.653358,3.4780,-0.4133,-0.5524,3.546
0.656752,3.4843,-0.2142,-0.6445,3.550
0.662281,3.4658,-0.0228,-0.7169,3.539
0.666787,3.4249,0.1608,-0.7695,3.514
0.671105,3.3618,0.3367,-0.8000,3.472
0.676083,3.2740,0.5001,-0.8107,3.410
0.680656,3.1665,0.6486,-0.8088,3.332
0.685477,3.0394,0.7775,-0.8108,3.240
0.690477,2.9047,0.8941,-0.8050,3.144
0.695337,2.7577,1.0079,-0.7938,3.042
0.699937,2.6031,1.1141,-0.7868,2.939
0.704377,2.4362,1.2128,-0.7769,2.830
0.709361,2.2663,1.3039,-0.7666,2.725
0.714136,2.0959,1.3875,-0.7583,2.626
0.718443,1.9249,1.4564,-0.7499,2.528
0.723065,1.7580,1.5154,-0.7341,2.434
0.728325,1.6072,1.5621,-0.7061,2.350
0.736673,1.4702,1.5895,-0.6685,2.266
0.737734,1.3469,1.6046,-0.6209,2.185
0.742952,1.2496,1.6051,-0.5704,2.113
0.755639,1.1711,1.5912,-0.5051,2.039
0.756650,1.1118,1.5700,-0.4438,1.974
0.757541,1.0837,1.5512,-0.3865,1.931
0.761546,1.0656,1.5276,-0.3380,1.893
0.765939,1.0696,1.5017,-0.2982,1.868
0.770509,1.0912,1.4712,-0.2668,1.851
0.775396,1.1281,1.4338,-0.2488,1.841
0.780144,1.1732,1.3942,-0.2346,1.837
0.785343,1.2315,1.3453,-0.2312,1.838
0.790541,1.2958,1.2895,-0.2291,1.842
0.794662,1.3637,1.2221,-0.2357,1.846
0.799519,1.4284,1.1384,-0.2461,1.843
0.804123,1.4876,1.0504,-0.2584,1.839
0.809245,1.5440,0.9559,-0.2723,1.836
0.813916,1.5954,0.8573,-0.2835,1.833
0.818322,1.6370,0.7569,-0.2943,1.827
0.822990,1.6738,0.6597,-0.2999,1.824
0.827760,1.7081,0.5728,-0.3051,1.827
0.836548,1.7329,0.4818,-0.3148,1.826
0.837858,1.7432,0.3988,-0.3314,1.819
0.842431,1.7486,0.3164,-0.3550,1.812
0.857017,1.7417,0.2229,-0.3882,1.798
0.857873,1.7199,0.1204,-0.4311,1.777
0.858353,1.6854,0.0091,-0.4837,1.753
0.861558,1.6429,-0.0968,-0.5438,1.733
0.865748,1.5948,-0.1949,-0.6090,1.718
0.870076,1.5408,-0.2732,-0.6867,1.709
0.874797,1.4929,-0.3271,-0.7769,1.714
0.879679,1.4462,-0.3517,-0.8846,1.731
0.884539,1.3982,-0.3375,-1.0076,1.756
0.889372,1.3562,-0.2870,-1.1486,1.800
0.894242,1.3081,-0.2025,-1.3172,1.867
0.898979,1.2536,-0.0961,-1.4995,1.957
0.903554,1.1853,0.0249,-1.6885,2.063
0.908240,1.0983,0.1414,-1.8747,2.177
0.914355,0.9849,0.2580,-2.0438,2.283
0.917948,0.8449,0.3673,-2.1956,2.381
0.922513,0.6778,0.4598,-2.3155,2.456
0.928326,0.4883,0.5401,-2.4008,2.509
0.935574,0.2808,0.6200,-2.4511,2.544
0.936816,0.0575,0.7042,-2.4662,2.565
0.941595,-0.1818,0.8140,-2.4479,2.586
0.954450,-0.4419,0.9613,-2.3841,2.608
0.955145,-0.7231,1.1459,-2.2769,2.650
0.955526,-1.0184,1.3701,-2.1187,2.721
0.960239,-1.3157,1.6123,-1.9121,2.826
0.965515,-1.5888,1.8533,-1.6617,2.953
0.969664,-1.8205,2.0431,-1.3725,3.061
0.974506,-1.9985,2.1556,-1.0513,3.122
0.979196,-2.1125,2.1696,-0.7196,3.112
0.984791,-2.1737,2.0951,-0.3942,3.045
0.989486,-2.1838,1.9539,-0.1035,2.932
0.994010,-2.1684,1.7823,0.1357,2.810
0.998471,-2.1418,1.6162,0.3114,2.701
1.003078,-2.1226,1.4677,0.4136,2.614
1.007912,-2.1036,1.3393,0.4470,2.534
1.014160,-2.0847,1.2382,0.4183,2.460
1.017694,-2.0707,1.1500,0.3537,2.395
1.022339,-2.0568,1.0700,0.2790,2.335
1.026835,-2.0388,0.9957,0.2110,2.279
1.032264,-2.0095,0.9079,0.1664,2.211
1.036561,-1.9668,0.8088,0.1600,2.133
1.041683,-1.9159,0.7081,0.1894,2.051
1.051881,-1.8544,0.6103,0.2527,1.969
1.052425,-1.7849,0.5179,0.3356,1.889
1.055252,-1.7173,0.4378,0.4287,1.823
1.059900,-1.6445,0.3725,0.5199,1.764
1.064589,-1.5665,0.3362,0.6091,1.714
1.069461,-1.4785,0.3219,0.6913,1.664
